time/iterations,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/n_updates,train/value_loss,train/clip_range,train/policy_gradient_loss,train/clip_fraction,train/loss,train/entropy_loss,train/approx_kl,train/learning_rate,train/explained_variance,eval/mean_ep_length,eval/mean_reward
391,737,1085,-21.186999999999998,800768,112.87,,,,,,,,,,,,
392,737,1088,-21.336,802816,114.36,3910,8.119169634657197e-06,0.2,-0.0007054021582007409,0.017919921875,-0.013088865205645561,-0.4239809986203909,0.002686427,0.0003,-0.3712829351425171,,
393,737,1091,-21.533999999999992,804864,116.34,3920,4.490842845150667e-07,0.2,5.5019166029524055e-05,0.03291015625,-0.011985336430370808,-0.4156511393375695,0.003508924,0.0003,0.07691305875778198,,
394,737,1093,-21.398000000000003,806912,114.98,3930,4.11863231111198e-06,0.2,-0.0013918364827986806,0.046923828125,0.0035930618178099394,-0.44576373482123016,0.0041347784,0.0003,0.0819697380065918,,
395,737,1096,-21.158,808960,112.58,3940,3.582213113606514e-06,0.2,-0.0011113244188891258,0.043017578125,-0.012602106668055058,-0.41410240130499004,0.004580174,0.0003,-0.15151524543762207,,
,,,,810000,,3950,1.4503698646528562e-06,0.2,-0.0031983607477741316,0.036572265625,-0.007123860996216536,-0.39505320554599166,0.004411541,0.0003,0.6485625505447388,129.6,-22.860000000000003
396,737,1099,-21.084,811008,111.84,,,,,,,,,,,,
397,737,1102,-21.014,813056,111.14,3960,1.0127564157080825e-06,0.2,-0.0019215633219573647,0.04638671875,-0.00639717560261488,-0.41803162638098,0.005110601,0.0003,0.7035635709762573,,
398,737,1104,-20.742000000000004,815104,108.42,3970,1.9279144654182902e-05,0.2,0.0007320069387787953,0.042578125,-0.02377423085272312,-0.4322614472359419,0.005295845,0.0003,0.8373507857322693,,
399,737,1107,-20.846,817152,109.46,3980,7.216219921168943e-07,0.2,-0.00340013367094798,0.0369140625,-0.00039894849760457873,-0.4018694921396673,0.005797904,0.0003,0.7080287933349609,,
400,737,1110,-20.779,819200,108.79,3990,5.597322981998331e-07,0.2,-0.004320275943609886,0.06474609375,-0.02371131256222725,-0.4267543050460517,0.0053048553,0.0003,0.47464340925216675,,
,,,,820000,,4000,8.07799946933585e-07,0.2,-0.001826381011051126,0.056005859375,-0.02072223834693432,-0.4164382750168443,0.0057988013,0.0003,0.041809916496276855,187.0,-28.6
401,737,1113,-21.103,821248,112.03,,,,,,,,,,,,
402,737,1116,-20.901,823296,110.01,4010,1.2168275019597274e-06,0.2,-0.0018006842903560028,0.034814453125,-0.005894773174077272,-0.4184097541496158,0.004326663,0.0003,-0.10237109661102295,,
403,737,1118,-21.029,825344,111.29,4020,1.1975627254745546e-06,0.2,5.125578900333494e-05,0.03076171875,-0.016599275171756744,-0.4013265673071146,0.0032063276,0.0003,-1.3491809368133545,,
404,737,1121,-21.159000000000002,827392,112.59,4030,1.3450350276311696e-05,0.2,-0.0020150844473391773,0.042138671875,-0.018228499218821526,-0.3874416439794004,0.0038559614,0.0003,0.1023222804069519,,
405,737,1124,-21.202,829440,113.02,4040,1.5193445589645194e-06,0.2,-0.0008363974397070706,0.0498046875,0.0031406679190695286,-0.3609737906605005,0.0038527432,0.0003,-0.718197226524353,,
,,,,830000,,4050,9.185826800095498e-07,0.2,0.00013005163636989892,0.047607421875,-0.007588108070194721,-0.38507146034389733,0.017835878,0.0003,-1.35927152633667,187.0,-28.6
406,737,1127,-21.492000000000004,831488,115.92,,,,,,,,,,,,
407,737,1129,-21.495,833536,115.95,4060,2.3764229741374264e-06,0.2,-0.003619569551301538,0.037939453125,-0.023464344441890717,-0.31233557243831456,0.002184105,0.0003,-0.11379587650299072,,
408,737,1132,-21.822000000000003,835584,119.22,4070,1.6713102819920777e-06,0.2,-0.0013205544790253043,0.04619140625,0.005171420518308878,-0.3258345327805728,0.0045817634,0.0003,0.7006649971008301,,
409,737,1135,-22.178,837632,122.78,4080,1.5814692368820715e-05,0.2,-0.0011373613320756703,0.031005859375,-0.003935646265745163,-0.3207871296443045,0.0022108876,0.0003,-1.0442512035369873,,
410,737,1138,-22.671,839680,127.71,4090,4.973060881496849e-06,0.2,-0.0008424049825407565,0.027099609375,-0.0056344675831496716,-0.2764770670328289,0.0023711666,0.0003,-0.6213287115097046,,
,,,,840000,,4100,8.340244446358725e-06,0.2,-0.0007240093837026507,0.014892578125,-0.0021193765569478273,-0.25173082831315696,0.0020622998,0.0003,-1.0114247798919678,187.0,-28.6
411,737,1141,-22.988000000000003,841728,130.88,,,,,,,,,,,,
412,737,1143,-23.289,843776,133.89,4110,5.090013787789616e-06,0.2,0.0001503556763054803,0.0486328125,0.012105134315788746,-0.32337820758111774,0.0058506904,0.0003,-0.6118171215057373,,
413,737,1146,-23.234,845824,133.34,4120,1.4180427064580669e-06,0.2,-0.0026321211029426196,0.034326171875,-0.014368402771651745,-0.2516809361986816,0.0035327938,0.0003,-0.9447658061981201,,
414,737,1149,-23.323,847872,134.23,4130,2.4341803144700693e-06,0.2,0.00043589918641373515,0.0310546875,0.005703256465494633,-0.31839659372344614,0.0020799986,0.0003,0.09819406270980835,,
415,737,1151,-22.875999999999998,849920,129.76,4140,2.952912603149116e-06,0.2,0.0010371030628448352,0.0376953125,-0.0186737310141325,-0.30118250073865055,0.0048157587,0.0003,-0.43206799030303955,,
,,,,850000,,4150,2.5998854875197706e-06,0.2,-0.004453748810919933,0.061865234375,-0.017175227403640747,-0.3535058772191405,0.00780268,0.0003,0.17122536897659302,78.2,-17.72
416,737,1154,-22.189999999999994,851968,122.9,,,,,,,,,,,,
417,737,1157,-21.498,854016,115.98,4160,1.0217039315030263e-05,0.2,7.439145992975682e-05,0.0306640625,0.010140973143279552,-0.31980549371801315,0.0040937345,0.0003,0.4939134120941162,,
418,737,1160,-21.343999999999998,856064,114.44,4170,1.6107318003832916e-06,0.2,-0.0013577210178482347,0.036669921875,-0.007139442954212427,-0.3493855119682848,0.003021161,0.0003,0.07103830575942993,,
419,737,1162,-21.305,858112,114.05,4180,8.340637939419082e-07,0.2,-0.0006115329117164948,0.02734375,0.00237854546867311,-0.3334101897664368,0.0034627048,0.0003,0.539526641368866,,
,,,,860000,,4190,7.261265312585863e-07,0.2,-0.00245243869285332,0.04443359375,-0.011717897839844227,-0.3344558478798717,0.0029663933,0.0003,0.37785762548446655,124.6,-22.360000000000003
420,737,1165,-21.31,860160,114.1,,,,,,,,,,,,
421,737,1168,-21.540999999999993,862208,116.41,4200,2.5491254288301234e-06,0.2,-0.0011910571280168369,0.03291015625,-0.011082707904279232,-0.34157012216746807,0.0034945116,0.0003,0.06544429063796997,,
422,737,1171,-21.546000000000003,864256,116.46,4210,1.3051921462725603e-06,0.2,-0.0009751830948516726,0.026611328125,-0.006245443597435951,-0.306760298833251,0.0017881398,0.0003,0.44581031799316406,,
423,738,1173,-22.058999999999997,866304,122.6,4220,3.818075904593599e-06,0.2,-0.0024571728688897567,0.035791015625,-0.002008591080084443,-0.2921565376222134,0.0023836037,0.0003,-0.17285847663879395,,
424,738,1176,-22.281999999999993,868352,124.83,4230,0.3092620756193355,0.2,-0.00015465562464669346,0.04189453125,0.14559176564216614,-0.2966344556771219,0.004473606,0.0003,0.004885971546173096,,
,,,,870000,,4240,0.019768213653878774,0.2,-0.0003970770616433583,0.019189453125,0.002524041337892413,-0.2784980506170541,0.0031379955,0.0003,-0.7657489776611328,135.8,-23.48
425,737,1179,-22.019999999999996,870400,122.21,,,,,,,,,,,,
426,737,1182,-22.2,872448,124.01,4250,0.003562669532766449,0.2,1.972671743715182e-05,0.014892578125,-0.0021037852857261896,-0.319517486076802,0.0015207785,0.0003,-0.16586077213287354,,
427,738,1184,-22.113999999999997,874496,123.15,4260,0.0016275048802071978,0.2,-0.0013115148001816123,0.0216796875,-0.002180535579100251,-0.24638257659971713,0.0010926507,0.0003,-0.3276960849761963,,
428,738,1187,-22.691999999999997,876544,128.93,4270,0.0006929285369324135,0.2,0.004950297612231225,0.03037109375,-0.015472415834665298,-0.2650363126769662,0.008604111,0.0003,-1.2315871715545654,,
429,738,1190,-23.173999999999996,878592,133.75,4280,0.00010237883687409521,0.2,-0.00408553950546775,0.101953125,0.02397393435239792,-0.27705052504315975,0.04841557,0.0003,-2.432766914367676,,
,,,,880000,,4290,1.4220425357081012e-05,0.2,0.0005517777419299819,0.02177734375,0.009154277853667736,-0.23181244828738273,0.0010460599,0.0003,-0.1798022985458374,172.4,-27.139999999999997
430,737,1193,-23.072,880640,131.72,,,,,,,,,,,,
431,738,1195,-23.277,882688,133.77,4300,9.783493382542474e-06,0.2,0.0008284704585094005,0.052978515625,-0.009066669270396233,-0.3273740492761135,0.003365973,0.0003,0.49085384607315063,,
432,738,1198,-23.132999999999996,884736,132.33,4310,5.308373260959343e-06,0.2,-0.003740005355211906,0.04794921875,-0.006235677283257246,-0.3009902133606374,0.0035997618,0.0003,0.6456536650657654,,
433,738,1201,-23.448999999999998,886784,135.49,4320,5.123501695791788e-06,0.2,-0.00021120415185578169,0.02548828125,-0.002363627776503563,-0.338937693182379,0.0015528604,0.0003,0.5047783851623535,,
434,738,1203,-23.444000000000003,888832,135.44,4330,6.881437892403142e-06,0.2,-0.00015107315412024036,0.03720703125,-0.0034846847411245108,-0.3065097775310278,0.003014234,0.0003,0.1032404899597168,,
,,,,890000,,4340,3.997303437870414e-05,0.2,-0.0012767002815962769,0.028173828125,-0.001188342459499836,-0.28707302887924013,0.0024829237,0.0003,-1.4409730434417725,184.0,-26.28
435,738,1206,-23.329,890880,134.29,,,,,,,,,,,,
436,738,1209,-23.338999999999995,892928,134.39,4350,1.0241628524809698e-05,0.2,-0.0030041468766285107,0.04609375,0.01624476909637451,-0.26794979269616304,0.0028418072,0.0003,-0.1171426773071289,,
437,738,1212,-23.575,894976,136.75,4360,1.8921582358188972e-05,0.2,0.003052463066705968,0.025341796875,0.006981724873185158,-0.2640494857914746,0.0020348863,0.0003,-0.5946544408798218,,
438,738,1214,-23.916999999999998,897024,140.17,4370,1.0757093443203303e-05,0.2,2.2867599909659475e-05,0.01337890625,0.0016362128080800176,-0.26622996255755427,0.0012899595,0.0003,-0.5504300594329834,,
439,738,1217,-24.081999999999994,899072,141.82,4380,4.11880069393078e-06,0.2,-0.0003649718768429011,0.034912109375,-0.00901022832840681,-0.26057805921882393,0.002292003,0.0003,0.35185497999191284,,
,,,,900000,,4390,2.1022576904172753e-06,0.2,-0.0002843524474883452,0.036083984375,-0.022656338289380074,-0.28960733986459675,0.0013427401,0.0003,0.49519383907318115,175.4,-25.419999999999998
440,738,1220,-24.409999999999997,901120,145.1,,,,,,,,,,,,
441,738,1223,-24.252999999999993,903168,143.53,4400,2.42738854794311e-06,0.2,-0.0036068209708901124,0.067236328125,-0.0006229528808034956,-0.28442983762361107,0.006629435,0.0003,0.36555635929107666,,
442,738,1225,-24.575,905216,146.75,4410,2.569095806848054e-06,0.2,0.0006823381161666475,0.032861328125,-0.004420916084200144,-0.29203229690901933,0.0028850194,0.0003,-0.0666276216506958,,
443,738,1228,-24.756,907264,148.56,4420,2.9573883848144077e-05,0.2,0.00965845357713988,0.036181640625,0.15307068824768066,-0.27413861439563336,0.0031452146,0.0003,-1.0824363231658936,,
444,738,1231,-24.850999999999996,909312,149.51,4430,1.8168642380800294e-06,0.2,0.0002441469638142735,0.029150390625,-0.001317571266554296,-0.2598815944045782,0.0030762674,0.0003,-0.282340407371521,,
,,,,910000,,4440,8.295521852197396e-06,0.2,-0.0013069456166704186,0.035302734375,-0.013542412780225277,-0.25582870324142276,0.0029916486,0.0003,-1.484212875366211,223.8,-28.240000000000002
445,738,1234,-24.875,911360,149.75,,,,,,,,,,,,
446,738,1237,-25.159999999999997,913408,152.6,4450,2.6627623956443356e-06,0.2,-8.399998478125781e-05,0.025244140625,-0.0025541381910443306,-0.27223602114245293,0.0031648239,0.0003,-0.3137408494949341,,
447,738,1239,-25.298999999999996,915456,153.99,4460,6.967449468220366e-06,0.2,0.0030271164374426006,0.0234375,0.00163454026915133,-0.2438330532517284,0.004199299,0.0003,-2.9012985229492188,,
448,738,1242,-25.63,917504,157.3,4470,2.612128261425539e-06,0.2,-0.004650527439662255,0.06767578125,-0.009790964424610138,-0.274970073858276,0.0052915257,0.0003,-0.2918553352355957,,
449,738,1245,-25.79799999999999,919552,158.98,4480,1.626697009360356e-06,0.2,-0.0007189840100181755,0.023095703125,-0.0038479072973132133,-0.2576714689843357,0.0024189726,0.0003,-0.9374380111694336,,
,,,,920000,,4490,2.131727393983596e-06,0.2,0.00022500745544675737,0.022802734375,0.001659404719248414,-0.2702820402104408,0.001777038,0.0003,-0.6768379211425781,211.2,-29.0
450,738,1248,-25.624999999999996,921600,157.25,,,,,,,,,,,,
451,738,1251,-25.672000000000004,923648,157.72,4500,1.7101793495122308e-06,0.2,-0.00019691924680955707,0.02431640625,-0.0030050035566091537,-0.2671860416419804,0.0018732978,0.0003,-1.9016830921173096,,
452,738,1253,-25.693999999999996,925696,157.94,4510,2.229568322409392e-06,0.2,-0.0004828657256439328,0.018408203125,-0.003861362114548683,-0.24780884957872332,0.0013477965,0.0003,-0.7883713245391846,,
453,738,1256,-25.807999999999996,927744,159.08,4520,3.0649944464222754e-06,0.2,0.0006321682041743771,0.019775390625,-0.004716093186289072,-0.2686430489644408,0.0021907852,0.0003,-0.35345733165740967,,
454,738,1258,-25.686,929792,157.86,4530,1.211839924941671e-06,0.2,-0.001769476436311379,0.0501953125,-0.010005139745771885,-0.28489753413014113,0.0036275908,0.0003,-0.02216029167175293,,
,,,,930000,,4540,2.644586626221468e-06,0.2,-0.0007866380619816482,0.039208984375,0.01079336553812027,-0.28224244131706655,0.0038266645,0.0003,-1.8403198719024658,272.0,-29.02
455,738,1262,-25.619,931840,157.19,,,,,,,,,,,,
456,738,1265,-25.799,933888,158.99,4550,1.276691328744306e-06,0.2,0.00040389983769273385,0.0177734375,0.000493352476041764,-0.27905088202096523,0.0029578856,0.0003,-0.7902321815490723,,
457,738,1267,-25.651999999999997,935936,157.52,4560,2.1541652793111156e-06,0.2,-0.0011952243687119335,0.05078125,-0.00290918187238276,-0.30012030731886624,0.0039475523,0.0003,-0.9172489643096924,,
458,738,1270,-25.261,937984,153.61,4570,3.5189665526402793e-06,0.2,-0.0006192904518684372,0.027978515625,-0.025538813322782516,-0.3107769388705492,0.0032024344,0.0003,-1.0644006729125977,,
,,,,940000,,4580,6.798845294753164e-07,0.2,-0.0003089941485086456,0.0216796875,-0.006875867955386639,-0.3175100185908377,0.0015637247,0.0003,-1.365321397781372,216.2,-27.48
459,738,1273,-25.249999999999996,940032,153.5,,,,,,,,,,,,
460,738,1276,-24.900000000000006,942080,150.0,4590,9.251434730739305e-07,0.2,-0.000983496173284948,0.02236328125,-0.004820663947612047,-0.267983229085803,0.0008220024,0.0003,-0.6911896467208862,,
461,738,1279,-24.89,944128,149.9,4600,9.602397317731714e-07,0.2,-0.0028485562186688186,0.022412109375,0.07822244614362717,-0.2838841836899519,0.0023244778,0.0003,-1.0614614486694336,,
462,738,1281,-24.851,946176,149.51,4610,9.245416631831205e-07,0.2,0.00015220646746456624,0.016357421875,-0.0033091933000832796,-0.2574081413447857,0.00137856,0.0003,-1.3634696006774902,,
463,738,1284,-24.761,948224,148.61,4620,6.392538467903108e-07,0.2,-0.0010975446406519041,0.031787109375,-0.0073449211195111275,-0.28866681274957956,0.0017867535,0.0003,-0.921683669090271,,
,,,,950000,,4630,1.056367906526745e-06,0.2,0.0007010100205661729,0.0279296875,-0.0037005345802754164,-0.34238806609064343,0.0017475872,0.0003,-1.3567898273468018,220.2,-29.9
464,738,1287,-24.854000000000006,950272,149.54,,,,,,,,,,,,
465,738,1290,-24.632999999999996,952320,147.33,4640,1.568125445849944e-06,0.2,-0.0015218236134387554,0.05087890625,-0.012741835787892342,-0.31253906451165675,0.011826251,0.0003,-0.788089394569397,,
466,738,1292,-24.546999999999997,954368,146.47,4650,2.422903921051045e-07,0.2,-0.0010213390472927132,0.035107421875,-0.0017385485116392374,-0.3463134109042585,0.004200535,0.0003,0.07288110256195068,,
467,738,1295,-24.268999999999995,956416,143.69,4660,1.0452044508113544e-06,0.2,5.364790704334155e-05,0.043115234375,-0.013848898932337761,-0.34949727449566126,0.012019919,0.0003,-0.15297985076904297,,
468,738,1297,-24.058000000000003,958464,141.58,4670,4.895698197504573e-07,0.2,-0.00047014311276143416,0.01591796875,-0.0011042810510843992,-0.37027932703495026,0.0029699833,0.0003,0.1730218529701233,,
,,,,960000,,4680,5.600467359201388e-07,0.2,-0.000206081205396913,0.031884765625,-0.0036039913538843393,-0.35916119078174236,0.0029836353,0.0003,-0.14432024955749512,188.6,-28.759999999999998
469,738,1301,-23.61,960512,137.1,,,,,,,,,,,,
470,738,1303,-23.312,962560,134.12,4690,9.228420368323497e-07,0.2,-0.0030688149243360387,0.0765625,0.0041561671532690525,-0.3395988766569644,0.007476137,0.0003,0.3029758930206299,,
471,738,1306,-23.487999999999996,964608,135.88,4700,2.5346192664699176e-07,0.2,-0.0028030979839968493,0.033837890625,-0.007083133794367313,-0.3386818218976259,0.0031880527,0.0003,0.777076244354248,,
472,738,1309,-23.502,966656,136.02,4710,7.304975729205409e-07,0.2,0.0001436840568203479,0.070849609375,0.006423681043088436,-0.3566578573547304,0.0064002792,0.0003,0.4366323947906494,,
473,738,1311,-23.322,968704,134.22,4720,3.0621910083183936e-07,0.2,-0.0005479483472299763,0.048095703125,-0.0011032172478735447,-0.34503995403647425,0.0061693867,0.0003,0.6675118803977966,,
,,,,970000,,4730,5.452647937609356e-07,0.2,-0.0010344184411223978,0.029248046875,-0.002424078295007348,-0.3543532446026802,0.0040208152,0.0003,0.12130510807037354,143.0,-24.2
474,738,1314,-23.421999999999997,970752,135.22,,,,,,,,,,,,
475,738,1317,-23.459,972800,135.59,4740,8.285925232165426e-07,0.2,-0.0004081996696186252,0.035107421875,-0.00966751016676426,-0.3379945931024849,0.0016252203,0.0003,-1.780259370803833,,
476,738,1320,-23.427,974848,135.27,4750,1.7800837639025957e-06,0.2,-0.0002640758786583319,0.030615234375,-0.004330339841544628,-0.3484334107488394,0.005164796,0.0003,-0.9745248556137085,,
477,738,1322,-23.340999999999998,976896,134.41,4760,1.2780075051566086e-07,0.2,-0.0001407463030773215,0.018701171875,-0.005352707114070654,-0.3397376797161996,0.002628673,0.0003,-2.434875011444092,,
478,738,1325,-22.773999999999997,978944,128.74,4770,6.620088566222648e-07,0.2,-0.0021228660334600136,0.07021484375,-0.006231140345335007,-0.3865457917563617,0.0074735302,0.0003,-0.14215517044067383,,
,,,,980000,,4780,1.4124904890167045e-07,0.2,-0.0008694174335687421,0.028515625,-0.010705512948334217,-0.36475300379097464,0.0032820643,0.0003,0.6521870493888855,187.0,-28.6
479,738,1328,-22.583000000000002,980992,126.83,,,,,,,,,,,,
480,738,1331,-22.178999999999995,983040,122.79,4790,7.136349955416676e-07,0.2,0.0001409213786246255,0.023583984375,-0.00582850119099021,-0.42738808756694197,0.0011503496,0.0003,0.012511968612670898,,
481,738,1333,-21.579000000000004,985088,116.79,4800,9.893320090714751e-07,0.2,-0.001172344561200589,0.063232421875,-0.010717268101871014,-0.44375238139182327,0.0038552713,0.0003,0.7319183349609375,,
482,738,1336,-21.381999999999998,987136,114.82,4810,2.155718132890172e-08,0.2,0.0005298334523104131,0.022705078125,-0.010772555135190487,-0.432945903390646,0.0014482207,0.0003,0.7434711456298828,,
483,738,1339,-21.054000000000002,989184,111.54,4820,2.1514869882555133e-06,0.2,-0.002090859737654682,0.073876953125,-0.01706271804869175,-0.4454561103135347,0.013227266,0.0003,0.6139593720436096,,
,,,,990000,,4830,7.046704095792222e-08,0.2,-0.00013978271163068713,0.085205078125,-0.0009202216169796884,-0.4785214646719396,0.01282387,0.0003,-0.44975829124450684,155.6,-25.46
484,738,1342,-20.796999999999997,991232,108.97,,,,,,,,,,,,
485,738,1345,-20.515,993280,106.15,4840,5.573589172414017e-08,0.2,-0.0011661383439786732,0.027490234375,-0.005130453035235405,-0.461215294059366,0.0031037233,0.0003,0.46841734647750854,,
486,738,1347,-20.187,995328,102.87,4850,6.551115947495134e-08,0.2,0.0009793345743673854,0.0470703125,0.040833570063114166,-0.4870175126940012,0.0060052937,0.0003,-0.48632049560546875,,
487,738,1350,-19.62,997376,97.2,4860,1.5871710131065697e-06,0.2,-0.005126464448403567,0.134521484375,-0.014603616669774055,-0.5152147255837918,0.016272835,0.0003,-2.6412129402160645,,
488,738,1353,-19.04,999424,91.4,4870,3.741373850729701e-07,0.2,-0.000524640126968734,0.073779296875,0.00771695002913475,-0.49927154649049044,0.008508179,0.0003,-1.5707318782806396,,
,,,,1000000,,4880,9.411952660842714e-06,0.2,0.00011091343185398728,0.0484375,0.002274653874337673,-0.514987166132778,0.0067732097,0.0003,-2.7465555667877197,151.8,-25.080000000000002
489,738,1356,-18.686000000000003,1001472,87.86,,,,,,,,,,,,
