time/time_elapsed,time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/value_loss,train/clip_range,train/explained_variance,train/n_updates,train/policy_gradient_loss,train/loss,train/clip_fraction,train/entropy_loss,train/learning_rate,train/approx_kl,eval/mean_reward,eval/mean_ep_length
3436,772096,377,8.1435,224,326.76,2.6631236222572623,0.2,0.15375858545303345,3760,-0.010806263718404808,0.1706622838973999,0.12626953125,-1.1648209922015667,0.0003,0.01447693,,
3445,774144,378,8.4876,224,331.22,1.8959257218521088,0.2,0.2979147434234619,3770,-0.016165397030999885,1.080031394958496,0.16484375,-1.1697375576943159,0.0003,0.015239483,,
3455,776192,379,9.0525,224,337.76,1.9352135185617954,0.2,0.15969431400299072,3780,-0.01731390980712604,0.06003822386264801,0.154296875,-0.9717659091576933,0.0003,0.01516658,,
3465,778240,380,9.8971,224,342.28,1.499676077393815,0.2,0.17487388849258423,3790,-0.02109862365759909,0.037546802312135696,0.2162109375,-1.1010066086426378,0.0003,0.029563963,,
,780000,,,,,1.9102480616886168,0.2,0.18637114763259888,3800,-0.014606724749319256,0.3046742081642151,0.1802734375,-1.0568911546841264,0.0003,0.019559067,14.524000000000001,455.4
3485,780288,381,10.1567,223,348.26,,,,,,,,,,,,
3494,782336,382,11.215900000000003,223,354.3,1.4453954034484924,0.2,0.5261178016662598,3810,-0.018056284691556356,0.12207871675491333,0.164794921875,-0.9450158258900047,0.0003,0.018488714,,
3504,784384,383,11.515699999999999,223,354.31,1.7811034992802888,0.2,0.46449387073516846,3820,-0.013821808996726758,0.19245648384094238,0.1603515625,-1.0724439462646842,0.0003,0.014896209,,
3513,786432,384,11.645400000000002,223,357.29,1.5348994326777756,0.2,0.24552440643310547,3830,-0.01625797316955868,0.24853117763996124,0.176416015625,-1.04501498285681,0.0003,0.022109423,,
3523,788480,385,11.415599999999998,223,354.29,1.451686654589139,0.2,0.15475279092788696,3840,-0.01608652724244166,0.1400967240333557,0.177490234375,-1.0088598804548383,0.0003,0.018013643,,
,790000,,,,,1.75552327465266,0.2,0.26579660177230835,3850,-0.015220152045367285,0.13906356692314148,0.151806640625,-1.027134163491428,0.0003,0.017257594,4.57,259.2
3537,790528,386,12.151700000000003,223,357.95,,,,,,,,,,,,
3547,792576,387,13.3363,223,366.54,1.9550535723101348,0.2,0.20281440019607544,3860,-0.013897444958274718,0.06894363462924957,0.1513671875,-1.043167351745069,0.0003,0.015542714,,
3556,794624,388,13.256400000000003,223,368.54,1.0488479724153876,0.2,0.5778186321258545,3870,-0.015357646002667025,0.5714547038078308,0.17880859375,-1.0406529312953352,0.0003,0.02168158,,
3566,796672,389,13.314100000000002,223,364.32,1.5522587985266,0.2,0.35741370916366577,3880,-0.014469593387912028,0.09639844298362732,0.16416015625,-1.1469272024929524,0.0003,0.014947044,,
3576,798720,390,12.9923,223,362.11,2.098174285539426,0.2,0.14022231101989746,3890,-0.010982019707444123,0.241503044962883,0.125830078125,-1.0100766230374574,0.0003,0.0121073965,,
,800000,,,,,1.9015879497863353,0.2,-0.06609439849853516,3900,-0.01723286012420431,0.07602013647556305,0.158154296875,-1.1502866338938476,0.0003,0.016269498,9.693999999999999,372.0
3593,800768,391,13.331700000000003,222,366.08,,,,,,,,,,,,
3602,802816,392,13.9856,222,371.55,1.3211480780737475,0.2,0.43944597244262695,3910,-0.01428595237666741,0.009203318506479263,0.16025390625,-1.0555172057822346,0.0003,0.015880514,,
3612,804864,393,12.658800000000001,222,358.75,1.3865279756486415,0.2,0.49664199352264404,3920,-0.015111860670731402,0.12215538322925568,0.174169921875,-1.0033018862828613,0.0003,0.021844205,,
3621,806912,394,12.0964,222,352.46,2.1331349820364265,0.2,0.49985915422439575,3930,-0.017183205104083756,0.5328455567359924,0.16552734375,-1.1443681409582496,0.0003,0.017049365,,
3632,808960,395,12.308800000000003,222,353.72,1.864534149179235,0.2,-0.07222580909729004,3940,-0.012425576784880831,0.0992206409573555,0.156103515625,-1.0937056986615061,0.0003,0.0150876865,,
,810000,,,,,1.7867449667304753,0.2,0.30405914783477783,3950,-0.016287352502695286,0.07072770595550537,0.187939453125,-1.1601462572813035,0.0003,0.018984236,13.516,354.2
3645,811008,396,13.011600000000001,222,354.07,,,,,,,,,,,,
3654,813056,397,13.674300000000002,222,360.4,2.8988663980271667,0.2,-0.052895545959472656,3960,-0.01676725456782151,0.06891410052776337,0.175537109375,-1.1159618888050318,0.0003,0.017074961,,
3663,815104,398,14.981800000000003,222,371.29,2.3407763686496765,0.2,0.10376244783401489,3970,-0.01870474310708232,0.248692125082016,0.15185546875,-1.0683500856161117,0.0003,0.021337947,,
3671,817152,399,14.5727,222,360.35,1.680936655588448,0.2,0.3334197998046875,3980,-0.011281827886705287,0.0945093184709549,0.168017578125,-1.044527503103018,0.0003,0.01945709,,
3681,819200,400,14.852399999999998,222,368.34,2.0774664809228853,0.2,0.3750684857368469,3990,-0.016332359923399053,0.271614134311676,0.18583984375,-1.0214905926957727,0.0003,0.020572595,,
,820000,,,,,1.8618653481360525,0.2,0.462646484375,4000,-0.017282878048717976,0.072477787733078,0.16142578125,-1.0401817491278051,0.0003,0.018517384,5.386000000000001,340.8
3696,821248,401,14.963299999999997,222,369.44,,,,,,,,,,,,
3705,823296,402,15.600399999999997,222,373.21,1.7486683651804924,0.2,0.4479908347129822,4010,-0.01675298748887144,0.13320821523666382,0.170458984375,-1.166895106062293,0.0003,0.0155474935,,
3714,825344,403,15.9334,222,376.54,2.3663622126448898,0.2,0.3863711357116699,4020,-0.013899013033369555,0.1627432256937027,0.123193359375,-0.9681068124249578,0.0003,0.015696201,,
3724,827392,404,15.937299999999999,222,376.93,1.2974526783451439,0.2,0.3871387839317322,4030,-0.012648753318353556,0.023829754441976547,0.18046875,-1.0551113296300172,0.0003,0.021954058,,
3733,829440,405,14.9339,222,376.49,1.395491875661537,0.2,0.42128080129623413,4040,-0.015035301732132212,0.19798731803894043,0.175146484375,-1.0687884090468287,0.0003,0.022936527,,
,830000,,,,,1.431206043343991,0.2,0.10083836317062378,4050,-0.009403702017152682,0.058605484664440155,0.142236328125,-0.9246990785002709,0.0003,0.012196986,13.646,367.6
3748,831488,406,14.533999999999997,221,366.45,,,,,,,,,,,,
3756,833536,407,14.9065,221,373.73,1.6119212729856371,0.2,0.4238322973251343,4060,-0.014535360006266273,0.12237638980150223,0.17626953125,-1.1176760215312243,0.0003,0.019322677,,
3765,835584,408,15.989299999999998,221,382.11,1.5723895000061021,0.2,0.36721301078796387,4070,-0.013061559238121846,0.10147517919540405,0.20048828125,-1.148086529970169,0.0003,0.018599454,,
3775,837632,409,16.570100000000004,221,390.24,1.672124353144318,0.2,0.23668617010116577,4080,-0.010067000566050411,0.0715247392654419,0.139013671875,-1.035412748157978,0.0003,0.01720868,,
3783,839680,410,16.2817,221,381.38,0.8540191688574851,0.2,0.4996907114982605,4090,-0.01725453973340336,-0.006504721939563751,0.193994140625,-1.0533575927838683,0.0003,0.020504002,,
,840000,,,,,2.5295239323284475,0.2,0.09476041793823242,4100,-0.017253218960831873,0.07702215015888214,0.17021484375,-1.0984691066667438,0.0003,0.016161028,9.818000000000001,384.4
3798,841728,411,17.022000000000002,221,385.48,,,,,,,,,,,,
3806,843776,412,17.1218,221,385.45,2.2044926483184097,0.2,0.39833593368530273,4110,-0.017338215053314343,0.1412268579006195,0.147900390625,-0.9905843527987599,0.0003,0.0133298095,,
3815,845824,413,17.5871,221,392.02,3.2054672455880793,0.2,0.1926679015159607,4120,-0.012613363520358689,0.2347521185874939,0.128466796875,-1.0111822094768286,0.0003,0.011754933,,
3823,847872,414,16.7097,221,384.2,1.3042667011730373,0.2,0.5188159346580505,4130,-0.015755347229423934,0.06847216933965683,0.169873046875,-1.005541156604886,0.0003,0.017612286,,
3831,849920,415,16.837300000000003,221,386.97,2.3702988124452533,0.2,-0.03943741321563721,4140,-0.014739727936103009,0.3674722909927368,0.1671875,-1.16583592556417,0.0003,0.015472065,,
,850000,,,,,2.827686227671802,0.2,0.08747923374176025,4150,-0.015018880792194978,0.7672983407974243,0.149169921875,-0.9601834649220109,0.0003,0.014266549,12.184000000000001,421.2
3845,851968,416,16.0269,221,375.86,,,,,,,,,,,,
3854,854016,417,15.396100000000004,221,372.72,2.6288888456765562,0.2,0.12585818767547607,4160,-0.012826493868487887,0.15157601237297058,0.156884765625,-1.0535569602623582,0.0003,0.019090742,,
3863,856064,418,13.591400000000004,221,352.09,1.5495388033566997,0.2,0.2695120573043823,4170,-0.016030743373266886,0.15065120160579681,0.16689453125,-1.0229384656995535,0.0003,0.022724848,,
3871,858112,419,13.1725,221,350.16,2.2083150454098357,0.2,-0.1858365535736084,4180,-0.015074510950944387,0.13495105504989624,0.192333984375,-1.0311818251386284,0.0003,0.023330238,,
,860000,,,,,1.8316113222623245,0.2,0.1839715838432312,4190,-0.012655273592099548,0.05516098067164421,0.157861328125,-0.9530776426196098,0.0003,0.018523311,-1.3079999999999998,270.8
3884,860160,420,13.849599999999999,221,347.9,,,,,,,,,,,,
3893,862208,421,12.138099999999998,221,326.6,1.451355397538282,0.2,0.09981685876846313,4200,-0.016127625771332532,0.14668476581573486,0.20419921875,-1.1399313487112521,0.0003,0.020738607,,
3901,864256,422,11.072400000000002,221,319.95,1.7164107837248594,0.2,0.4121816158294678,4210,-0.015615823303232901,0.05542299896478653,0.17314453125,-1.0792378198355437,0.0003,0.017040353,,
3909,866304,423,9.852300000000001,221,307.83,1.7313049883581697,0.2,0.23758834600448608,4220,-0.013482085347641259,0.09095755964517593,0.1767578125,-1.1550383310765029,0.0003,0.01947124,,
3917,868352,424,9.390099999999999,221,301.55,2.2581165177281948,0.2,0.08717310428619385,4230,-0.011750984663376585,0.20294268429279327,0.1662109375,-1.0299328345805407,0.0003,0.01513623,,
,870000,,,,,1.9666376856155694,0.2,0.07908576726913452,4240,-0.017313544497301336,0.2256847620010376,0.156787109375,-1.1375328682363033,0.0003,0.01582042,20.224,425.6
3931,870400,425,9.361500000000001,221,308.68,,,,,,,,,,,,
3938,872448,426,7.782,221,300.6,1.3446096401894465,0.2,0.23558348417282104,4250,-0.018524179257656214,0.05077672749757767,0.215625,-1.2414239212870597,0.0003,0.023947941,,
3946,874496,427,6.806700000000001,221,292.98,1.4385671348543838,0.2,0.268582820892334,4260,-0.013017224974464624,0.16357535123825073,0.1798828125,-1.244162855297327,0.0003,0.02167116,,
3955,876544,428,8.8999,221,302.46,1.0073108613491057,0.2,0.33626896142959595,4270,-0.01399788417184027,0.05951354652643204,0.208642578125,-1.0561612855643034,0.0003,0.02101644,,
3962,878592,429,8.445599999999999,221,296.99,2.390157917677425,0.2,-0.13863909244537354,4280,-0.013622828465304337,0.076719269156456,0.154443359375,-1.006381081417203,0.0003,0.017333481,,
,880000,,,,,1.371547676762566,0.2,0.36687153577804565,4290,-0.01200389784789877,0.12211857736110687,0.18671875,-1.1969915352761746,0.0003,0.018547691,0.6219999999999999,264.0
3977,880640,430,8.075399999999998,221,299.93,,,,,,,,,,,,
3985,882688,431,8.1802,221,300.42,2.0219559183577074,0.2,0.045554935932159424,4300,-0.01673478657467058,0.05169738084077835,0.18740234375,-1.1831239480525255,0.0003,0.02872286,,
3995,884736,432,9.3606,221,308.55,1.854194090072997,0.2,0.07326376438140869,4310,-0.014082377310842276,0.1592158079147339,0.17333984375,-1.1367781525477767,0.0003,0.018711623,,
4004,886784,433,10.148299999999999,221,317.39,1.3397762838518248,0.2,0.3281659483909607,4320,-0.017504778190050273,0.03170609474182129,0.16943359375,-1.018288696371019,0.0003,0.02265117,,
4013,888832,434,10.3654,221,319.12,1.269971480872482,0.2,0.3158115744590759,4330,-0.018968312299693934,0.05895895138382912,0.228857421875,-1.09337028414011,0.0003,0.02285625,,
,890000,,,,,1.5199563979171216,0.2,0.35732781887054443,4340,-0.017801068058179225,0.08683879673480988,0.16298828125,-1.1034859983250498,0.0003,0.01825707,-3.9579999999999997,205.6
4025,890880,435,9.308399999999999,221,313.34,,,,,,,,,,,,
4034,892928,436,8.4738,221,309.84,2.4266475587151946,0.2,0.4237056374549866,4350,-0.015201630763476715,0.04613267630338669,0.14599609375,-1.0944152629002928,0.0003,0.013381904,,
4043,894976,437,8.839500000000001,221,316.44,1.38458498949185,0.2,0.264041006565094,4360,-0.01669780369120417,0.10326534509658813,0.172021484375,-1.0330575069412589,0.0003,0.018002532,,
4054,897024,438,11.3704,221,339.76,2.041964375367388,0.2,0.232211172580719,4370,-0.013992692988540511,0.10834701359272003,0.175439453125,-1.1360247418284417,0.0003,0.022792665,,
4065,899072,439,12.665700000000005,221,349.41,2.183606800902635,0.2,0.024828851222991943,4380,-0.01632043094432447,0.15680202841758728,0.15185546875,-0.9824446571990848,0.0003,0.019054268,,
,900000,,,,,2.005063126375899,0.2,-0.0022138357162475586,4390,-0.015676635448471643,0.4801314175128937,0.16337890625,-1.0374713804572822,0.0003,0.019223463,18.119999999999997,415.4
4083,901120,440,13.650099999999998,220,357.92,,,,,,,,,,,,
4093,903168,441,15.1336,220,366.39,1.280333398282528,0.2,0.45512598752975464,4400,-0.014271732969791628,0.22767168283462524,0.18955078125,-1.0577863531187177,0.0003,0.02086176,,
4103,905216,442,15.0156,220,364.58,1.5524235794320702,0.2,0.2720177173614502,4410,-0.015286113566253335,0.043822117149829865,0.173291015625,-1.0578554950654506,0.0003,0.019155633,,
4113,907264,443,16.717299999999998,220,374.91,1.5352121026953682,0.2,0.3987739086151123,4420,-0.01579597496020142,0.04143708199262619,0.156982421875,-1.0296218246221542,0.0003,0.019382559,,
4122,909312,444,17.005,220,373.71,2.258487526001409,0.2,0.5204269886016846,4430,-0.013713834603549913,0.12073017656803131,0.150146484375,-0.9762576341629028,0.0003,0.0152794495,,
,910000,,,,,2.466854380723089,0.2,0.30674058198928833,4440,-0.013805014968966134,0.09295673668384552,0.15927734375,-1.0406008888036014,0.0003,0.017907107,-6.768000000000001,124.4
4134,911360,445,17.5294,220,376.2,,,,,,,,,,,,
4145,913408,446,18.175800000000002,220,380.9,2.581879051984288,0.2,0.44678646326065063,4450,-0.012890074896859005,0.140183687210083,0.173779296875,-1.1016761366277934,0.0003,0.0190727,,
4155,915456,447,18.094700000000003,220,382.82,1.8562693811487407,0.2,0.1350385546684265,4460,-0.01200130041979719,0.09125758707523346,0.161279296875,-0.8790165141224862,0.0003,0.016685966,,
4167,917504,448,18.410800000000002,220,394.45,2.4486907613929363,0.2,0.08576488494873047,4470,-0.014168210196658038,0.1470898538827896,0.1490234375,-0.9655364666134119,0.0003,0.021771172,,
4175,919552,449,18.139200000000002,220,387.25,1.8296995499171316,0.2,-0.27204179763793945,4480,-0.016445737026515417,0.10085424035787582,0.1736328125,-0.8060533897951245,0.0003,0.022052832,,
,920000,,,,,1.726268120482564,0.2,0.29180604219436646,4490,-0.014631330090924165,0.11743967235088348,0.1724609375,-1.0941567424684764,0.0003,0.020473193,25.958000000000006,400.0
4194,921600,450,17.597700000000003,219,383.05,,,,,,,,,,,,
4203,923648,451,17.6296,219,386.26,1.7171329794218764,0.2,-0.035294175148010254,4500,-0.019343178656708915,0.07217303663492203,0.1796875,-0.9524510869756341,0.0003,0.027104529,,
4212,925696,452,17.0554,219,378.79,1.439361522370018,0.2,0.2455419898033142,4510,-0.018700851168250664,0.046963948756456375,0.20537109375,-0.9691132953390479,0.0003,0.03308348,,
4222,927744,453,16.948800000000002,219,378.12,2.5334221790079026,0.2,0.04423481225967407,4520,-0.01565933329402469,0.17041239142417908,0.15849609375,-1.1427388748154044,0.0003,0.018836552,,
4231,929792,454,18.2357,219,386.93,1.198525834805332,0.2,0.39219480752944946,4530,-0.01072720690863207,0.09525632858276367,0.15927734375,-1.053829544223845,0.0003,0.020419076,,
,930000,,,,,3.024644569726661,0.2,0.07325726747512817,4540,-0.014745663595385849,0.40237411856651306,0.1599609375,-1.1086236486211418,0.0003,0.015111314,4.982,300.4
4247,931840,455,19.5476,219,398.24,,,,,,,,,,,,
4258,933888,456,19.6275,219,396.24,1.51459221849218,0.2,0.29276609420776367,4550,-0.02331833523348905,0.06254205107688904,0.1955078125,-1.0194170355796814,0.0003,0.023410317,,
4268,935936,457,16.5651,219,369.72,2.258025977900252,0.2,-0.08545506000518799,4560,-0.014155790011864155,0.1451541781425476,0.15849609375,-1.1173750786110759,0.0003,0.01506306,,
4277,937984,458,15.919,219,365.07,2.016978503204882,0.2,-0.021184921264648438,4570,-0.01612826664932072,0.07984386384487152,0.146484375,-1.0661684012040495,0.0003,0.01510327,,
,940000,,,,,1.4871428711107,0.2,0.3306705355644226,4580,-0.014417957441764884,0.2058526575565338,0.177099609375,-1.0819603431969882,0.0003,0.018805984,9.524000000000001,355.0
4294,940032,459,14.214099999999998,218,354.46,,,,,,,,,,,,
4304,942080,460,12.489999999999995,218,341.89,2.4138685019686816,0.2,-0.24588167667388916,4590,-0.015658505441388117,0.04210197925567627,0.13271484375,-1.0415143581107258,0.0003,0.013752618,,
4313,944128,461,12.1962,218,342.48,2.314682422578335,0.2,-0.12026345729827881,4600,-0.015535987229668535,0.23544010519981384,0.178857421875,-1.078167238086462,0.0003,0.02025751,,
4322,946176,462,11.6671,218,339.52,2.1043443452101203,0.2,-0.022804856300354004,4610,-0.021357612279825845,0.4109090566635132,0.20439453125,-1.102436158619821,0.0003,0.022595527,,
4331,948224,463,11.6597,218,338.78,1.6207235901150852,0.2,0.41764217615127563,4620,-0.013722140520985703,0.14278431236743927,0.147314453125,-1.050455013848841,0.0003,0.017114257,,
,950000,,,,,2.2304204902611673,0.2,0.15289711952209473,4630,-0.017010448439395986,0.3393271863460541,0.17861328125,-1.1821408784016967,0.0003,0.020299383,17.616000000000003,365.0
4347,950272,464,11.0122,218,323.98,,,,,,,,,,,,
4355,952320,465,10.8484,218,327.6,1.5389281732961535,0.2,0.2262088656425476,4640,-0.0143925707496237,0.07109233736991882,0.16171875,-1.088608867675066,0.0003,0.017375257,,
4364,954368,466,11.0735,218,330.13,1.5958808933151887,0.2,0.15314793586730957,4650,-0.018766601089737378,0.08066365122795105,0.190087890625,-1.1930975779891013,0.0003,0.020972427,,
4373,956416,467,11.272800000000002,218,330.08,1.8978179677855223,0.2,0.07725197076797485,4660,-0.011892197499400936,0.12631484866142273,0.139111328125,-1.0419985322281717,0.0003,0.017969651,,
4383,958464,468,12.669299999999998,218,339.86,3.0105715604964645,0.2,0.26691699028015137,4670,-0.011647277532028965,1.2369362115859985,0.120166015625,-1.0056720515713096,0.0003,0.012995848,,
,960000,,,,,2.908327356306836,0.2,-0.034592390060424805,4680,-0.015758233048836702,0.135564923286438,0.15009765625,-1.0819993553683163,0.0003,0.016951088,17.842000000000002,387.2
4399,960512,469,11.598400000000002,218,332.67,,,,,,,,,,,,
4409,962560,470,11.5626,218,329.09,1.4740515791112556,0.2,0.31589579582214355,4690,-0.023973309239954686,0.09865731745958328,0.18896484375,-1.2153668958693742,0.0003,0.021499973,,
4417,964608,471,11.279399999999999,218,330.74,1.8226488264277578,0.2,0.30772602558135986,4700,-0.0204982299299445,0.07046368718147278,0.199072265625,-1.142280018143356,0.0003,0.02078292,,
4425,966656,472,11.175200000000002,218,330.31,1.8571850413456559,0.2,0.034342288970947266,4710,-0.013880019352654926,0.20122820138931274,0.176904296875,-1.2266835819929838,0.0003,0.020483669,,
