time/fps,time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/entropy_loss,train/clip_range,train/approx_kl,train/learning_rate,train/loss,train/value_loss,eval/mean_reward,eval/mean_ep_length
558,732,1499136,2682,254.59050000000002,847.98,7310,-0.010591438817209564,0.09267578125,0.14214980602264404,-0.4193138852715492,0.2,0.009658773,0.0003,27.30646324157715,45.30039160251617,,
,,1500000,,,,7320,-0.008166970396996476,0.096630859375,0.40927088260650635,-0.40043665412813423,0.2,0.008523414,0.0003,19.845184326171875,37.69224079847336,574.95,1504.2
558,733,1501184,2689,247.4239,826.68,,,,,,,,,,,,
558,734,1503232,2692,249.6371,832.3,7330,-0.01000682676967699,0.075048828125,0.11039507389068604,-0.3942444609478116,0.2,0.0075297416,0.0003,55.20706558227539,91.3469048678875,,
558,735,1505280,2695,245.7947,796.01,7340,-0.00860324628301896,0.081640625,0.1839887499809265,-0.38436096236109735,0.2,0.00823569,0.0003,34.805572509765625,45.07363504767418,,
558,736,1507328,2698,245.41629999999998,792.77,7350,-0.009627494844608009,0.09130859375,0.054670751094818115,-0.4080846737138927,0.2,0.011921796,0.0003,34.293155670166016,53.39631135165691,,
558,737,1509376,2701,237.3644,762.56,7360,-0.008301920785743277,0.095263671875,0.13604789972305298,-0.41692320089787244,0.2,0.008199612,0.0003,11.580612182617188,60.8119963914156,,
,,1510000,,,,7370,-0.010417897190200165,0.08974609375,0.07524025440216064,-0.4190677715465426,0.2,0.0074246563,0.0003,39.97677993774414,81.02880114912986,545.926,3614.6
556,738,1511424,2715,241.0598,773.35,,,,,,,,,,,,
556,739,1513472,2718,244.32909999999995,783.97,7380,-0.010243309832003434,0.0802734375,0.2454628348350525,-0.3970997455529869,0.2,0.0075586718,0.0003,16.060699462890625,46.09525349736214,,
556,740,1515520,2721,246.02279999999996,788.47,7390,-0.01098794483114034,0.083837890625,0.29167765378952026,-0.37222933853045104,0.2,0.008076439,0.0003,6.847456455230713,32.731474259495734,,
556,741,1517568,2724,246.5162,790.1,7400,-0.007803807155869436,0.085400390625,0.23635125160217285,-0.3807348057627678,0.2,0.011891283,0.0003,7.203287124633789,35.913495782017705,,
557,742,1519616,2727,251.0722,807.04,7410,-0.006636456212436315,0.080859375,0.3401346206665039,-0.37329131811857225,0.2,0.007877248,0.0003,19.803041458129883,31.02552433013916,,
,,1520000,,,,7420,-0.008369534846860916,0.069140625,0.2295665144920349,-0.3547119445167482,0.2,0.0071486854,0.0003,46.24374771118164,42.173469826579094,370.742,2229.8
555,743,1521664,2737,250.54970000000006,809.42,,,,,,,,,,,,
555,744,1523712,2740,252.19600000000003,817.94,7430,-0.007726615612045862,0.072412109375,0.3320855498313904,-0.3536035748198628,0.2,0.0078155445,0.0003,15.390854835510254,34.828770351409915,,
556,745,1525760,2743,252.37650000000005,800.71,7440,-0.008774100875598378,0.081591796875,0.27986055612564087,-0.3585348972119391,0.2,0.022393493,0.0003,12.562186241149902,28.041400995850562,,
556,746,1527808,2746,248.33479999999997,786.41,7450,-0.00890349323162809,0.06572265625,0.4111877679824829,-0.39182679671794174,0.2,0.009700147,0.0003,11.464972496032715,23.776283943653105,,
556,747,1529856,2749,247.6775,783.01,7460,-0.01272972418810241,0.101904296875,0.17779487371444702,-0.4354116077534854,0.2,0.012788281,0.0003,44.7647705078125,98.92606409788132,,
,,1530000,,,,7470,-0.00928965186176356,0.09638671875,0.11189621686935425,-0.4201258534565568,0.2,0.010636409,0.0003,15.450461387634277,57.63135392069817,561.9979999999999,2385.4
555,748,1531904,2759,247.6593,785.35,,,,,,,,,,,,
555,749,1533952,2762,242.59279999999995,768.51,7480,-0.006955257362278644,0.1095703125,0.03625768423080444,-0.41087474999949336,0.2,0.011320012,0.0003,26.852901458740234,46.74417048990726,,
555,750,1536000,2765,241.87229999999997,758.98,7490,-0.00901294670184143,0.088916015625,0.18570929765701294,-0.43014104310423135,0.2,0.0141437035,0.0003,29.0257625579834,67.0985173970461,,
555,751,1538048,2768,248.4284,777.01,7500,-0.010027694958262145,0.099951171875,0.21341240406036377,-0.47217287570238115,0.2,0.010376555,0.0003,46.249942779541016,59.54424045979977,,
,,1540000,,,,7510,-0.009349077584920451,0.097412109375,0.3071421980857849,-0.43704980378970504,0.2,0.011198773,0.0003,14.7374267578125,37.32554938793182,387.05,1435.8
554,752,1540096,2775,253.86489999999998,785.84,,,,,,,,,,,,
555,753,1542144,2778,255.15390000000002,794.91,7520,-0.008351755526382476,0.09599609375,0.28246641159057617,-0.4522239319048822,0.2,0.009243076,0.0003,10.46379280090332,31.68510771393776,,
555,754,1544192,2781,252.4711,795.01,7530,-0.010105735747492873,0.1111328125,0.2750833034515381,-0.45799640314653517,0.2,0.020963894,0.0003,17.581363677978516,36.87602423131466,,
555,755,1546240,2784,254.22119999999995,804.32,7540,-0.008508553527644836,0.09208984375,0.10536199808120728,-0.5217034757137299,0.2,0.009355878,0.0003,10.380200386047363,63.37739817500115,,
555,756,1548288,2787,252.49600000000007,802.03,7550,-0.0069001978627056815,0.12529296875,0.19132548570632935,-0.523648660350591,0.2,0.012527881,0.0003,12.176675796508789,28.855731627345087,,
,,1550000,,,,7560,-0.011250211068545467,0.10625,0.19355231523513794,-0.47182627776637676,0.2,0.011918248,0.0003,16.875585556030273,74.42936488986015,228.68199999999996,938.2
555,757,1550336,2792,245.62329999999997,784.35,,,,,,,,,,,,
555,758,1552384,2795,248.28419999999997,783.46,7570,-0.00890114687354071,0.095849609375,0.0026342272758483887,-0.45377873033285143,0.2,0.007758516,0.0003,30.537355422973633,60.70951608121395,,
555,759,1554432,2798,244.00040000000004,773.21,7580,-0.00778477834246587,0.090869140625,0.18357861042022705,-0.46292211608961226,0.2,0.012300815,0.0003,35.67024612426758,42.610551086068156,,
555,760,1556480,2801,224.0079,705.78,7590,-0.008433040688396431,0.0994140625,0.2509911060333252,-0.49685278013348577,0.2,0.010943636,0.0003,15.355280876159668,56.06383652687073,,
555,761,1558528,2804,223.1862,706.81,7600,-0.011372224465594627,0.084619140625,0.09998005628585815,-0.5067304076626897,0.2,0.008571296,0.0003,69.78913116455078,120.15719048976898,,
,,1560000,,,,7610,-0.007817663802416063,0.089599609375,0.2586464285850525,-0.4996182484552264,0.2,0.007986458,0.0003,11.184057235717773,42.38498767912388,423.352,1067.6
555,762,1560576,2810,219.94310000000002,703.02,,,,,,,,,,,,
555,763,1562624,2813,221.04070000000004,706.85,7620,-0.011336453011608683,0.118505859375,0.17636358737945557,-0.5003228915855289,0.2,0.01210965,0.0003,21.11644172668457,55.208105289936064,,
555,764,1564672,2816,226.10780000000003,723.23,7630,-0.010455362347420305,0.109619140625,0.06428569555282593,-0.47887578876689074,0.2,0.013616117,0.0003,8.354745864868164,31.866248980164528,,
555,765,1566720,2819,229.5307,740.15,7640,-0.012673898160574026,0.10859375,0.5038120746612549,-0.4527396556921303,0.2,0.013891393,0.0003,5.820186614990234,24.180553099513055,,
555,766,1568768,2822,233.0178,749.73,7650,-0.010260620646295137,0.11337890625,0.2515026330947876,-0.4712343913502991,0.2,0.0091224965,0.0003,9.029387474060059,37.746194899082184,,
,,1570000,,,,7660,-0.01152735556825064,0.10849609375,0.3507060408592224,-0.4180853029713035,0.2,0.008739644,0.0003,21.493465423583984,56.29703377485275,288.174,883.6
555,767,1570816,2828,235.0424,763.2,,,,,,,,,,,,
555,768,1572864,2831,226.35029999999998,744.24,7670,-0.012092616353766062,0.11318359375,0.20967304706573486,-0.47934388620778917,0.2,0.011072215,0.0003,26.473983764648438,53.11872683167458,,
555,769,1574912,2834,229.03440000000003,751.76,7680,-0.008483512606471778,0.0685546875,0.28904926776885986,-0.4168225465342402,0.2,0.007023966,0.0003,17.168672561645508,67.32501174211502,,
555,770,1576960,2837,233.56310000000002,766.29,7690,-0.007267808963661082,0.09951171875,0.41936367750167847,-0.42206929698586465,0.2,0.0114738755,0.0003,5.784024715423584,25.663332289457323,,
555,771,1579008,2840,237.0984,779.82,7700,-0.007745981907646637,0.0923828125,0.14154493808746338,-0.42088599093258383,0.2,0.01009072,0.0003,27.48889923095703,44.83060512542725,,
,,1580000,,,,7710,-0.0067476508935214955,0.092578125,0.23256492614746094,-0.4259346744976938,0.2,0.010996108,0.0003,27.990230560302734,26.84747458398342,392.23,1704.2
555,772,1581056,2848,241.2162,787.49,,,,,,,,,,,,
555,773,1583104,2851,237.109,776.0,7720,-0.007999149215174839,0.08017578125,0.20349037647247314,-0.41636423049494625,0.2,0.008933263,0.0003,17.271387100219727,49.291585528850554,,
555,774,1585152,2854,240.97800000000004,790.13,7730,-0.009152743057347834,0.07685546875,0.1644078493118286,-0.4406457395292819,0.2,0.007789353,0.0003,39.688377380371094,62.98154137134552,,
555,775,1587200,2856,239.4255,789.77,7740,-0.007663434909773059,0.08310546875,0.22442811727523804,-0.42821047324687245,0.2,0.0056987936,0.0003,11.080907821655273,47.37827170193195,,
555,776,1589248,2859,242.68630000000005,802.1,7750,-0.009369714179774747,0.0912109375,0.3579338788986206,-0.455379000492394,0.2,0.009513753,0.0003,40.31070327758789,55.62427205741405,,
,,1590000,,,,7760,-0.007332590146688744,0.086083984375,0.20549345016479492,-0.4063644943758845,0.2,0.0075707566,0.0003,6.7357330322265625,26.840227365493774,210.652,891.0
555,777,1591296,2865,250.87670000000006,823.16,,,,,,,,,,,,
555,778,1593344,2868,253.6751,828.04,7770,-0.008736824119114316,0.06103515625,0.20561659336090088,-0.3864354635588825,0.2,0.007125787,0.0003,12.739142417907715,47.036708128452304,,
555,779,1595392,2871,257.42800000000005,841.55,7780,-0.005907558210310526,0.075146484375,0.19702261686325073,-0.40045211315155027,0.2,0.0065902276,0.0003,31.71000099182129,38.50122298598289,,
555,780,1597440,2874,253.33010000000002,831.67,7790,-0.012829848148976452,0.101611328125,0.3715572953224182,-0.39413174903020265,0.2,0.011017352,0.0003,11.20421314239502,21.34868788421154,,
555,781,1599488,2877,248.04850000000002,820.22,7800,-0.011915042597684078,0.10732421875,0.13023734092712402,-0.3909182442352176,0.2,0.011421448,0.0003,8.70754623413086,47.24917206466198,,
,,1600000,,,,7810,-0.006081018153054174,0.068017578125,0.08529490232467651,-0.37971418909728527,0.2,0.007311687,0.0003,23.860755920410156,55.335110849142076,285.154,2587.8
554,782,1601536,2887,245.37290000000002,809.23,,,,,,,,,,,,
554,783,1603584,2890,250.23139999999995,823.73,7820,-0.009875174894114025,0.09208984375,0.01930522918701172,-0.40227466719225047,0.2,0.015335344,0.0003,14.86571216583252,49.28160557746887,,
554,784,1605632,2893,249.6545,822.14,7830,-0.009007591391855386,0.071630859375,0.32909804582595825,-0.3826038812287152,0.2,0.006477198,0.0003,33.826229095458984,43.91431305706501,,
554,785,1607680,2896,246.9662,812.52,7840,-0.009100857310113498,0.10859375,0.4043232202529907,-0.4287422958761454,0.2,0.0165646,0.0003,16.149843215942383,20.583764079213143,,
555,786,1609728,2899,251.6719,822.88,7850,-0.009332650827127508,0.09228515625,0.15134769678115845,-0.4152943154796958,0.2,0.011764609,0.0003,31.620834350585938,58.63686938583851,,
,,1610000,,,,7860,-0.01085157545603579,0.066650390625,0.19424313306808472,-0.41736301900818945,0.2,0.008319099,0.0003,50.928443908691406,67.77757575511933,388.3639999999999,902.8
554,787,1611776,2905,249.704,815.09,,,,,,,,,,,,
554,788,1613824,2908,249.93889999999996,811.0,7870,-0.010064287646673619,0.086279296875,0.1323142647743225,-0.4458386436104774,0.2,0.008069054,0.0003,24.095211029052734,70.33693466484547,,
555,789,1615872,2911,251.8507,814.89,7880,-0.007612660502491053,0.112548828125,0.37911349534988403,-0.4215827459469438,0.2,0.0128843915,0.0003,18.784212112426758,44.83295533955097,,
555,790,1617920,2914,254.13739999999999,819.23,7890,-0.012727088702376932,0.10078125,0.13734132051467896,-0.42760261641815306,0.2,0.009059428,0.0003,11.762816429138184,65.54318777322769,,
555,791,1619968,2917,243.40810000000002,789.1,7900,-0.009920336745562964,0.102783203125,0.09714722633361816,-0.42839269870892166,0.2,0.009953888,0.0003,38.01580810546875,55.94522865116596,,
,,1620000,,,,7910,-0.00960115422931267,0.123974609375,-0.03491079807281494,-0.4333608108572662,0.2,0.015594965,0.0003,8.363492012023926,46.93167815804482,372.086,952.6
554,792,1622016,2922,242.22080000000005,785.29,,,,,,,,,,,,
555,793,1624064,2925,249.3236,801.12,7920,-0.006851332320366055,0.0853515625,0.12750816345214844,-0.4053351764567196,0.2,0.007901898,0.0003,17.141437530517578,51.40920017957687,,
555,794,1626112,2928,248.61440000000002,792.16,7930,-0.00952328517450951,0.116015625,0.08553767204284668,-0.4297545799985528,0.2,0.014841478,0.0003,10.304976463317871,43.79200529754162,,
555,795,1628160,2931,253.889,809.87,7940,-0.010422536281112116,0.0998046875,0.20305025577545166,-0.3998014892451465,0.2,0.01079469,0.0003,16.41657829284668,42.42505333125591,,
,,1630000,,,,7950,-0.00964017498481553,0.093115234375,0.14590102434158325,-0.4126343371346593,0.2,0.010428965,0.0003,10.043567657470703,49.41305004954338,467.50200000000007,1196.6
554,796,1630208,2938,256.59670000000006,815.75,,,,,,,,,,,,
554,797,1632256,2941,258.12550000000005,816.14,7960,-0.008408618075191044,0.117822265625,0.19543790817260742,-0.39733642982318995,0.2,0.015407763,0.0003,6.390568733215332,31.986296314001084,,
555,798,1634304,2944,263.29850000000005,832.16,7970,-0.009181553388771135,0.097216796875,0.2585834264755249,-0.42048303261399267,0.2,0.011639028,0.0003,42.97780990600586,40.74734500646591,,
555,799,1636352,2947,268.5681000000001,848.61,7980,-0.011919375462457537,0.1236328125,0.45564955472946167,-0.4400092429481447,0.2,0.015287962,0.0003,6.283390045166016,18.64346531033516,,
555,800,1638400,2950,274.43890000000005,865.4,7990,-0.005742634276975878,0.069921875,0.25404876470565796,-0.4017526524141431,0.2,0.009544922,0.0003,44.657920837402344,31.664224925637246,,
,,1640000,,,,8000,-0.007430015946738422,0.087939453125,0.38966578245162964,-0.425733444839716,0.2,0.008448358,0.0003,8.498995780944824,35.362407425045966,477.62600000000003,1204.4
554,801,1640448,2956,276.7662000000001,871.44,,,,,,,,,,,,
554,802,1642496,2959,282.44270000000006,887.38,8010,-0.007667962909908965,0.08427734375,0.2796420454978943,-0.41703667417168616,0.2,0.010362983,0.0003,19.405866622924805,41.322436067461965,,
555,803,1644544,2962,287.6425,898.92,8020,-0.009860836682491936,0.09423828125,0.4678274393081665,-0.405763978138566,0.2,0.010280066,0.0003,12.66702651977539,30.075952079892158,,
555,804,1646592,2965,292.634,912.81,8030,-0.008651632477995008,0.081103515625,0.5505249500274658,-0.418889263831079,0.2,0.0071953917,0.0003,9.859800338745117,45.30109153389931,,
555,805,1648640,2968,297.36269999999996,932.0,8040,-0.01022971656639129,0.1015625,0.17651742696762085,-0.4295607818290591,0.2,0.011832083,0.0003,10.824706077575684,44.66583914756775,,
,,1650000,,,,8050,-0.006293920155439991,0.098583984375,0.17079907655715942,-0.44148404952138665,0.2,0.009193329,0.0003,25.449111938476562,57.78335391283035,482.608,2442.6
554,806,1650688,2978,302.4398,946.94,,,,,,,,,,,,
554,807,1652736,2981,306.33680000000004,955.55,8060,-0.0053335089614847675,0.081689453125,0.25172239542007446,-0.41928081810474394,0.2,0.007865234,0.0003,39.796966552734375,56.30643956065178,,
554,808,1654784,2984,310.1213,966.3,8070,-0.007234120875364169,0.086865234375,0.18336158990859985,-0.41547501618042587,0.2,0.008093164,0.0003,7.193381309509277,45.468884667754175,,
554,809,1656832,2987,313.7927,979.97,8080,-0.010313976850011387,0.115673828125,0.252808153629303,-0.38456522282212974,0.2,0.012227111,0.0003,8.193105697631836,30.44850824177265,,
554,810,1658880,2990,317.8259,984.49,8090,-0.007919609296368434,0.10390625,0.1965327262878418,-0.4314445111900568,0.2,0.016603736,0.0003,19.528905868530273,29.57851279079914,,
,,1660000,,,,8100,-0.008715279329044279,0.074267578125,0.20906400680541992,-0.39606903390958903,0.2,0.0074732415,0.0003,11.48734188079834,62.960559180378915,275.34000000000003,1992.8
553,811,1660928,2999,316.9069,983.3,,,,,,,,,,,,
553,812,1662976,3002,317.90409999999997,986.96,8110,-0.008477358080563135,0.084326171875,0.1195330023765564,-0.3815162492915988,0.2,0.010444792,0.0003,32.50894546508789,36.3512489259243,,
554,813,1665024,3005,317.6337,985.53,8120,-0.009371005147113465,0.10869140625,0.3450321555137634,-0.4001110827550292,0.2,0.011565158,0.0003,5.208498477935791,24.860938777029514,,
554,814,1667072,3008,315.97939999999994,979.37,8130,-0.006086850792053155,0.083935546875,0.179793119430542,-0.4021562749519944,0.2,0.007990363,0.0003,11.43559741973877,39.08434709608555,,
554,815,1669120,3010,319.82570000000004,995.19,8140,-0.007101632552803494,0.0830078125,0.27377235889434814,-0.4200907495804131,0.2,0.00801543,0.0003,11.283584594726562,54.448266071081164,,
,,1670000,,,,8150,-0.008855224403669126,0.07373046875,0.16953831911087036,-0.4331613155081868,0.2,0.009582305,0.0003,13.05254077911377,43.45415877103805,270.66,1795.4
553,816,1671168,3019,318.46180000000004,988.42,,,,,,,,,,,,
553,817,1673216,3021,321.41720000000004,999.26,8160,-0.009140356999705546,0.116162109375,0.30191028118133545,-0.411476350389421,0.2,0.009082976,0.0003,11.39586067199707,43.15689516067505,,
553,818,1675264,3024,319.51310000000007,996.62,8170,-0.011669533987878821,0.096826171875,0.16740089654922485,-0.45294452561065557,0.2,0.01377594,0.0003,31.291147232055664,46.88991050124169,,
553,819,1677312,3027,319.73890000000006,994.94,8180,-0.006992337052361108,0.0923828125,0.14768755435943604,-0.4307904291898012,0.2,0.012282738,0.0003,11.281440734863281,43.03914930820465,,
554,820,1679360,3030,315.3433,983.22,8190,-0.008180437900591642,0.133740234375,0.1737271547317505,-0.4211570073850453,0.2,0.014161956,0.0003,4.7616095542907715,28.121956488490106,,
,,1680000,,,,8200,-0.011794722307240591,0.12880859375,0.2186967134475708,-0.4366595675237477,0.2,0.011839438,0.0003,12.092729568481445,49.76496401429176,377.71,1345.6
553,821,1681408,3037,318.922,991.45,,,,,,,,,,,,
553,822,1683456,3040,326.00409999999994,1011.89,8210,-0.008341384760569781,0.107861328125,0.3172995448112488,-0.41731269797310233,0.2,0.011368056,0.0003,5.268300533294678,23.621382351219655,,
553,823,1685504,3043,320.2538,991.44,8220,-0.011279973550699651,0.101953125,0.19371575117111206,-0.4197059619240463,0.2,0.011267627,0.0003,58.62112045288086,75.43044903278351,,
554,824,1687552,3045,321.3282,985.78,8230,-0.009434215795772615,0.091650390625,0.06835407018661499,-0.43085489245131614,0.2,0.009968685,0.0003,19.249879837036133,85.12262145876885,,
554,825,1689600,3048,313.86750000000006,962.92,8240,-0.012798880055197515,0.081982421875,0.15490788221359253,-0.4097036617808044,0.2,0.0114238635,0.0003,40.549129486083984,65.85775215625763,,
,,1690000,,,,8250,-0.00891678059269907,0.075,0.2612234354019165,-0.42591699697077273,0.2,0.008659283,0.0003,15.539535522460938,76.76093987226486,281.518,699.6
554,826,1691648,3053,314.69130000000007,960.86,,,,,,,,,,,,
554,827,1693696,3056,313.058,951.12,8260,-0.007912054765620269,0.094189453125,0.32015007734298706,-0.39102822402492166,0.2,0.008469565,0.0003,13.908928871154785,36.672591996192935,,
554,828,1695744,3059,304.05400000000003,922.37,8270,-0.009176277588994707,0.100830078125,0.2309134602546692,-0.4076814980246127,0.2,0.010625451,0.0003,38.45052719116211,59.33311458230018,,
554,829,1697792,3062,304.16200000000003,919.98,8280,-0.010631713608745486,0.087060546875,0.12258589267730713,-0.43477005083113907,0.2,0.00877164,0.0003,116.92346954345703,109.30139016509057,,
554,830,1699840,3065,304.9701,922.79,8290,-0.009769505949225276,0.11533203125,0.1484575867652893,-0.3935297816991806,0.2,0.012819816,0.0003,13.75141429901123,22.973109105229376,,
,,1700000,,,,8300,-0.008742249765782617,0.10576171875,0.27643144130706787,-0.4253731520846486,0.2,0.010926183,0.0003,29.413135528564453,39.50209634304046,429.16399999999993,2168.0
553,831,1701888,3074,308.9484,932.38,,,,,,,,,,,,
553,832,1703936,3077,306.18000000000006,933.27,8310,-0.008458154261461459,0.108935546875,0.45892107486724854,-0.4277304321527481,0.2,0.012299782,0.0003,9.914703369140625,20.647707232832907,,
553,833,1705984,3079,308.3654,940.31,8320,-0.008603224740363657,0.110693359375,0.13573169708251953,-0.5002215853892267,0.2,0.013048322,0.0003,30.221899032592773,66.66045922338962,,
554,834,1708032,3082,303.00800000000004,933.28,8330,-0.012798045444651508,0.12314453125,0.14498555660247803,-0.4384269597940147,0.2,0.011354769,0.0003,25.40108299255371,71.67851877212524,,
,,1710000,,,,8340,-0.00904725280997809,0.11298828125,0.17984461784362793,-0.47796935085207226,0.2,0.011708657,0.0003,43.69206237792969,72.04345430731773,401.014,1534.4
553,835,1710080,3089,297.70430000000005,921.46,,,,,,,,,,,,
553,836,1712128,3092,295.9226,915.31,8350,-0.009791253568255342,0.09541015625,0.10309946537017822,-0.46153239998966455,0.2,0.008092504,0.0003,34.61018753051758,97.50666852593422,,
553,837,1714176,3095,288.9211,897.7,8360,-0.008951244929630776,0.092529296875,0.086822509765625,-0.4682754592038691,0.2,0.0080212,0.0003,28.571847915649414,89.35234255194663,,
553,838,1716224,3098,290.4506,895.4,8370,-0.009502270657685585,0.090869140625,0.18588489294052124,-0.4608034806326032,0.2,0.009374436,0.0003,30.366994857788086,59.0030222594738,,
554,839,1718272,3101,292.8065,905.23,8380,-0.006997311905433889,0.086669921875,0.1661975383758545,-0.41948629897087814,0.2,0.009468118,0.0003,22.41441535949707,63.98392218351364,,
,,1720000,,,,8390,-0.011464674360468052,0.13876953125,0.13475942611694336,-0.47527873888611794,0.2,0.011488507,0.0003,14.878353118896484,27.13777900338173,137.858,1180.0
553,840,1720320,3107,290.0844,901.35,,,,,,,,,,,,
553,841,1722368,3110,291.8292,909.77,8400,-0.011366719601210207,0.139013671875,0.23572063446044922,-0.49825990535318854,0.2,0.015253715,0.0003,10.522900581359863,40.08323508799076,,
553,842,1724416,3113,287.5565,894.79,8410,-0.009192431281553582,0.09462890625,0.19940894842147827,-0.44592540385201573,0.2,0.009100369,0.0003,9.695096015930176,39.10939716398716,,
553,843,1726464,3116,286.0311,893.7,8420,-0.009133696043863892,0.101220703125,0.38559848070144653,-0.46297676470130683,0.2,0.01060733,0.0003,18.634057998657227,45.70121238827706,,
554,844,1728512,3119,283.7977,889.78,8430,-0.008988227797090076,0.09609375,0.24597573280334473,-0.44381218040362,0.2,0.010948397,0.0003,7.986991882324219,35.56275126636028,,
,,1730000,,,,8440,-0.0073542952915886415,0.0927734375,0.13491302728652954,-0.45117873130366204,0.2,0.008050213,0.0003,16.824533462524414,54.501440197229385,388.072,979.2
553,845,1730560,3125,278.60920000000004,875.13,,,,,,,,,,,,
553,846,1732608,3128,269.6543,846.1,8450,-0.013033799896948039,0.13046875,0.13059508800506592,-0.4289342870004475,0.2,0.016353194,0.0003,13.319093704223633,79.98925372958183,,
553,847,1734656,3131,271.61330000000004,845.19,8460,-0.008058940130285918,0.091455078125,0.18808728456497192,-0.443589845020324,0.2,0.008569492,0.0003,15.361740112304688,84.89361748695373,,
554,848,1736704,3134,270.0441,846.96,8470,-0.008224800230527763,0.107373046875,0.22463274002075195,-0.44557571234181526,0.2,0.009595212,0.0003,9.787097930908203,64.41101652383804,,
554,849,1738752,3137,254.51869999999997,802.34,8480,-0.009136115509318189,0.1390625,0.18871170282363892,-0.47044243924319745,0.2,0.015051751,0.0003,34.61819076538086,28.931064489483834,,
,,1740000,,,,8490,-0.010475403783493676,0.103857421875,0.16893064975738525,-0.4389085676521063,0.2,0.009296132,0.0003,43.44770431518555,81.56926745772361,266.426,1617.8
553,850,1740800,3144,259.19059999999996,817.52,,,,,,,,,,,,
553,851,1742848,3147,258.50719999999995,814.95,8500,-0.008952143930946477,0.10537109375,0.37739795446395874,-0.41664871172979473,0.2,0.015520982,0.0003,11.894525527954102,26.176596078276635,,
553,852,1744896,3150,253.3847,814.88,8510,-0.005260352465847972,0.139697265625,0.10193616151809692,-0.5077298786491156,0.2,0.014195984,0.0003,5.829667091369629,23.977816569805146,,
553,853,1746944,3153,251.69969999999998,809.53,8520,-0.009860636436496862,0.08974609375,0.3509860634803772,-0.4290490188635886,0.2,0.016942875,0.0003,17.42015266418457,46.34919475913048,,
554,854,1748992,3156,248.65519999999998,794.69,8530,-0.008125853750971145,0.09169921875,0.09403955936431885,-0.40682760132476686,0.2,0.00791424,0.0003,19.663955688476562,45.21514675915241,,
,,1750000,,,,8540,-0.011023207887774333,0.107958984375,0.22263884544372559,-0.4509148394688964,0.2,0.011114912,0.0003,35.426944732666016,64.94205503463745,342.76599999999996,1177.2
553,855,1751040,3163,251.03179999999998,801.11,,,,,,,,,,,,
553,856,1753088,3166,257.0682,812.27,8550,-0.009166562499012798,0.105615234375,0.1787751317024231,-0.4289626622572541,0.2,0.012043542,0.0003,29.088293075561523,32.460191467404364,,
553,857,1755136,3168,252.9055,798.82,8560,-0.011590389834600501,0.084521484375,0.28193533420562744,-0.42895190641283987,0.2,0.008323368,0.0003,21.168344497680664,57.42259460091591,,
553,858,1757184,3171,250.12489999999997,792.92,8570,-0.009470494618290104,0.119140625,0.17246049642562866,-0.4621859611943364,0.2,0.011807039,0.0003,7.978229999542236,48.61165530383587,,
554,859,1759232,3174,241.19659999999996,766.63,8580,-0.0072837395448004825,0.071484375,0.31218141317367554,-0.44829802475869657,0.2,0.0065922947,0.0003,13.625519752502441,75.35812507271767,,
,,1760000,,,,8590,-0.007998721726471559,0.1052734375,-0.001553177833557129,-0.41949188578873875,0.2,0.013105841,0.0003,6.628109455108643,52.60051428079605,269.938,885.4
553,860,1761280,3180,246.18760000000006,779.15,,,,,,,,,,,,
553,861,1763328,3183,246.3909,778.42,8600,-0.009813105512876064,0.098193359375,0.46046537160873413,-0.4123018105514348,0.2,0.0128949415,0.0003,9.778485298156738,34.90956351161003,,
554,862,1765376,3185,247.07739999999998,783.18,8610,-0.01025551110797096,0.0861328125,0.16528713703155518,-0.42609671372920277,0.2,0.009646123,0.0003,19.669649124145508,77.39071004092693,,
554,863,1767424,3188,248.4357,790.03,8620,-0.006919792245025746,0.1064453125,0.14132291078567505,-0.44521938245743514,0.2,0.010806818,0.0003,7.500143051147461,30.80096907913685,,
554,864,1769472,3191,239.03090000000003,770.69,8630,-0.00872236651048297,0.08291015625,0.23235124349594116,-0.42815245017409326,0.2,0.006391669,0.0003,20.679248809814453,65.48010319471359,,
,,1770000,,,,8640,-0.011688834734377452,0.122802734375,0.11426472663879395,-0.43309630239382385,0.2,0.013554303,0.0003,42.653770446777344,56.1417033970356,381.76800000000003,1335.8
553,865,1771520,3198,240.02349999999998,772.13,,,,,,,,,,,,
553,866,1773568,3201,238.9239,779.71,8650,-0.010718467200058512,0.093798828125,0.29183489084243774,-0.43763422975316646,0.2,0.0102942325,0.0003,25.699928283691406,69.49285859465598,,
554,867,1775616,3204,243.2558,795.34,8660,-0.005665981951460708,0.13369140625,0.19436490535736084,-0.5201377715915442,0.2,0.014554259,0.0003,28.672840118408203,63.88382419347763,,
554,868,1777664,3207,238.26210000000003,784.39,8670,-0.0064261982915923,0.12060546875,0.20818883180618286,-0.4651921167038381,0.2,0.008743867,0.0003,21.43955421447754,26.92097410261631,,
554,869,1779712,3210,231.3053,763.37,8680,-0.009103217555093579,0.123193359375,0.10806357860565186,-0.4509175080806017,0.2,0.015463023,0.0003,13.870046615600586,39.90727858245373,,
,,1780000,,,,8690,-0.014594894004403614,0.13974609375,0.13491714000701904,-0.4432346523739398,0.2,0.01582773,0.0003,54.26067352294922,80.49527602791787,258.728,2812.4
553,870,1781760,3221,229.16490000000002,763.24,,,,,,,,,,,,
