time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,time/iterations,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/entropy_loss,train/loss,train/learning_rate,train/explained_variance,train/clip_range,train/value_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
1517568,652.2125,2785,544,1664.8,741,0.048193359375,0.0076651345,-0.0031948279472999276,-0.11763645719038322,5.5237202644348145,0.0003,0.5079975128173828,0.2,18.40621647834778,7400,,
1519616,655.0336,2788,544,1670.47,742,0.030615234375,0.003832155,-0.001617364672711119,-0.1165891075390391,11.485954284667969,0.0003,0.5703632831573486,0.2,24.610084202885627,7410,,
1520000,,,,,,0.05048828125,0.008123159,-0.004865340374817606,-0.13464357873890548,13.216402053833008,0.0003,0.644252598285675,0.2,19.23568910062313,7420,708.058,1742.6
1521664,653.5573999999999,2795,544,1663.14,743,,,,,,,,,,,,
1523712,654.4505999999999,2798,544,1666.59,744,0.0310546875,0.0033401928,-0.0019353499737917446,-0.12920717897359282,11.640567779541016,0.0003,0.496015727519989,0.2,22.523263186216354,7430,,
1525760,658.8265999999999,2801,544,1677.11,745,0.03916015625,0.0051022065,-0.0024797991092782466,-0.1121552032767795,11.708617210388184,0.0003,0.5338726043701172,0.2,21.143701559305192,7440,,
1527808,658.5347999999999,2804,544,1675.1,746,0.040478515625,0.0058380486,-0.0009507276496151462,-0.12882799602812156,8.098587036132812,0.0003,0.5066368579864502,0.2,18.94987298697233,7450,,
1529856,661.1721000000001,2807,544,1680.01,747,0.026513671875,0.0024920409,-8.323831716552376e-05,-0.10792293573031202,7.295790195465088,0.0003,0.4946652054786682,0.2,12.962664510309697,7460,,
1530000,,,,,,0.0357421875,0.0032329834,-0.0020482954394537957,-0.15211033704690635,18.222898483276367,0.0003,0.4896971583366394,0.2,23.746251371502876,7470,770.176,2035.2
1531904,660.2685,2815,544,1676.96,748,,,,,,,,,,,,
1533952,656.3769,2818,544,1665.73,749,0.051708984375,0.0051956223,-0.00553852972225286,-0.15349623295478523,11.580367088317871,0.0003,0.5061399936676025,0.2,22.16019570827484,7480,,
1536000,649.0165999999999,2821,544,1643.56,750,0.0376953125,0.003973887,-0.003134614886948839,-0.12110637999139726,18.918167114257812,0.0003,0.4792649745941162,0.2,31.335450309515,7490,,
1538048,650.7315,2823,544,1646.5,751,0.023486328125,0.0032853722,-0.004019093685201369,-0.07748270874726586,8.068429946899414,0.0003,0.4718066453933716,0.2,23.89034739434719,7500,,
1540000,,,,,,0.046826171875,0.0075638173,-0.0021076799690490588,-0.13489161976613104,15.802352905273438,0.0003,0.5791622996330261,0.2,20.882279059290887,7510,631.446,1517.8
1540096,653.0365999999999,2831,543,1653.68,752,,,,,,,,,,,,
1542144,657.4073,2834,544,1664.79,753,0.033642578125,0.005119589,-0.001396305108210072,-0.12036937330849469,8.833710670471191,0.0003,0.5490157604217529,0.2,20.711031866073608,7520,,
1544192,652.4316,2836,544,1653.92,754,0.04990234375,0.0063457033,-0.002144746159319766,-0.13574584519956262,15.896549224853516,0.0003,0.531304121017456,0.2,27.472684308886528,7530,,
1546240,648.5008,2839,544,1635.96,755,0.034765625,0.0047110375,-0.0048376098595326765,-0.10624349365243688,15.793270111083984,0.0003,0.45158058404922485,0.2,27.764139196276666,7540,,
1548288,641.2734000000002,2842,544,1612.25,756,0.03193359375,0.0062158667,-0.004445388657040894,-0.08776932869805024,9.428413391113281,0.0003,0.5973231792449951,0.2,22.68266406953335,7550,,
1550000,,,,,,0.0150390625,0.0014957131,-0.0010971649229759351,-0.08062676379922777,8.418991088867188,0.0003,0.48653650283813477,0.2,21.08978015780449,7560,614.47,1640.2
1550336,639.6889000000001,2850,543,1609.96,757,,,,,,,,,,,,
1552384,642.0028000000001,2852,544,1614.82,758,0.03369140625,0.0045131273,-0.0026877665004576556,-0.0922409673628863,14.807226181030273,0.0003,0.6302114725112915,0.2,19.432534936070443,7570,,
1554432,643.6982,2855,544,1616.81,759,0.038720703125,0.0046867384,-0.0022725140675902366,-0.12376689785160125,9.145235061645508,0.0003,0.5130907893180847,0.2,21.621483933925628,7580,,
1556480,643.6982,2858,544,1616.81,760,0.025146484375,0.0038360714,-0.00197264326561708,-0.09045647386228665,9.317780494689941,0.0003,0.5679717063903809,0.2,24.970203763246538,7590,,
1558528,650.37,2861,544,1633.46,761,0.044287109375,0.006073131,-0.0005160774875548668,-0.11731746771838517,6.033205032348633,0.0003,0.24453246593475342,0.2,14.448679146170615,7600,,
1560000,,,,,,0.028515625,0.004312899,-0.002785840738215484,-0.09001525106141343,14.002067565917969,0.0003,0.35736048221588135,0.2,29.973634865880012,7610,749.644,1849.4
1560576,652.051,2869,543,1635.65,762,,,,,,,,,,,,
1562624,652.051,2872,544,1635.65,763,0.031005859375,0.0041355216,-0.0006973671115702018,-0.09964136146008969,6.260603904724121,0.0003,0.6018378734588623,0.2,16.785763651132584,7620,,
1564672,654.6214000000001,2875,544,1646.19,764,0.047509765625,0.0051669977,-0.0012474132847273723,-0.14632943279575555,8.793750762939453,0.0003,0.44117945432662964,0.2,16.703292261064053,7630,,
1566720,658.6007000000001,2877,544,1657.12,765,0.033740234375,0.006792862,-0.003221576299984008,-0.11585855435114353,9.24185848236084,0.0003,0.5379947423934937,0.2,17.063391876220702,7640,,
1568768,659.9754,2880,544,1663.21,766,0.030029296875,0.0053280653,-0.0019902467873180287,-0.11596603783546015,7.966187953948975,0.0003,0.548546314239502,0.2,21.62487609386444,7650,,
1570000,,,,,,0.028466796875,0.003927895,-0.0004906175774522126,-0.11356790384743362,5.319173812866211,0.0003,0.5803617238998413,0.2,14.57227863073349,7660,622.136,1565.8
1570816,657.9968000000001,2887,543,1660.15,767,,,,,,,,,,,,
1572864,659.9470999999999,2890,544,1671.66,768,0.032568359375,0.0024551759,-0.0012284204363822936,-0.11544268529396504,10.806740760803223,0.0003,0.5635786056518555,0.2,25.350354686379433,7670,,
1574912,657.4978,2893,544,1661.12,769,0.0232421875,0.0038292329,-0.0008196110095013865,-0.10311783861834556,10.850457191467285,0.0003,0.659164309501648,0.2,20.75527503788471,7680,,
1576960,654.2672000000001,2896,544,1650.81,770,0.0259765625,0.0033181245,-0.002612904540728778,-0.08232121663168072,9.635502815246582,0.0003,0.5417402982711792,0.2,17.3174477994442,7690,,
1579008,659.8896000000001,2899,544,1668.9,771,0.01923828125,0.0020418384,-0.0005847433392773382,-0.07937039101379924,11.95283317565918,0.0003,0.4810108542442322,0.2,22.804700314998627,7700,,
1580000,,,,,,0.041455078125,0.0057956297,-0.0013549987867008894,-0.13918758400250225,8.035981178283691,0.0003,0.5170435905456543,0.2,22.624164515733717,7710,400.09600000000006,936.4
1581056,659.8896000000001,2904,544,1668.9,772,,,,,,,,,,,,
1583104,663.2855000000001,2907,544,1677.51,773,0.023583984375,0.0025414638,0.00040547062671976165,-0.10910026672063396,10.127312660217285,0.0003,0.41433417797088623,0.2,16.34285294264555,7720,,
1585152,666.6703000000001,2910,544,1686.33,774,0.0236328125,0.0024851146,-0.0020990876204450616,-0.09340694530401379,13.956892013549805,0.0003,0.46752870082855225,0.2,21.16899531185627,7730,,
1587200,672.4561000000001,2913,544,1702.13,775,0.04814453125,0.0063147373,-0.002823080265079625,-0.12720342215616257,5.040268898010254,0.0003,0.4895428419113159,0.2,16.79668271690607,7740,,
1589248,672.6574,2916,544,1702.68,776,0.02177734375,0.0024237144,-0.0007265275635290891,-0.09300524670397863,7.646777629852295,0.0003,0.42736363410949707,0.2,17.84551331996918,7750,,
1590000,,,,,,0.03935546875,0.007835053,-0.0035652523540193213,-0.11886057779192924,8.931591033935547,0.0003,0.46837759017944336,0.2,19.322362422943115,7760,569.606,1407.6
1591296,667.0257999999999,2922,544,1688.52,777,,,,,,,,,,,,
1593344,671.1734,2925,544,1704.3,778,0.02333984375,0.003383044,-0.0013839588733389973,-0.10270809391513466,23.898046493530273,0.0003,0.45186901092529297,0.2,21.755646967887877,7770,,
1595392,669.9708999999999,2928,544,1701.73,779,0.031787109375,0.0028186175,-0.001827595529903192,-0.1282210096716881,5.704812526702881,0.0003,0.538657546043396,0.2,19.324214780330657,7780,,
1597440,671.7805000000001,2931,544,1707.23,780,0.02724609375,0.0039818506,-0.00143297323375009,-0.0960144541459158,9.80333423614502,0.0003,0.5804488062858582,0.2,17.541286650300027,7790,,
1599488,671.3708,2934,545,1706.02,781,0.026708984375,0.0026083046,-0.0006894463018397801,-0.11394369980553165,8.336833000183105,0.0003,0.515222430229187,0.2,17.84477130174637,7800,,
1600000,,,,,,0.049853515625,0.0056972243,-0.004675343324197456,-0.12276725668925792,6.19431209564209,0.0003,0.6165311932563782,0.2,18.733395540714262,7810,774.2940000000001,1973.0
1601536,672.9322000000002,2942,544,1713.64,782,,,,,,,,,,,,
1603584,674.7932000000001,2945,544,1719.29,783,0.033447265625,0.005081298,-0.0007895314061897807,-0.13047866788692772,7.0188751220703125,0.0003,0.5146459341049194,0.2,16.23708698451519,7820,,
1605632,672.5927,2948,544,1715.3,784,0.027685546875,0.003031379,-0.0018369782279478385,-0.11114456453360617,11.013653755187988,0.0003,0.4538121223449707,0.2,22.75723855495453,7830,,
1607680,671.2096,2951,544,1709.09,785,0.03095703125,0.0048263255,-0.001455994779826142,-0.13417566020507365,6.446169853210449,0.0003,0.5319506525993347,0.2,15.895168082416058,7840,,
1609728,671.2096,2953,544,1709.09,786,0.03720703125,0.004569268,0.0001966143856407143,-0.12245703701628372,5.972724914550781,0.0003,0.5619313716888428,0.2,17.929588176310062,7850,,
1610000,,,,,,0.0408203125,0.0037339143,-0.0012429309310391546,-0.15507170024793596,7.063546180725098,0.0003,0.3792785406112671,0.2,13.403652141988278,7860,696.5219999999999,1800.0
1611776,673.6192,2961,544,1717.65,787,,,,,,,,,,,,
1613824,670.9308000000002,2964,544,1708.18,788,0.02841796875,0.0031375135,-0.0024224616587162017,-0.13302479460835456,10.435404777526855,0.0003,0.4652734398841858,0.2,29.095287328958513,7870,,
1615872,670.7385,2967,544,1705.33,789,0.0240234375,0.0032619643,-0.0006527533056214452,-0.12516402893234044,7.171046733856201,0.0003,0.5371526479721069,0.2,18.38388961702585,7880,,
1617920,663.1266,2970,544,1688.62,790,0.027880859375,0.0041853264,-0.0029782906814943997,-0.10312088478822261,7.690404415130615,0.0003,0.522821307182312,0.2,19.725153237581253,7890,,
1619968,662.1431,2973,544,1684.25,791,0.029345703125,0.0034540687,-0.002402031800011173,-0.09198188353329897,19.403284072875977,0.0003,0.5656799077987671,0.2,20.450220972299576,7900,,
1620000,,,,,,0.03115234375,0.0030064748,-0.0012819786148611455,-0.11043482617242262,9.093250274658203,0.0003,0.5688830614089966,0.2,20.875185626745225,7910,641.228,1690.8
1622016,664.8862000000001,2980,544,1696.48,792,,,,,,,,,,,,
1624064,668.8611999999999,2983,544,1707.18,793,0.041943359375,0.0047339117,-0.0015722236697911286,-0.14665269365068526,12.31907844543457,0.0003,0.5542266368865967,0.2,24.831331515312193,7920,,
1626112,675.9128000000002,2986,544,1727.01,794,0.04345703125,0.004216104,-0.0025377252721227707,-0.14994037381839007,9.322983741760254,0.0003,0.6316686868667603,0.2,20.9630528151989,7930,,
1628160,675.9128000000002,2989,544,1727.01,795,0.041650390625,0.004103446,-0.0008098812279058621,-0.14375153789296746,4.869945049285889,0.0003,0.43834245204925537,0.2,24.313190212845804,7940,,
1630000,,,,,,0.0296875,0.004128267,-0.0022328291437588633,-0.12349597730208188,8.362677574157715,0.0003,0.4967658519744873,0.2,15.089021705091,7950,658.8320000000001,1635.2
1630208,679.6773,2996,544,1737.48,796,,,,,,,,,,,,
1632256,677.814,2999,544,1731.52,797,0.0357421875,0.003000486,-0.0015202918628347106,-0.12717627214733512,9.1824369430542,0.0003,0.5170961618423462,0.2,19.03913733661175,7960,,
1634304,675.7870999999999,3001,544,1731.51,798,0.03447265625,0.0051853624,-0.0025400395592441783,-0.1109896809561178,9.32337474822998,0.0003,0.4843643307685852,0.2,20.048879939317704,7970,,
1636352,675.7870999999999,3004,544,1731.51,799,0.032177734375,0.0031456393,-0.003372427278372925,-0.10717867750208825,7.784849166870117,0.0003,0.5331212282180786,0.2,20.32850851267576,7980,,
1638400,678.9097000000002,3007,544,1739.28,800,0.037109375,0.00564169,-0.002189237765560392,-0.14122305833734572,10.309945106506348,0.0003,0.5281617641448975,0.2,19.544462141394614,7990,,
1640000,,,,,,0.03330078125,0.003943528,-0.004487994324881584,-0.09451297762570902,8.46689224243164,0.0003,0.53330397605896,0.2,18.510324069857596,8000,704.588,1764.2
1640448,677.6873,3015,544,1738.4,801,,,,,,,,,,,,
1642496,677.5862,3018,544,1738.68,802,0.029736328125,0.0037399875,-0.0015747390658361836,-0.1079642984783277,9.244034767150879,0.0003,0.4722025394439697,0.2,20.974495419859885,8010,,
1644544,681.8738000000001,3021,544,1746.99,803,0.033056640625,0.00664037,-0.0004182262375252321,-0.13335694253910332,13.604710578918457,0.0003,0.38470399379730225,0.2,26.270964443683624,8020,,
1646592,683.2716000000001,3024,544,1749.71,804,0.03505859375,0.0038642497,-0.002488213940523565,-0.13349447431974112,12.563546180725098,0.0003,0.5612877607345581,0.2,26.176876854896545,8030,,
1648640,690.1602,3027,544,1767.3,805,0.035546875,0.0065108547,-0.0024581346282502637,-0.1474766230909154,9.093968391418457,0.0003,0.5472903847694397,0.2,27.035425278544427,8040,,
1650000,,,,,,0.039453125,0.006393403,-0.004738876587362028,-0.16930871941149234,8.125945091247559,0.0003,0.6519878506660461,0.2,21.22446914613247,8050,585.49,1416.8
1650688,683.3969000000001,3033,544,1748.69,806,,,,,,,,,,,,
1652736,684.0874,3036,544,1751.45,807,0.039013671875,0.0058040954,-0.0019179806011379696,-0.13902870370075107,12.701285362243652,0.0003,0.4709715247154236,0.2,24.552646254003047,8060,,
1654784,682.2284,3039,544,1741.36,808,0.04345703125,0.008670223,-0.0014027239405550063,-0.14936563356313853,5.16053581237793,0.0003,0.6843223571777344,0.2,15.757136952877044,8070,,
1656832,685.0971,3042,544,1749.88,809,0.030810546875,0.0038984397,-0.0033056821426725945,-0.12810899403411896,5.118309020996094,0.0003,0.54969722032547,0.2,23.156384426355363,8080,,
1658880,689.4992,3045,544,1758.93,810,0.042138671875,0.0059155812,-0.0016943835304118692,-0.13398265400901438,10.502820014953613,0.0003,0.5047056674957275,0.2,20.761080157756805,8090,,
1660000,,,,,,0.042431640625,0.0070175794,-0.001513892351067625,-0.13430305181536822,13.02254581451416,0.0003,0.3058469891548157,0.2,29.71421952843666,8100,541.38,1942.8
1660928,692.0809999999999,3053,544,1764.93,811,,,,,,,,,,,,
1662976,691.6029999999998,3055,544,1763.68,812,0.03525390625,0.0032102414,-0.002008969715097919,-0.15013415657449514,10.786620140075684,0.0003,0.4041377902030945,0.2,29.588111609220505,8110,,
1665024,691.6029999999998,3058,544,1763.68,813,0.044873046875,0.009392822,-0.0018618710018927231,-0.1907007650937885,6.757847309112549,0.0003,0.6262706518173218,0.2,15.55796488672495,8120,,
1667072,688.4013999999999,3061,544,1755.08,814,0.0423828125,0.0044679763,-0.003323722166533116,-0.1532507840776816,9.853702545166016,0.0003,0.5288683176040649,0.2,15.76919952481985,8130,,
1669120,687.5758000000001,3064,544,1754.52,815,0.028662109375,0.0030437233,-0.001848808760405518,-0.1299328436842188,10.766463279724121,0.0003,0.4937404990196228,0.2,29.122768622636794,8140,,
1670000,,,,,,0.043212890625,0.0070609655,-0.0028325640625553204,-0.1788650976261124,11.704048156738281,0.0003,0.5017925500869751,0.2,21.619145810604095,8150,597.914,1372.4
1671168,686.4499,3070,544,1752.34,816,,,,,,,,,,,,
1673216,686.5414999999999,3073,544,1752.91,817,0.0419921875,0.005420071,-0.0023162095341831444,-0.1693176272092387,7.482431411743164,0.0003,0.6521071195602417,0.2,21.24201123714447,8160,,
1675264,690.4476,3076,544,1762.63,818,0.049560546875,0.005711203,-0.004068361571989953,-0.15348648061044515,21.284868240356445,0.0003,0.5287426710128784,0.2,22.34567568898201,8170,,
1677312,688.9914,3079,544,1759.43,819,0.036962890625,0.0036892837,-0.002082745369989425,-0.15361022241413594,9.042498588562012,0.0003,0.5173707008361816,0.2,21.769087609648704,8180,,
1679360,688.9914,3081,544,1759.43,820,0.0376953125,0.0053441087,-0.0023471602966310457,-0.12610485998447984,9.156832695007324,0.0003,0.618468165397644,0.2,22.02059251964092,8190,,
1680000,,,,,,0.041552734375,0.005012966,-0.0006312403624178841,-0.15733458718750626,7.491967678070068,0.0003,0.569226861000061,0.2,15.607683077454567,8200,868.3280000000001,2274.6
1681408,687.7026000000001,3090,543,1758.94,821,,,,,,,,,,,,
1683456,688.5211999999999,3093,544,1759.04,822,0.038427734375,0.005011881,-0.0005687027922249399,-0.13678557658568025,9.091636657714844,0.0003,0.563753604888916,0.2,19.60143774151802,8210,,
1685504,687.6006000000001,3096,544,1757.29,823,0.040966796875,0.0039672162,-0.0024141747038811446,-0.13562683367636055,7.358784198760986,0.0003,0.510505735874176,0.2,18.702855390310287,8220,,
1687552,684.8212,3099,544,1748.23,824,0.031640625,0.0044414257,-0.0011360162461642176,-0.12426795200444758,13.411700248718262,0.0003,0.5454819798469543,0.2,22.964112770557403,8230,,
1689600,684.4554999999999,3102,544,1747.26,825,0.032470703125,0.004032165,-0.0011055321083404124,-0.12224161676131189,4.544059753417969,0.0003,0.4975994825363159,0.2,12.469570504128933,8240,,
1690000,,,,,,0.042041015625,0.005674049,-0.0034834692647564224,-0.13628307732287795,7.144569396972656,0.0003,0.570090651512146,0.2,20.891854897141457,8250,724.6220000000001,1848.0
1691648,681.1748,3110,543,1742.94,826,,,,,,,,,,,,
1693696,680.9811000000002,3113,544,1740.07,827,0.025146484375,0.0035815868,-0.0019154796143993735,-0.11739566952455789,6.1905927658081055,0.0003,0.48009049892425537,0.2,19.633799830079077,8260,,
1695744,681.0678000000001,3116,544,1739.87,828,0.02490234375,0.0019654494,-0.0012762137863319366,-0.11633084749337286,5.808125019073486,0.0003,0.4364234209060669,0.2,21.57331320643425,8270,,
1697792,679.5696,3118,544,1735.66,829,0.03955078125,0.004473556,-0.0013501997629646212,-0.13319348767399788,7.264894485473633,0.0003,0.47112345695495605,0.2,18.394526040554048,8280,,
1699840,679.8795999999999,3121,544,1736.89,830,0.038330078125,0.004537167,-0.0018479888356523588,-0.12805415743496268,9.617223739624023,0.0003,0.49116045236587524,0.2,19.424491500854494,8290,,
1700000,,,,,,0.02568359375,0.0029349048,-0.0011065899874665775,-0.12861141441389917,9.489548683166504,0.0003,0.4272221326828003,0.2,25.984867483377457,8300,671.5400000000001,1629.6
1701888,681.5752,3129,543,1740.58,831,,,,,,,,,,,,
1703936,677.5233999999999,3131,544,1732.8,832,0.0439453125,0.0077241566,-0.0010538821545196698,-0.14641203589271753,12.116082191467285,0.0003,0.4853723645210266,0.2,23.07507760822773,8310,,
1705984,676.3566999999998,3134,544,1731.41,833,0.0330078125,0.004157898,-0.0018893820539233274,-0.12861392120830714,11.893689155578613,0.0003,0.5926836133003235,0.2,25.14717660844326,8320,,
1708032,678.0163999999999,3137,544,1737.51,834,0.0365234375,0.007360954,-0.001463626348413527,-0.13181316896807402,8.66170597076416,0.0003,0.4819124937057495,0.2,20.55414647758007,8330,,
1710000,,,,,,0.03076171875,0.0024656674,-0.0010032860707724466,-0.12463676132028922,13.323137283325195,0.0003,0.549279510974884,0.2,28.14417618215084,8340,725.764,1799.8
1710080,681.1016999999998,3145,543,1748.31,835,,,,,,,,,,,,
1712128,677.2067000000002,3148,543,1737.82,836,0.043408203125,0.005543178,-0.0027775707232649436,-0.12378717008978128,6.232683181762695,0.0003,0.5179893970489502,0.2,20.129361698031424,8350,,
1714176,680.1912000000001,3151,543,1745.13,837,0.033740234375,0.0041071847,-0.0008530772756785154,-0.10339185727061703,7.625529766082764,0.0003,0.44493013620376587,0.2,16.19988657236099,8360,,
1716224,678.186,3154,544,1741.65,838,0.040673828125,0.0030708,-0.0018247806205181406,-0.14146783207543195,6.921024799346924,0.0003,0.3883644938468933,0.2,20.093957036733627,8370,,
1718272,678.8478,3157,544,1745.14,839,0.024462890625,0.0049400805,-0.0005780551204225048,-0.10149918951792643,4.208977699279785,0.0003,0.4694809317588806,0.2,17.002909784018993,8380,,
1720000,,,,,,0.03369140625,0.004602245,-0.0042339784995419905,-0.10743978593964129,8.665058135986328,0.0003,0.5228675603866577,0.2,20.31121306717396,8390,709.766,1656.0
1720320,681.8372000000002,3164,543,1751.86,840,,,,,,,,,,,,
1722368,685.591,3167,543,1765.38,841,0.021728515625,0.001751432,-0.0011861822014907375,-0.1241124145919457,10.82524585723877,0.0003,0.44227343797683716,0.2,24.960431456565857,8400,,
1724416,688.0894000000001,3170,543,1771.31,842,0.03564453125,0.0039091418,-0.0015948952859616838,-0.1498056550975889,10.019135475158691,0.0003,0.5298643112182617,0.2,18.57548860013485,8410,,
1726464,691.2647999999999,3173,544,1781.29,843,0.041064453125,0.0032101911,-0.0017930923320818692,-0.14862344232387842,10.192968368530273,0.0003,0.6285980939865112,0.2,19.869549903273583,8420,,
1728512,694.1409,3176,544,1790.39,844,0.04072265625,0.0077380026,-0.002185879161697812,-0.1705749406479299,6.92052698135376,0.0003,0.5712506771087646,0.2,20.567508035898207,8430,,
1730000,,,,,,0.047900390625,0.003883162,-0.001783122096094303,-0.18665184711571783,8.063014030456543,0.0003,0.5906627178192139,0.2,18.011226004362108,8440,682.874,1677.8
1730560,694.6080000000001,3183,543,1791.75,845,,,,,,,,,,,,
1732608,695.0862000000001,3186,543,1792.1,846,0.05390625,0.00895074,-0.003490550912101753,-0.22492411890998482,7.391244888305664,0.0003,0.6233472228050232,0.2,22.168322259187697,8450,,
1734656,696.1902,3188,543,1796.01,847,0.049169921875,0.0049884366,-0.0013593028794275596,-0.18668348619248717,10.425047874450684,0.0003,0.691267728805542,0.2,16.617601841688156,8460,,
1736704,700.4898,3191,544,1807.8,848,0.04560546875,0.004512841,-0.003588599557406269,-0.16447736979462207,6.526345252990723,0.0003,0.4771460294723511,0.2,21.172753682732584,8470,,
1738752,701.2437,3194,544,1813.43,849,0.04345703125,0.005868411,-0.005513954925118014,-0.13310834241565317,6.081474781036377,0.0003,0.6841579675674438,0.2,15.717543329298497,8480,,
1740000,,,,,,0.04482421875,0.004769925,-0.0029011633101617917,-0.17740280292928218,9.626220703125,0.0003,0.5522854924201965,0.2,20.520916932821272,8490,605.6519999999999,1432.6
1740800,696.7669000000001,3200,543,1803.54,850,,,,,,,,,,,,
1742848,694.1152999999998,3203,544,1793.59,851,0.037646484375,0.0030797236,-0.0010958729108097032,-0.14618600776884705,12.837278366088867,0.0003,0.5977968573570251,0.2,25.12475751042366,8500,,
1744896,686.554,3206,544,1772.34,852,0.035302734375,0.003883168,-0.0011990902916295455,-0.1220325754256919,6.02786922454834,0.0003,0.6700660586357117,0.2,15.017777645587921,8510,,
1746944,682.3823,3208,544,1757.03,853,0.03564453125,0.0058049415,-0.0013084238860756158,-0.12109391344711185,13.301301956176758,0.0003,0.6462965607643127,0.2,20.43304995894432,8520,,
1748992,682.1854000000001,3211,544,1756.08,854,0.02939453125,0.0052727284,-0.0022543843195308,-0.13196753163356334,8.568556785583496,0.0003,0.45246565341949463,0.2,27.228352445364,8530,,
1750000,,,,,,0.0345703125,0.004078021,-0.0013033879600698127,-0.11505970051512122,7.765650749206543,0.0003,0.5449504852294922,0.2,14.790068705379962,8540,806.302,2094.6
1751040,683.3917,3220,543,1760.63,855,,,,,,,,,,,,
1753088,682.2609,3222,543,1759.16,856,0.03544921875,0.0076479185,-0.001107758647412993,-0.12384463513735681,8.549084663391113,0.0003,0.4438149333000183,0.2,22.21847555041313,8550,,
1755136,680.7139,3225,544,1751.38,857,0.026708984375,0.0030383156,-0.00142834423459135,-0.14443120963405817,8.55015754699707,0.0003,0.5063070058822632,0.2,23.107422097027303,8560,,
1757184,679.2114999999999,3228,544,1748.39,858,0.03603515625,0.003944819,-0.0009999809408327565,-0.13879961024504156,6.065371990203857,0.0003,0.40646958351135254,0.2,24.58230665028095,8570,,
1759232,679.9951999999997,3230,544,1753.12,859,0.050439453125,0.008472584,-0.0015058141987537965,-0.1434028965421021,5.862189769744873,0.0003,0.5779707431793213,0.2,17.25794086754322,8580,,
1760000,,,,,,0.0310546875,0.005546071,-0.0017254947320907376,-0.17028825976885856,7.513485431671143,0.0003,0.4927758574485779,0.2,21.097927156090737,8590,731.1659999999999,1808.6
1761280,679.6897999999998,3238,543,1751.71,860,,,,,,,,,,,,
1763328,673.0041,3241,544,1731.43,861,0.048291015625,0.0054409364,-0.003446126851486042,-0.14923072957899422,6.071473598480225,0.0003,0.48163294792175293,0.2,19.981174018979072,8600,,
1765376,680.1114,3243,544,1752.27,862,0.02353515625,0.00323888,-0.001462358923163265,-0.1121899403166026,8.589101791381836,0.0003,0.5224593877792358,0.2,24.526537305116655,8610,,
1767424,676.8832000000001,3246,544,1735.92,863,0.053271484375,0.0067580533,-0.001109619035560172,-0.15478885516058655,6.74179744720459,0.0003,0.40330570936203003,0.2,17.62131740450859,8620,,
1769472,680.3702000000001,3249,544,1746.61,864,0.038330078125,0.006419056,-0.001315913513826672,-0.1322308290284127,12.915874481201172,0.0003,0.47511905431747437,0.2,27.617935210466385,8630,,
1770000,,,,,,0.04375,0.0047286632,-0.0008829587459331378,-0.16368713525589557,7.464933395385742,0.0003,0.6130048632621765,0.2,19.54256384074688,8640,639.6400000000001,1530.8
1771520,680.2404000000001,3256,543,1744.66,865,,,,,,,,,,,,
1773568,680.2404000000001,3259,544,1744.66,866,0.036376953125,0.0045454977,-0.0016650488963932731,-0.12318575262324885,6.897754192352295,0.0003,0.5916735529899597,0.2,16.719909647107123,8650,,
1775616,677.9491,3261,544,1740.54,867,0.036669921875,0.0060381414,-0.0007724995026364923,-0.15374050252139568,4.619221210479736,0.0003,0.3795345425605774,0.2,17.558146169781686,8660,,
1777664,677.9491,3264,544,1740.54,868,0.0388671875,0.008997718,-0.0036134218782535752,-0.08821085619274527,5.487546920776367,0.0003,0.5741702318191528,0.2,17.336548227071763,8670,,
1779712,679.3392000000001,3267,544,1746.65,869,0.0587890625,0.008016629,0.0020279561562347227,-0.14755314507056028,5.1665940284729,0.0003,0.49562007188796997,0.2,10.536936470866204,8680,,
1780000,,,,,,0.02744140625,0.0031922637,-0.0025535157474223524,-0.10533168683759868,9.752924919128418,0.0003,0.557064950466156,0.2,17.02551784962416,8690,502.27199999999993,1165.8
1781760,678.2057999999998,3273,544,1745.0,870,,,,,,,,,,,,
1783808,663.3206999999999,3275,544,1701.83,871,0.02568359375,0.0021657627,2.3196442634798585e-05,-0.10451388444053009,7.089224815368652,0.0003,0.6657887697219849,0.2,16.879471418261527,8700,,
1785856,663.6992999999999,3278,544,1705.37,872,0.01552734375,0.0017362603,-0.0024294617818668486,-0.06328698899014853,8.646405220031738,0.0003,0.4826567769050598,0.2,26.395338815450668,8710,,
1787904,663.3126,3281,544,1702.66,873,0.03779296875,0.005046498,-0.0011158874694956467,-0.1392165059922263,6.2449631690979,0.0003,0.6325516700744629,0.2,20.1029832303524,8720,,
1789952,663.9859999999999,3284,545,1707.91,874,0.032177734375,0.0045487396,-0.003232637136534322,-0.084092480619438,12.671008110046387,0.0003,0.44071125984191895,0.2,19.372998747229577,8730,,
1790000,,,,,,0.03359375,0.004257938,-0.0020426813018275423,-0.11880601736484095,10.90360164642334,0.0003,0.7031451463699341,0.2,20.264818120002747,8740,716.832,1801.8
1792000,663.6108,3291,544,1702.67,875,,,,,,,,,,,,
1794048,662.4270999999999,3294,544,1696.98,876,0.045166015625,0.0076160394,-0.004472723204526119,-0.11514784084865823,8.277700424194336,0.0003,0.563288688659668,0.2,21.831166964769363,8750,,
