time/iterations,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,train/value_loss,train/clip_range,train/learning_rate,train/clip_fraction,train/entropy_loss,train/approx_kl,train/n_updates,train/loss,train/policy_gradient_loss,train/explained_variance,eval/mean_ep_length,eval/mean_reward
410,-10.0,723,1160,839680,186.94,2.3888674452621216e-05,0.2,0.0003,0.010595703125,-0.17591894967481495,0.00082407356,4090,-0.0006858558626845479,1.6884543583728373e-05,0.9999858736991882,,
,,,,840000,,1.5081525736349022e-05,0.2,0.0003,0.019091796875,-0.1597974713658914,0.00088005204,4100,-0.005520674400031567,-0.0009572804905474186,0.9999954104423523,187.0,-10.0
411,-10.0,723,1163,841728,186.94,,,,,,,,,,,,
412,-10.0,723,1166,843776,186.74,1.0364075983915199e-05,0.2,0.0003,0.015576171875,-0.14421419256832452,0.0015660867,4110,-0.0031246552243828773,-0.0005895131194847636,0.9999971985816956,,
413,-10.0,723,1168,845824,186.73,0.012549838846280182,0.2,0.0003,0.00712890625,-0.15594863020814956,0.0005486912,4120,0.0030479079578071833,-0.00028966045938432216,0.9975682497024536,,
414,-10.0,723,1171,847872,186.67,0.0006092744144098105,0.2,0.0003,0.014404296875,-0.13511180323548616,0.002619745,4130,-0.004671607632189989,-0.0018637203771504573,0.9998086094856262,,
415,-10.0,723,1174,849920,186.67,0.0014297584703854226,0.2,0.0003,0.00966796875,-0.14586562879849224,0.0009045529,4140,-0.004513872787356377,-3.928119112970307e-05,0.9997577667236328,,
,,,,850000,,8.007233044509121e-05,0.2,0.0003,0.01826171875,-0.13487907932139934,0.0012937698,4150,-0.002574283629655838,-0.0002786259748972952,0.999973714351654,187.0,-10.0
416,-10.0,723,1177,851968,186.7,,,,,,,,,,,,
417,-10.0,723,1180,854016,186.67,4.291394974416107e-05,0.2,0.0003,0.018212890625,-0.1354736582376063,0.0015342187,4160,-0.002377071650698781,-0.00015917824639473112,0.9999869465827942,,
418,-10.0,723,1182,856064,186.62,0.001400186309001583,0.2,0.0003,0.01162109375,-0.14018665004987269,0.0007494254,4170,-0.019096536561846733,4.299026913940906e-05,0.9997528195381165,,
419,-10.0,723,1185,858112,186.62,0.000918352470193895,0.2,0.0003,0.014697265625,-0.10648602693108841,0.001046163,4180,-0.008405945263803005,-0.0017765731114195659,0.9998459815979004,,
,,,,860000,,0.00013313414940512301,0.2,0.0003,0.034326171875,-0.1577913996996358,0.002590375,4190,-0.0027648061513900757,0.001063588578836061,0.9999631643295288,187.0,-10.0
420,-10.0,723,1188,860160,186.61,,,,,,,,,,,,
421,-10.0,723,1191,862208,186.76,8.871351528227933e-05,0.2,0.0003,0.019873046875,-0.14511465395335107,0.0018573076,4200,-0.001579836243763566,-0.0008206176120438613,0.9999817609786987,,
422,-10.0,723,1193,864256,186.77,0.001026106710548902,0.2,0.0003,0.016357421875,-0.1376043787924573,0.0006522573,4210,0.0010998520301654935,-0.0006176383991260082,0.9998383522033691,,
423,-10.0,723,1196,866304,186.83,7.834358141280972e-05,0.2,0.0003,0.026806640625,-0.14374893987551332,0.0014900698,4220,-0.008708065375685692,0.0004631789073755499,0.9999793767929077,,
424,-10.0,724,1199,868352,186.83,3.572308316961426e-05,0.2,0.0003,0.016845703125,-0.13682289137504994,0.0025272123,4230,0.009980740025639534,0.0008523258497007191,0.9999914765357971,,
,,,,870000,,2.0180683159765066e-05,0.2,0.0003,0.01328125,-0.13695674613118172,0.0017071301,4240,-0.0024808936286717653,0.0005016911018174142,0.9999958872795105,187.0,-10.0
425,-10.0,723,1202,870400,186.83,,,,,,,,,,,,
426,-10.0,724,1204,872448,186.89,1.3096048316185716e-05,0.2,0.0003,0.01376953125,-0.13802917902357875,0.00029974285,4250,-0.007323086261749268,0.0009411036095116288,0.9999977946281433,,
427,-10.0,724,1207,874496,186.94,1.3572252466076407e-05,0.2,0.0003,0.0140625,-0.1454666910460219,0.0006396096,4260,-0.0005676996661350131,-0.0005566448657191358,0.9999982714653015,,
428,-10.0,724,1210,876544,186.94,1.032348208411804e-05,0.2,0.0003,0.02255859375,-0.13217809805646538,0.0013910538,4270,-0.0028761685825884342,-0.0008124897605739534,0.9999983906745911,,
429,-10.0,724,1213,878592,186.95,2.644750938429752e-05,0.2,0.0003,0.01630859375,-0.12920504864305257,0.0013550799,4280,-0.0005044839344918728,0.0010881808906560765,0.9999980330467224,,
,,,,880000,,5.0323269556429294e-05,0.2,0.0003,0.014111328125,-0.12421423613559454,0.0015316631,4290,0.001303250202909112,0.001051359965640586,0.9999972581863403,187.0,-10.0
430,-10.0,724,1216,880640,187.0,,,,,,,,,,,,
431,-10.0,724,1218,882688,186.96,9.329906718136271e-06,0.2,0.0003,0.0166015625,-0.13981707466300577,0.0018788422,4300,-0.0027927106712013483,-0.0005486096284585074,0.9999986886978149,,
432,-10.0,724,1221,884736,186.95,0.0007752460536949001,0.2,0.0003,0.026220703125,-0.14065918882843106,0.0066623874,4310,-0.011096765287220478,0.002785683999536559,0.9998874664306641,,
433,-10.0,724,1224,886784,186.95,7.538015063346393e-05,0.2,0.0003,0.01435546875,-0.10560117984423414,0.00084912695,4320,-0.004400933627039194,-0.0009953221015166491,0.9999754428863525,,
434,-10.0,724,1226,888832,186.95,1.3260782810675665e-05,0.2,0.0003,0.02978515625,-0.1579423630842939,0.0042987354,4330,0.016415471211075783,0.0007554938114481047,0.9999913573265076,,
,,,,890000,,1.0959108485764091e-05,0.2,0.0003,0.025634765625,-0.14757071065250785,0.0035335785,4340,-0.012417742051184177,0.0003708687931066379,0.999995768070221,187.0,-10.0
435,-10.0,724,1229,890880,186.95,,,,,,,,,,,,
436,-10.0,724,1232,892928,186.95,1.2428088298577223e-05,0.2,0.0003,0.02216796875,-0.11730271772248671,0.0028111413,4350,-0.012195324525237083,-0.0007134222803870216,0.999997615814209,,
437,-10.0,724,1234,894976,186.95,8.107064255824525e-06,0.2,0.0003,0.012451171875,-0.15068123585078866,0.0010919579,4360,-0.009679087437689304,0.0008235384622821585,0.9999980926513672,,
438,-10.0,724,1237,897024,186.95,4.627656965325855e-05,0.2,0.0003,0.012158203125,-0.1370696451049298,0.001071881,4370,-0.003896885085850954,0.0006655942008364946,0.9999984502792358,,
439,-10.0,724,1240,899072,186.9,7.650552751670147e-06,0.2,0.0003,0.02177734375,-0.12311992077156901,0.0021047322,4380,0.001160113955847919,-0.0005806347035104409,0.9999986290931702,,
,,,,900000,,0.001072709470827249,0.2,0.0003,0.041015625,-0.16168592530302703,0.0071000233,4390,0.01684517040848732,0.0026630335982190446,0.9998190999031067,187.0,-10.0
440,-10.0,724,1243,901120,186.72,,,,,,,,,,,,
441,-10.0,724,1246,903168,186.67,0.0057262901191279525,0.2,0.0003,0.007763671875,-0.16481171005871148,0.0008042677,4400,-0.001075554871931672,0.0010350314929382875,0.9989616870880127,,
442,-10.0,724,1248,905216,186.47,0.002097377637619502,0.2,0.0003,0.01142578125,-0.12354114260524511,0.0008323473,4410,0.0013273173244670033,-0.0016739232843974606,0.9996065497398376,,
443,-10.0,724,1251,907264,186.35,0.007033393530036847,0.2,0.0003,0.015771484375,-0.14830760448239744,0.0010531441,4420,0.0014490673784166574,-0.0009560832928400487,0.9987506866455078,,
444,-10.0,725,1254,909312,186.29,0.00501911060700877,0.2,0.0003,0.0189453125,-0.1257584019796923,0.001586428,4430,0.0016184205887839198,-0.0017216993073816411,0.9990683794021606,,
,,,,910000,,0.0009480188636189268,0.2,0.0003,0.020068359375,-0.12568213960621505,0.0016045036,4440,-0.004860835149884224,-0.0015563487017061562,0.9997698068618774,187.0,-10.0
445,-10.0,724,1257,911360,186.19,,,,,,,,,,,,
446,-10.0,724,1259,913408,186.19,0.002224056908221428,0.2,0.0003,0.04462890625,-0.17271675828378646,0.0038728039,4450,0.005375103559345007,0.003394110611407086,0.9995880722999573,,
447,-10.0,725,1262,915456,186.18,0.0001038172724861397,0.2,0.0003,0.035498046875,-0.14156068279407918,0.0037741098,4460,0.008239942602813244,-0.0018930545171315315,0.9999189972877502,,
448,-10.0,725,1265,917504,186.04,9.15042618686357e-05,0.2,0.0003,0.02431640625,-0.13345254200976342,0.0017674314,4470,0.002390716690570116,-7.29351508198306e-05,0.9999597072601318,,
449,-10.0,725,1267,919552,186.19,0.006860552585476398,0.2,0.0003,0.022314453125,-0.13493456991855055,0.0017888818,4480,0.005836690776050091,-0.0013796576269669459,0.9986782073974609,,
,,,,920000,,0.0004687876333036911,0.2,0.0003,0.0474609375,-0.1467632119078189,0.0056095235,4490,0.004986830521374941,8.848088618833572e-05,0.9997965693473816,187.0,-10.0
450,-10.0,725,1271,921600,186.2,,,,,,,,,,,,
451,-10.0,725,1273,923648,186.4,0.0029672061186829524,0.2,0.0003,0.01162109375,-0.11430324414977804,0.0015905474,4500,-0.0005551335634663701,-0.00020065930220880546,0.9994956254959106,,
452,-10.0,725,1276,925696,186.34,0.00013353265961768557,0.2,0.0003,0.048828125,-0.12584166188025847,0.010931859,4510,0.004524831660091877,-0.0013722812669584527,0.9999129772186279,,
453,-10.0,725,1278,927744,186.4,0.009535150627198164,0.2,0.0003,0.029931640625,-0.15195546187460424,0.0023729175,4520,0.0039035682566463947,-0.0005464026748086326,0.9981891512870789,,
454,-10.0,725,1281,929792,186.48,0.0005555005177029671,0.2,0.0003,0.029052734375,-0.12814008742570876,0.0021286146,4530,0.025295160710811615,0.0011244909415836445,0.9998483657836914,,
,,,,930000,,0.00014318840671876388,0.2,0.0003,0.012744140625,-0.12386151654645801,0.0013624651,4540,-0.0008489150204695761,1.6823329497128724e-05,0.9999496936798096,187.0,-10.0
455,-10.0,725,1284,931840,186.5,,,,,,,,,,,,
456,-10.0,725,1287,933888,186.51,5.1725100908583956e-05,0.2,0.0003,0.0375,-0.13174381114076822,0.0040208315,4550,0.0038670599460601807,-0.0029020794783718882,0.9999758005142212,,
457,-10.0,725,1290,935936,186.69,4.077425575985671e-05,0.2,0.0003,0.02421875,-0.12555286603746935,0.0016504313,4560,-0.005186016205698252,0.001087452520732768,0.9999882578849792,,
458,-10.0,725,1292,937984,186.73,2.108828919915595e-05,0.2,0.0003,0.024462890625,-0.14144980045966804,0.003145588,4570,-0.00039239993202500045,-0.0004741925535199698,0.9999927878379822,,
,,,,940000,,3.42906603336246e-05,0.2,0.0003,0.012646484375,-0.14968048038426787,0.0013250702,4580,-0.002326737390831113,0.0008265116848633625,0.9999945759773254,187.0,-10.0
459,-10.0,725,1295,940032,186.72,,,,,,,,,,,,
460,-10.0,725,1298,942080,186.72,0.003692755124825453,0.2,0.0003,0.019775390625,-0.12926469268277288,0.0022954873,4590,-0.002841079141944647,0.0003045770485186949,0.9993433952331543,,
461,-10.0,725,1301,944128,186.64,9.268845650467483e-05,0.2,0.0003,0.031787109375,-0.14268749773036687,0.0024860331,4600,-0.0036939147394150496,-0.00045427451259456576,0.9999358057975769,,
462,-10.0,725,1304,946176,186.82,0.002407096125693897,0.2,0.0003,0.01650390625,-0.13800170405302198,0.0004889737,4610,-0.0009849290363490582,0.0007406140444800258,0.999599039554596,,
463,-10.0,725,1307,948224,186.82,7.545613151478392e-05,0.2,0.0003,0.025146484375,-0.12730205601546912,0.0025257135,4620,-0.005141566041857004,-4.040513013023883e-05,0.999962329864502,,
,,,,950000,,5.517818130726937e-05,0.2,0.0003,0.034130859375,-0.1288479333743453,0.0036029522,4630,0.008108848705887794,0.0005487693473696708,0.9999827146530151,187.0,-10.0
464,-10.0,725,1310,950272,186.79,,,,,,,,,,,,
465,-10.0,725,1313,952320,186.79,0.0003893839106240193,0.2,0.0003,0.01142578125,-0.12294045251328498,0.0010478983,4640,-0.0006304781418293715,0.00037467746005859226,0.9999334216117859,,
466,-10.0,725,1315,954368,186.79,3.1719724833578764e-05,0.2,0.0003,0.01552734375,-0.12295851295348256,0.0014292665,4650,0.0008546002209186554,0.00042536488035693765,0.9999856948852539,,
467,-10.0,725,1318,956416,186.79,2.1545185462912285e-05,0.2,0.0003,0.016796875,-0.14058661276940257,0.001339796,4660,-0.002029772847890854,-0.0005476688063936308,0.9999940991401672,,
468,-10.0,725,1321,958464,186.89,1.3772228541597542e-05,0.2,0.0003,0.023046875,-0.1206322880461812,0.0021068288,4670,0.008918645791709423,-0.0007130972997401841,0.9999971389770508,,
,,,,960000,,2.3078978311730226e-05,0.2,0.0003,0.017529296875,-0.14539914045017213,0.0025580607,4680,-0.005744767840951681,-0.00010247984901070594,0.9999976754188538,187.0,-10.0
469,-10.0,725,1324,960512,186.79,,,,,,,,,,,,
470,-10.0,725,1326,962560,186.83,0.0033048895774641096,0.2,0.0003,0.012548828125,-0.12668170416727662,0.0005758661,4690,-0.007591139525175095,0.0003955807012971491,0.999347984790802,,
471,-10.0,725,1329,964608,186.83,0.0005757208841259854,0.2,0.0003,0.012744140625,-0.14877259973436593,0.0015417743,4700,0.006516655907034874,0.001333636257913895,0.9998944997787476,,
472,-10.0,725,1332,966656,186.83,0.0001851534780939801,0.2,0.0003,0.017138671875,-0.1274007682222873,0.0015786687,4710,0.023736784234642982,0.0002771546467556618,0.9999196529388428,,
473,-10.0,725,1335,968704,186.57,3.275875898225422e-05,0.2,0.0003,0.142724609375,-0.22879395615309478,0.082123585,4720,-0.01773337833583355,-0.00040516341978218405,0.999980628490448,,
,,,,970000,,0.010828554746694863,0.2,0.0003,0.01630859375,-0.14761673663742841,0.0011158896,4730,0.0001773480325937271,-0.001770724094239995,0.9979304075241089,187.0,-10.0
474,-10.0,725,1338,970752,186.6,,,,,,,,,,,,
475,-10.0,725,1340,972800,186.6,0.00023650186371924065,0.2,0.0003,0.01787109375,-0.1579307758482173,0.0015989442,4740,0.00736627634614706,-0.0024762736284174025,0.9998456239700317,,
476,-10.0,725,1343,974848,186.6,0.00010657182226623264,0.2,0.0003,0.01357421875,-0.15550635734107346,0.000962665,4750,-0.0038881513755768538,-0.0015316232689656316,0.9999451637268066,,
477,-10.0,725,1346,976896,185.27,4.910238046136328e-05,0.2,0.0003,0.038818359375,-0.20770967165008186,0.008464547,4760,-0.01700587570667267,-0.001403374171059113,0.9999749660491943,,
478,-10.0,725,1348,978944,185.37,0.14711287735190126,0.2,0.0003,0.0142578125,-0.17075692424550654,0.0017195191,4770,0.022477881982922554,-0.0013207074138335884,0.9673767685890198,,
,,,,980000,,0.00453973185904033,0.2,0.0003,0.01982421875,-0.15703846912365407,0.0018081069,4780,-0.0028120088391005993,-0.003791387531964574,0.9979948997497559,187.0,-10.0
479,-10.0,725,1351,980992,185.39,,,,,,,,,,,,
480,-10.0,725,1354,983040,185.39,0.0012806367538360063,0.2,0.0003,0.017333984375,-0.1563561939401552,0.0034930187,4790,-0.016805466264486313,-0.0012550441344501451,0.9995655417442322,,
481,-10.0,725,1357,985088,185.39,0.0003019669689365401,0.2,0.0003,0.028173828125,-0.14799408020917326,0.0014595977,4800,0.007015331648290157,-0.0005015050119254738,0.999838650226593,,
482,-10.0,725,1359,987136,185.28,0.0001831815848390761,0.2,0.0003,0.034716796875,-0.1618802484823391,0.0050873016,4810,-0.017420422285795212,-0.001316306393709965,0.9999285936355591,,
483,-10.0,726,1362,989184,185.28,0.03746144951255701,0.2,0.0003,0.00830078125,-0.16273676382843405,0.0014514877,4820,0.07562808692455292,-0.0009064978949027136,0.9926786422729492,,
,,,,990000,,0.0008868384080415126,0.2,0.0003,0.02177734375,-0.16449951252434403,0.0021280819,4830,0.00130767363589257,-0.002234896586742252,0.999580442905426,187.0,-10.0
484,-10.0,725,1365,991232,185.28,,,,,,,,,,,,
485,-10.0,725,1368,993280,184.9,0.00018311897985086035,0.2,0.0003,0.015771484375,-0.16342898912262172,0.0015615814,4840,0.0044920905493199825,0.0005292295507388189,0.9998465776443481,,
486,-10.0,726,1370,995328,186.2,0.03662807963683008,0.2,0.0003,0.015283203125,-0.16795069240033628,0.0017020287,4850,0.05289144441485405,0.0001111508288886398,0.9930245280265808,,
487,-10.0,726,1373,997376,186.15,0.0007494056039377029,0.2,0.0003,0.01396484375,-0.16508162857498973,0.00090197934,4860,-0.01784816011786461,-0.0022788325790315867,0.9996062517166138,,
488,-10.0,726,1376,999424,186.17,0.002433984782646803,0.2,0.0003,0.029345703125,-0.1649627284379676,0.0018899416,4870,-0.002267142292112112,-0.001329076116962824,0.9994878768920898,,
,,,,1000000,,0.00019333638033458556,0.2,0.0003,0.01142578125,-0.16542296148836613,0.0009793933,4880,-0.0038787878584116697,-0.0008317077721585519,0.9999234676361084,187.0,-10.0
489,-10.0,726,1379,1001472,185.61,,,,,,,,,,,,
