rollout/ep_len_mean,time/fps,time/time_elapsed,time/total_timesteps,time/iterations,rollout/ep_rew_mean,train/loss,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/n_updates,train/explained_variance,train/clip_fraction,train/learning_rate,train/clip_range,train/approx_kl,eval/mean_reward,eval/mean_ep_length
,,,860000,,,0.1578410565853119,-0.10566074622329324,1.0602767296135425,-0.0001574469293700531,4190,0.8484625816345215,0.025830078125,0.0003,0.2,0.0018064263,-10.0,45.0
331.47,669,1285,860160,420,7.0,,,,,,,,,,,,
343.9,669,1288,862208,421,7.9,1.1251729726791382,-0.09262283808784559,2.692613629437983,-0.0028495518869021907,4200,0.7544301748275757,0.029931640625,0.0003,0.2,0.0021040118,,
347.8,669,1290,864256,422,8.3,2.202880620956421,-0.1322606691159308,2.7964908839203417,0.0011745795520255343,4210,0.6975122690200806,0.024365234375,0.0003,0.2,0.0046061943,,
351.28,669,1293,866304,423,8.6,0.19230473041534424,-0.14344533877447246,0.7313360596075654,-0.0008212821994675323,4220,0.8833633661270142,0.038720703125,0.0003,0.2,0.022321902,,
347.69,669,1296,868352,424,8.4,0.8230594992637634,-0.24499894054606558,3.88947985265404,0.001114233591943048,4230,0.6992965340614319,0.01298828125,0.0003,0.2,0.0028147874,,
,,,870000,,,0.2109394520521164,-0.2276258470956236,2.5032541869208216,-0.00206823928601807,4240,0.8428331613540649,0.0232421875,0.0003,0.2,0.0037183836,-10.0,45.0
357.27,669,1299,870400,425,9.1,,,,,,,,,,,,
355.22,670,1301,872448,426,9.1,2.549222230911255,-0.15303968130610884,2.0774005129002036,-0.001313855077023618,4250,0.8538649678230286,0.023046875,0.0003,0.2,0.0025560418,,
360.82,670,1304,874496,427,9.7,1.1823118925094604,-0.18198964786715804,3.872136041149497,-0.005188001923670527,4260,0.7863261103630066,0.040625,0.0003,0.2,0.0028100908,,
348.69,670,1307,876544,428,8.7,4.183882713317871,-0.12094449736177922,3.9149691734462975,-0.0036394835187820718,4270,0.67061448097229,0.0435546875,0.0003,0.2,0.004235354,,
363.07,670,1309,878592,429,9.9,2.4851772785186768,-0.09272725974442438,2.484962312318385,-0.0016168084956007078,4280,0.6678969860076904,0.025634765625,0.0003,0.2,0.00075773767,,
,,,880000,,,3.7076871395111084,-0.09504493688000366,3.921337422914803,-0.0041970688966102895,4290,0.5989789962768555,0.04580078125,0.0003,0.2,0.014286123,-10.0,45.0
362.91,671,1312,880640,430,9.9,,,,,,,,,,,,
379.25,671,1315,882688,431,11.3,0.2001432180404663,-0.10774929344188422,1.8070833936333657,0.00012450857320800424,4300,0.730791449546814,0.038623046875,0.0003,0.2,0.019221872,,
398.99,671,1317,884736,432,13.0,1.035895586013794,-0.16817282405681908,2.5816530265845357,-0.0026177950669080017,4310,0.6894410848617554,0.0322265625,0.0003,0.2,0.008591421,,
410.38,671,1320,886784,433,13.9,3.1721086502075195,-0.11240551765076816,3.7539188007824125,0.00015541909669991583,4320,0.5999881029129028,0.0251953125,0.0003,0.2,0.0014654039,,
409.14,671,1322,888832,434,13.5,1.6602967977523804,-0.1490691212238744,3.4031225900165736,-0.0068359808094101025,4330,0.5753834247589111,0.038671875,0.0003,0.2,0.006738738,,
,,,890000,,,3.252124547958374,-0.1319887767545879,3.492869833856821,-0.0016897115914616735,4340,0.06106722354888916,0.019482421875,0.0003,0.2,0.0020494824,-10.0,45.0
419.29,671,1325,890880,435,14.3,,,,,,,,,,,,
420.68,672,1328,892928,436,14.4,0.3394140303134918,-0.10496786241419613,1.3260408032219857,0.0006253484054468573,4350,0.5435023307800293,0.01357421875,0.0003,0.2,0.002258718,,
442.69,672,1331,894976,437,16.0,0.22736060619354248,-0.10561076204758138,2.034531646547839,0.0005824240171932616,4360,0.7421180009841919,0.02890625,0.0003,0.2,0.0030216395,,
456.72,672,1333,897024,438,17.1,2.225074529647827,-0.13476063611451536,4.465258537605405,-0.000782168649311643,4370,0.5197620391845703,0.031884765625,0.0003,0.2,0.0021003094,,
461.77,672,1336,899072,439,17.5,2.741672992706299,-0.12461885397788137,3.7683048045262693,0.002419506062869914,4380,0.5083731412887573,0.030908203125,0.0003,0.2,0.002415571,,
,,,900000,,,2.956092357635498,-0.13719677194021643,3.273038182640448,-0.0005427128126029857,4390,0.5850352048873901,0.032275390625,0.0003,0.2,0.004145193,-10.0,45.0
469.14,672,1339,901120,440,18.0,,,,,,,,,,,,
483.01,672,1342,903168,441,19.0,1.8701088428497314,-0.1322917048819363,2.583444838132709,-0.0009649726649513468,4400,0.7183837294578552,0.019140625,0.0003,0.2,0.0018496145,,
471.78,672,1345,905216,442,17.9,0.20375597476959229,-0.1186433884431608,2.724287485703826,-0.0008404563603107817,4410,0.6968719959259033,0.043359375,0.0003,0.2,0.0022062748,,
467.02,673,1348,907264,443,17.6,1.2854586839675903,-0.1286547292373143,3.177946230210364,0.0027018979424610736,4420,0.6640281677246094,0.01982421875,0.0003,0.2,0.0019258052,,
467.5,673,1350,909312,444,17.6,2.4335505962371826,-0.12626689055468887,3.8406863229349257,-0.0005318393843481318,4430,0.5458073616027832,0.022314453125,0.0003,0.2,0.0027984385,,
,,,910000,,,0.6741368174552917,-0.13232644896488638,2.3649883629754185,-0.00010114461329067126,4440,0.6860655546188354,0.0296875,0.0003,0.2,0.0020131972,-10.0,45.0
468.27,673,1353,911360,445,17.4,,,,,,,,,,,,
483.6,673,1356,913408,446,18.4,3.2173657417297363,-0.1307954944204539,4.567211270518601,-0.0017331416995148175,4450,0.33975905179977417,0.030224609375,0.0003,0.2,0.01159933,,
498.01,673,1358,915456,447,19.5,1.0796045064926147,-0.12667242407333107,4.1003317618742585,-0.004831057866977062,4460,0.4929397702217102,0.035400390625,0.0003,0.2,0.002303848,,
493.66,673,1361,917504,448,19.0,3.233572006225586,-0.17364425016567112,2.0074456464266404,0.0010622677858918906,4470,0.7266646027565002,0.048095703125,0.0003,0.2,0.034519114,,
474.28,674,1363,919552,449,17.6,1.3636054992675781,-0.23302101171575487,4.349414198473096,-0.0004441878234501928,4480,0.4406929612159729,0.015966796875,0.0003,0.2,0.0024377469,,
,,,920000,,,0.7888989448547363,-0.2397508108522743,2.358268023561686,-0.001048567969701253,4490,0.8096338510513306,0.01708984375,0.0003,0.2,0.004060927,76.0,1171.8
478.58,672,1369,921600,450,18.2,,,,,,,,,,,,
474.82,673,1372,923648,451,18.1,1.4672735929489136,-0.19919902614783497,1.150750272301957,0.0007878867167164571,4500,0.8827202320098877,0.0140625,0.0003,0.2,0.001607708,,
484.82,673,1374,925696,452,19.1,0.5748578906059265,-0.15197786083444953,2.1242848498746754,-0.0018682172361877748,4510,0.7511347532272339,0.0169921875,0.0003,0.2,0.005169116,,
457.51,673,1377,927744,453,16.9,0.29018986225128174,-0.1391696077072993,1.2001559735741467,-0.0002106791034748312,4520,0.7835456728935242,0.01982421875,0.0003,0.2,0.0027306261,,
446.2,673,1380,929792,454,15.9,1.977526307106018,-0.1682183603523299,4.042389364168048,-0.001422467123484239,4530,0.6699773073196411,0.02431640625,0.0003,0.2,0.004091177,,
,,,930000,,,0.4254685044288635,-0.12667190660722555,2.9679488458670678,-0.0029984787863213567,4540,0.5163060426712036,0.055224609375,0.0003,0.2,0.009418065,-10.0,45.0
444.06,673,1382,931840,455,15.8,,,,,,,,,,,,
458.19,673,1385,933888,456,17.2,1.1592957973480225,-0.11154835898196325,1.505589003674686,0.0018582634249469266,4550,0.7585130929946899,0.02705078125,0.0003,0.2,0.0022471831,,
473.04,674,1388,935936,457,18.5,1.3132776021957397,-0.1258616468985565,2.9600076445378365,0.0003502574938465841,4560,0.5618836879730225,0.0185546875,0.0003,0.2,0.0011822286,,
445.19,674,1390,937984,458,16.1,0.4206126928329468,-0.1185502368491143,3.1389974672347307,-0.002120524799101986,4570,0.607954740524292,0.0158203125,0.0003,0.2,0.0011565925,,
,,,940000,,,2.284468650817871,-0.14622821188531815,4.310363692045212,-0.0010031008583609945,4580,0.4708130955696106,0.028125,0.0003,0.2,0.0030738367,-10.0,45.0
436.76,674,1393,940032,459,15.5,,,,,,,,,,,,
443.96,674,1396,942080,460,16.2,0.34964519739151,-0.14717873090412467,2.344546202663332,-0.00180817065120209,4590,0.7154484987258911,0.023974609375,0.0003,0.2,0.0023912315,,
459.36,674,1399,944128,461,17.6,0.5521841645240784,-0.13517473670653998,1.8594821303151547,-0.00026547963498160245,4600,0.7332105040550232,0.029150390625,0.0003,0.2,0.0030631977,,
441.66,675,1401,946176,462,16.3,1.325626015663147,-0.11268316740170121,1.8253575833514333,-0.0004353014868684113,4610,0.7791901230812073,0.02470703125,0.0003,0.2,0.00231513,,
453.63,675,1404,948224,463,17.2,1.1468418836593628,-0.155986654991284,3.823369034193456,-0.0010430920083308592,4620,0.6560735702514648,0.027978515625,0.0003,0.2,0.0035476275,,
,,,950000,,,3.3307507038116455,-0.1383726981235668,1.9793492467142642,0.0017452011306886561,4630,0.7481443285942078,0.02763671875,0.0003,0.2,0.0029308894,-10.0,45.0
440.1,675,1407,950272,464,16.0,,,,,,,,,,,,
444.91,675,1409,952320,465,16.3,1.582742691040039,-0.14840172168333082,5.156478233635426,0.0003689624907565303,4640,0.3038736581802368,0.0087890625,0.0003,0.2,0.00079709146,,
451.93,675,1412,954368,466,16.9,0.41049668192863464,-0.12006666918750852,1.8300687538459897,9.290356829296797e-05,4650,0.7020953893661499,0.02451171875,0.0003,0.2,0.0021493773,,
459.32,675,1415,956416,467,17.4,1.371427059173584,-0.12368183671496809,2.946284356713295,-0.0022941347007872535,4660,0.6546798944473267,0.024951171875,0.0003,0.2,0.0023598871,,
469.17,675,1418,958464,468,18.3,1.6981737613677979,-0.10529076390666887,2.376976517122239,0.0007683410469326191,4670,0.7026002407073975,0.01142578125,0.0003,0.2,0.001059713,,
,,,960000,,,0.6331192851066589,-0.12045922335237265,2.7555139345582575,0.0012904274728498422,4680,0.691166877746582,0.012353515625,0.0003,0.2,0.0016791914,-10.0,45.0
477.86,675,1420,960512,469,19.2,,,,,,,,,,,,
473.34,676,1423,962560,470,18.9,1.5172637701034546,-0.13537973347119986,2.005559693276882,0.0021888870956900063,4690,0.7655162215232849,0.02373046875,0.0003,0.2,0.0013698617,,
483.2,676,1426,964608,471,19.6,1.1564682722091675,-0.15701789062004537,2.8834133251104506,-0.0012383042791043407,4700,0.6844289898872375,0.034619140625,0.0003,0.2,0.005188099,,
492.05,676,1429,966656,472,20.3,0.889830470085144,-0.12505723689682782,3.530672513321042,-0.0019360689155291765,4710,0.48576903343200684,0.022998046875,0.0003,0.2,0.0040808585,,
520.35,676,1431,968704,473,22.5,0.23265764117240906,-0.10376938947010786,1.543654107209295,0.0024207708294852635,4720,0.750737726688385,0.027001953125,0.0003,0.2,0.0017902802,,
,,,970000,,,2.0261197090148926,-0.11339396439725533,2.3667225433979184,0.0008873658283846453,4730,0.7059606313705444,0.0255859375,0.0003,0.2,0.002460979,-10.0,45.0
532.71,676,1434,970752,474,23.4,,,,,,,,,,,,
537.7,676,1437,972800,475,23.6,0.37567591667175293,-0.16192524072248488,2.4347257276065646,-0.0009717492503114045,4740,0.621155321598053,0.03251953125,0.0003,0.2,0.00523769,,
558.69,677,1439,974848,476,25.2,1.2872343063354492,-0.16792404423467816,3.067890551127493,-0.004887929535470903,4750,0.5489546656608582,0.05966796875,0.0003,0.2,0.011419622,,
567.57,677,1442,976896,477,25.9,0.35675427317619324,-0.1770968139404431,2.373070765892044,-2.3085792781785132e-05,4760,0.6678491830825806,0.05078125,0.0003,0.2,0.011368435,,
590.18,677,1445,978944,478,27.2,1.3576362133026123,-0.1368799554882571,2.077574941050261,-1.9458942915662192e-05,4770,0.6906113624572754,0.03017578125,0.0003,0.2,0.0030458434,,
,,,980000,,,1.5236380100250244,-0.1655276708304882,4.949052188172937,0.00017438754439353944,4780,0.4076693058013916,0.02197265625,0.0003,0.2,0.001046553,36.0,668.2
592.77,676,1449,980992,479,27.3,,,,,,,,,,,,
582.73,676,1452,983040,480,26.3,0.9064168930053711,-0.1426179128466174,2.664004484284669,0.0002282090950757265,4790,0.6257940530776978,0.02177734375,0.0003,0.2,0.0057232096,,
576.51,677,1454,985088,481,25.8,2.142442464828491,-0.16371402589138598,4.454742998257279,3.8092432077974083e-06,4800,0.7243868112564087,0.02373046875,0.0003,0.2,0.0037595774,,
588.89,677,1457,987136,482,26.7,0.6765073537826538,-0.12247759215533734,2.1539735494181516,0.00026093028573086484,4810,0.7140809297561646,0.019189453125,0.0003,0.2,0.002602129,,
596.26,677,1460,989184,483,27.3,2.384859085083008,-0.1263868113514036,3.540413087513298,-0.00018463059677742422,4820,0.5998113751411438,0.0513671875,0.0003,0.2,0.008664314,,
,,,990000,,,0.3806469440460205,-0.13013484299881384,1.6585080886725336,-5.544380765059032e-05,4830,0.6880730390548706,0.02431640625,0.0003,0.2,0.00309913,2.0,277.0
596.26,677,1463,991232,484,27.3,,,,,,,,,,,,
566.22,677,1466,993280,485,25.7,0.05655471235513687,-0.16223727941978722,0.16961837891722098,0.005159190332051367,4840,0.9386045336723328,0.05966796875,0.0003,0.2,0.018870842,,
557.18,677,1468,995328,486,25.2,0.6830641031265259,-0.2862733930815011,1.5662650684826076,-0.0006185499049024656,4850,0.8003097772598267,0.013037109375,0.0003,0.2,0.0031001356,,
531.57,677,1471,997376,487,23.2,2.371493339538574,-0.2142492873361334,5.183461789414286,-0.0056191261188359935,4860,0.7059978246688843,0.03369140625,0.0003,0.2,0.006346362,,
464.59,677,1474,999424,488,18.4,1.3432561159133911,-0.1871017373399809,2.5232014495879413,0.00011069609608966857,4870,0.7590180039405823,0.021875,0.0003,0.2,0.0036199219,,
,,,1000000,,,3.5624916553497314,-0.19404875582549722,4.2507070757448675,-0.001007430101162754,4880,0.7866863012313843,0.039111328125,0.0003,0.2,0.0039100153,-10.0,45.0
460.76,678,1477,1001472,489,18.1,,,,,,,,,,,,
