time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/total_timesteps,train/clip_fraction,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/approx_kl,train/loss,train/clip_range,train/explained_variance,eval/mean_ep_length,eval/mean_reward
232,2823,316.11,5.9,321,657408,0.184619140625,1.8570026447065175,-1.232486704736948,-0.012657001370098443,0.0003,3200,0.015359711,0.15664339065551758,0.2,0.20958662033081055,,
232,2832,323.5,7.0,322,659456,0.15390625,1.6420857320423239,-1.1371748950332403,-0.012847869188408367,0.0003,3210,0.017061777,0.059621553868055344,0.2,0.26650792360305786,,
,,,,,660000,0.147216796875,1.3183215184835717,-1.079118741862476,-0.01325869218853768,0.0003,3220,0.018677484,0.6033826470375061,0.2,0.28770214319229126,245.0,2.0
232,2845,325.04,6.9,323,661504,,,,,,,,,,,,
232,2853,329.21,7.0,324,663552,0.179736328125,2.0312389507424085,-1.2029049672186374,-0.011063429320347495,0.0003,3230,0.019047799,0.4319806694984436,0.2,-0.0026499032974243164,,
232,2861,323.46,6.1,325,665600,0.13134765625,1.6768918234854937,-1.1291126511991023,-0.007755598230869509,0.0003,3240,0.013756093,0.15745289623737335,0.2,0.21443045139312744,,
232,2869,307.8,5.0,326,667648,0.17783203125,1.526137055666186,-1.1918364200741052,-0.013895040724310092,0.0003,3250,0.019178573,0.1706099659204483,0.2,0.37078726291656494,,
232,2877,311.0,4.8,327,669696,0.162060546875,1.3356665619765409,-1.0571202397346497,-0.012633499543881044,0.0003,3260,0.014517031,0.18820124864578247,0.2,0.365939736366272,,
,,,,,670000,0.184912109375,1.3019863480934872,-1.063803547434509,-0.016958572683506645,0.0003,3270,0.020733673,0.03136768192052841,0.2,-0.27256572246551514,225.2,-8.0
232,2889,313.29,4.9,328,671744,,,,,,,,,,,,
232,2897,313.59,4.9,329,673792,0.126025390625,1.0937569015542976,-0.8990740889683366,-0.006410531271831133,0.0003,3280,0.014676195,0.003345787525177002,0.2,0.3660852313041687,,
232,2905,314.14,5.6,330,675840,0.190576171875,1.1189512366079726,-1.0240461107343435,-0.015822578806546517,0.0003,3290,0.034971725,0.0969444215297699,0.2,-0.04637551307678223,,
232,2914,312.43,5.5,331,677888,0.157275390625,1.9001229760237037,-1.1184521285817026,-0.009617712703766301,0.0003,3300,0.016077317,0.08712348341941833,0.2,0.3886229991912842,,
232,2923,315.05,5.6,332,679936,0.1744140625,1.8474663246423007,-1.1606565710157155,-0.008723131248552818,0.0003,3310,0.024773935,0.11509551107883453,0.2,0.12519395351409912,,
,,,,,680000,0.16865234375,1.7222506934660486,-1.1710565503686667,-0.012386171272373759,0.0003,3320,0.020473395,0.058007922023534775,0.2,0.33012670278549194,378.4,14.0
232,2938,318.62,6.4,333,681984,,,,,,,,,,,,
232,2946,312.8,5.6,334,684032,0.160302734375,2.1457406817004085,-1.1998043552041053,-0.014530955607187934,0.0003,3330,0.01712415,0.2573927640914917,0.2,0.05117952823638916,,
232,2954,321.1,5.9,335,686080,0.15048828125,2.1499291541520504,-1.1074367767199873,-0.009526939995703287,0.0003,3340,0.013519106,0.09491697698831558,0.2,0.20042884349822998,,
232,2962,322.51,6.1,336,688128,0.15888671875,1.4732037861365825,-1.0609662195667624,-0.009515420772368088,0.0003,3350,0.021107707,0.044855907559394836,0.2,0.2471267580986023,,
,,,,,690000,0.141552734375,1.7357879479415714,-1.0974696105346085,-0.010931481770239771,0.0003,3360,0.017702702,0.12351816147565842,0.2,0.37135177850723267,262.8,6.0
231,2975,325.31,7.0,337,690176,,,,,,,,,,,,
232,2983,328.31,7.3,338,692224,0.1681640625,2.1874499353114514,-1.026110178977251,-0.018210452754283325,0.0003,3370,0.02852436,0.22112533450126648,0.2,0.043541789054870605,,
232,2991,323.75,7.0,339,694272,0.157275390625,2.190649172849953,-1.1220550633966924,-0.010769911095849238,0.0003,3380,0.016447328,0.0664411187171936,0.2,0.25597715377807617,,
232,2999,315.3,6.7,340,696320,0.1291015625,1.9628265488892793,-0.8246708689257503,-0.011326177333830855,0.0003,3390,0.020401502,0.25849831104278564,0.2,0.40157073736190796,,
232,3007,328.17,8.2,341,698368,0.153125,2.1728372992249207,-0.9866639958694577,-0.009138728573452682,0.0003,3400,0.019306513,0.08633644878864288,0.2,0.2810114026069641,,
,,,,,700000,0.1435546875,2.8259379766182975,-1.1142103830352426,-0.009967985277762636,0.0003,3410,0.013464101,0.9252772927284241,0.2,0.3883870244026184,197.6,-2.0
232,3018,335.84,8.7,342,700416,,,,,,,,,,,,
232,3026,338.59,9.4,343,702464,0.191796875,1.6477423019707202,-1.1022167902439832,-0.014884749452176039,0.0003,3420,0.026584003,0.23817895352840424,0.2,0.4821847081184387,,
232,3034,337.39,9.2,344,704512,0.190087890625,2.2303812906844542,-1.030132520571351,-0.011308358515088912,0.0003,3430,0.020523833,0.26544928550720215,0.2,0.26611775159835815,,
232,3043,337.13,9.1,345,706560,0.160107421875,1.035343634081073,-0.8822016654536128,-0.016357012998196297,0.0003,3440,0.015171462,0.08422771841287613,0.2,0.39602863788604736,,
232,3051,339.73,9.5,346,708608,0.19765625,1.5129120488418266,-1.1082468528300524,-0.01594250990601722,0.0003,3450,0.025015783,0.18227332830429077,0.2,0.32172709703445435,,
,,,,,710000,0.164306640625,1.9003217339981346,-1.0674597391858698,-0.013008096147677862,0.0003,3460,0.020989269,0.055032920092344284,0.2,0.14394420385360718,209.6,4.0
232,3062,352.72,10.8,347,710656,,,,,,,,,,,,
232,3071,358.48,11.4,348,712704,0.18037109375,2.651294954540208,-1.11082148514688,-0.016590271313907577,0.0003,3470,0.023462187,0.17029069364070892,0.2,0.13447469472885132,,
232,3080,357.75,11.6,349,714752,0.141845703125,2.054841129761189,-1.0730397529900073,-0.011539129343873356,0.0003,3480,0.01629568,0.06859764456748962,0.2,0.06493616104125977,,
232,3088,349.4,10.2,350,716800,0.15595703125,1.741267538955435,-0.9706694167107344,-0.011456169857410714,0.0003,3490,0.019166198,0.07291053235530853,0.2,0.14547324180603027,,
232,3095,354.68,10.8,351,718848,0.151123046875,1.2265527985524387,-0.930412769317627,-0.01380368766549509,0.0003,3500,0.020259216,0.023226656019687653,0.2,0.44904279708862305,,
,,,,,720000,0.165478515625,3.1147732472978533,-0.9897436754778027,-0.012840390516794286,0.0003,3510,0.0154251205,1.6153757572174072,0.2,0.1955053210258484,297.2,10.0
231,3108,349.49,10.8,352,720896,,,,,,,,,,,,
231,3116,350.32,11.1,353,722944,0.173876953125,1.7468922346364706,-1.0599108381196856,-0.009807994985021651,0.0003,3520,0.01845023,0.11126437783241272,0.2,0.16796016693115234,,
231,3125,356.26,11.1,354,724992,0.1564453125,2.1369922527344896,-1.091853898577392,-0.00833547035290394,0.0003,3530,0.020863734,0.17551201581954956,0.2,0.07760506868362427,,
232,3133,337.23,9.8,355,727040,0.18564453125,1.7678567094961182,-1.0102854516357183,-0.012255443690810353,0.0003,3540,0.026097711,0.11670443415641785,0.2,0.4404730796813965,,
232,3141,334.14,9.2,356,729088,0.14365234375,2.0717450242838824,-1.022073732316494,-0.009592426349991,0.0003,3550,0.014135139,0.15752048790454865,0.2,0.1979716420173645,,
,,,,,730000,0.11728515625,2.6944860144983975,-0.9666892061010003,-0.010229242988862098,0.0003,3560,0.019320425,0.1404026299715042,0.2,-0.1169198751449585,221.8,-4.0
231,3153,326.6,8.1,357,731136,,,,,,,,,,,,
231,3161,310.47,6.6,358,733184,0.189697265625,1.3156539454357699,-1.049596338532865,-0.018390391673892736,0.0003,3570,0.029750455,0.13279496133327484,0.2,0.23736393451690674,,
231,3170,308.41,6.4,359,735232,0.1375,1.4444866915931924,-0.8540993863716722,-0.011897694200160912,0.0003,3580,0.01812334,0.036079637706279755,0.2,0.4282471537590027,,
231,3178,310.36,6.8,360,737280,0.161669921875,1.5814122854499146,-0.9966582054272294,-0.011779376451158896,0.0003,3590,0.016877081,0.04372519999742508,0.2,0.02624976634979248,,
231,3187,301.0,5.7,361,739328,0.133447265625,1.548011123109609,-0.8249745007604361,-0.009464323677821084,0.0003,3600,0.019530285,0.08799529075622559,0.2,0.3657732605934143,,
,,,,,740000,0.21396484375,1.2814538152189925,-1.0256268324330449,-0.013292665896005928,0.0003,3610,0.02806158,0.0969303548336029,0.2,0.30005985498428345,329.4,8.0
231,3200,291.85,4.7,362,741376,,,,,,,,,,,,
231,3209,287.23,4.2,363,743424,0.181494140625,1.8058716434286908,-0.9923934703692794,-0.013054557751456742,0.0003,3620,0.022222402,0.856560230255127,0.2,0.2033214569091797,,
231,3217,281.78,4.5,364,745472,0.151953125,1.1988618929870427,-1.0452959209680557,-0.01024591305758804,0.0003,3630,0.016915865,0.08226226270198822,0.2,0.3271797299385071,,
231,3225,283.22,4.9,365,747520,0.1779296875,1.8217934483662248,-0.9847084913402796,-0.014791764234541916,0.0003,3640,0.019105406,0.08595765382051468,0.2,0.18859440088272095,,
231,3234,271.79,3.5,366,749568,0.1416015625,1.6369973180582746,-0.8245499286800623,-0.016622416823520326,0.0003,3650,0.01916821,0.16366471350193024,0.2,0.4110817313194275,,
,,,,,750000,0.183203125,1.2374237244017423,-1.0302981620654463,-0.01040544866846176,0.0003,3660,0.023396242,0.20793189108371735,0.2,0.2500377893447876,320.4,8.0
231,3247,273.11,3.8,367,751616,,,,,,,,,,,,
231,3255,272.67,3.6,368,753664,0.1390625,2.4258390436414627,-1.032975765131414,-0.00879345299617853,0.0003,3670,0.01592061,1.2827324867248535,0.2,0.021939337253570557,,
231,3264,278.68,3.9,369,755712,0.14384765625,1.4429111220873891,-0.9524864587932825,-0.007559589584707283,0.0003,3680,0.019621404,0.3366539180278778,0.2,0.16020989418029785,,
231,3272,281.82,4.5,370,757760,0.156787109375,1.078977040410973,-1.0837532570585608,-0.009103071583376731,0.0003,3690,0.02240251,0.11894616484642029,0.2,0.21640127897262573,,
231,3281,287.29,5.5,371,759808,0.1376953125,1.7332479904172942,-0.82943504601717,-0.011230299869203009,0.0003,3700,0.016783863,0.14418809115886688,0.2,0.48128050565719604,,
,,,,,760000,0.155126953125,2.134766569221392,-1.0530124509707093,-0.011773252705461345,0.0003,3710,0.016392114,0.058821093291044235,0.2,0.3843364715576172,250.8,2.0
231,3294,296.71,6.7,372,761856,,,,,,,,,,,,
231,3304,311.91,7.8,373,763904,0.168505859375,2.463887316407636,-1.1904758106917144,-0.009059383274870925,0.0003,3720,0.022109099,0.43975478410720825,0.2,0.24577689170837402,,
231,3313,319.49,8.6,374,765952,0.18134765625,1.6782079790486022,-1.0584202244877816,-0.013433871514280327,0.0003,3730,0.016135667,0.09140712022781372,0.2,0.552465558052063,,
231,3321,317.94,8.6,375,768000,0.18095703125,2.472402144735679,-1.0390272371470928,-0.01863221364765195,0.0003,3740,0.018451706,0.618695855140686,0.2,0.313312828540802,,
,,,,,770000,0.173095703125,2.076230732072145,-1.0074438970535993,-0.01525189467065502,0.0003,3750,0.02374654,0.1225227490067482,0.2,0.1369219422340393,228.0,-4.0
230,3333,321.31,9.0,376,770048,,,,,,,,,,,,
231,3342,319.71,8.6,377,772096,0.185107421875,1.873645986802876,-1.1572223918512463,-0.013240298307209741,0.0003,3760,0.018420678,0.08030883222818375,0.2,0.4262614846229553,,
230,3351,312.65,7.9,378,774144,0.1822265625,2.062267131707631,-0.9978942716494202,-0.015056142953108064,0.0003,3770,0.018848307,0.5916354060173035,0.2,0.2472936511039734,,
230,3360,318.52,7.1,379,776192,0.2173828125,1.3298970442730933,-1.0186577185988426,-0.015599199853022582,0.0003,3780,0.026201148,0.14055174589157104,0.2,0.3199857473373413,,
230,3370,326.86,7.0,380,778240,0.164697265625,1.716360926022753,-0.9352411603555083,-0.010523596181883477,0.0003,3790,0.024581615,0.08782685548067093,0.2,0.1941930055618286,,
,,,,,780000,0.16689453125,1.6265405878424644,-1.0370644621551037,-0.013062489635194652,0.0003,3800,0.017549286,0.16997843980789185,0.2,0.030576050281524658,457.0,12.0
230,3387,325.57,6.9,381,780288,,,,,,,,,,,,
230,3395,329.6,7.2,382,782336,0.193701171875,1.3090049657970666,-1.0708967436105012,-0.018033963273046537,0.0003,3810,0.02245651,0.1244731992483139,0.2,0.2586333155632019,,
230,3404,326.43,7.5,383,784384,0.174560546875,1.5649151624878868,-1.0479210760444402,-0.012552369423792698,0.0003,3820,0.020364843,0.051767006516456604,0.2,0.12651872634887695,,
230,3413,327.43,7.2,384,786432,0.149609375,2.598506787000224,-1.06292447373271,-0.012620418347069062,0.0003,3830,0.01471067,0.1629880666732788,0.2,0.12643080949783325,,
230,3421,314.38,5.4,385,788480,0.1525390625,1.4231243173591792,-0.8699861615896225,-0.01375328524154611,0.0003,3840,0.021045506,0.04502715915441513,0.2,0.2878345847129822,,
,,,,,790000,0.182177734375,1.2295998595422133,-0.9835819065570831,-0.011926693801069633,0.0003,3850,0.019706657,0.025721579790115356,0.2,0.24792009592056274,294.2,10.0
230,3433,313.82,5.5,386,790528,,,,,,,,,,,,
230,3442,308.33,4.6,387,792576,0.14970703125,1.8408724191132932,-0.9673668403178454,-0.012909015238983556,0.0003,3860,0.01480182,0.1969234049320221,0.2,0.11682796478271484,,
230,3450,288.75,3.2,388,794624,0.1609375,1.3090586515376343,-0.9541754316538572,-0.013546171024790965,0.0003,3870,0.017674739,0.15987391769886017,0.2,0.3983522057533264,,
230,3459,290.69,3.2,389,796672,0.18330078125,1.7988765214104205,-1.084011210128665,-0.012980682657507714,0.0003,3880,0.016806837,0.5655613541603088,0.2,0.3912302255630493,,
230,3468,289.85,3.0,390,798720,0.15380859375,1.4857226701453328,-0.9263967413455247,-0.014120052591897548,0.0003,3890,0.02084362,0.07930216938257217,0.2,0.2966683506965637,,
,,,,,800000,0.163037109375,1.4162154270801692,-0.9458073327317834,-0.01274995918793138,0.0003,3900,0.018491978,0.16619768738746643,0.2,0.41481447219848633,250.6,0.0
230,3479,282.13,2.3,391,800768,,,,,,,,,,,,
230,3488,288.69,3.1,392,802816,0.172802734375,2.2557918566744775,-0.9740709515288473,-0.016476356737257447,0.0003,3910,0.02357096,0.07777535915374756,0.2,0.5209320783615112,,
230,3497,290.18,3.7,393,804864,0.15810546875,2.7818095237948,-1.0484012622386216,-0.014392134052468464,0.0003,3920,0.016426554,0.5337349772453308,0.2,0.5220237970352173,,
230,3506,301.72,4.8,394,806912,0.156103515625,1.8641127704177052,-0.993778227828443,-0.016900496647576802,0.0003,3930,0.022323765,0.1467037796974182,0.2,0.29607707262039185,,
230,3515,305.9,5.7,395,808960,0.161669921875,1.4521024266723543,-1.038969172537327,-0.01241329490148928,0.0003,3940,0.017649189,0.22251273691654205,0.2,0.40360206365585327,,
,,,,,810000,0.1759765625,1.3941419064067304,-1.0656635155901313,-0.016167778280214408,0.0003,3950,0.020695638,0.07820229232311249,0.2,0.5602577924728394,228.0,-4.0
229,3528,308.94,6.7,396,811008,,,,,,,,,,,,
229,3536,307.48,6.9,397,813056,0.160205078125,2.2360465014353395,-1.0937938950955868,-0.012657490726269316,0.0003,3960,0.016495986,0.17326459288597107,0.2,0.35832667350769043,,
229,3546,310.7,6.8,398,815104,0.142578125,2.7601740945596247,-1.013348426297307,-0.012680729787098244,0.0003,3970,0.021284277,0.10183697938919067,0.2,0.47030770778656006,,
229,3554,310.24,7.1,399,817152,0.18359375,2.0240933327004313,-1.1429738607257605,-0.013481460910406895,0.0003,3980,0.019379131,0.7735623121261597,0.2,0.3417918086051941,,
229,3564,320.29,8.4,400,819200,0.184375,1.9229308536741883,-1.1513641335070133,-0.01479658505122643,0.0003,3990,0.020160165,0.6036632657051086,0.2,0.35771429538726807,,
,,,,,820000,0.147216796875,2.10646147839725,-1.0216409860178828,-0.011777800778509118,0.0003,4000,0.016852625,0.09608066082000732,0.2,0.04270285367965698,379.8,14.0
229,3579,329.93,9.3,401,821248,,,,,,,,,,,,
229,3587,331.51,9.4,402,823296,0.199169921875,1.6601767531363294,-1.1139870941638947,-0.015200732040102593,0.0003,4010,0.022020645,0.07941846549510956,0.2,0.2800160050392151,,
229,3596,326.69,9.3,403,825344,0.19833984375,1.3325342145282775,-1.1626229589805006,-0.011460988465114497,0.0003,4020,0.021002945,0.07321175187826157,0.2,0.4680635929107666,,
229,3605,331.61,9.6,404,827392,0.14208984375,2.1475964163662864,-1.0496734822168947,-0.010927756057935768,0.0003,4030,0.019512236,0.2270405888557434,0.2,-0.20216679573059082,,
229,3613,344.03,10.6,405,829440,0.18876953125,1.610316903493367,-1.0458621012046934,-0.01541590939159505,0.0003,4040,0.021267677,0.04769252985715866,0.2,0.1845220923423767,,
,,,,,830000,0.16240234375,1.5964912141673266,-1.247608644142747,-0.008553203148767351,0.0003,4050,0.017085746,0.0408608578145504,0.2,0.4303407669067383,234.8,-6.0
229,3626,350.05,11.5,406,831488,,,,,,,,,,,,
229,3635,343.86,11.2,407,833536,0.159423828125,1.9453299527987837,-1.110429292358458,-0.015174244617810473,0.0003,4060,0.020173345,0.1625584065914154,0.2,0.42940014600753784,,
229,3644,351.61,12.1,408,835584,0.162353515625,1.6180011895950883,-1.1241764748468994,-0.013601567861041986,0.0003,4070,0.018606706,0.14777104556560516,0.2,0.19477087259292603,,
229,3653,355.21,12.2,409,837632,0.174365234375,1.4845196607988327,-1.0992064012214542,-0.015374412250821479,0.0003,4080,0.02125576,0.05064494535326958,0.2,0.08226829767227173,,
229,3662,358.4,12.5,410,839680,0.142724609375,1.8637409112881869,-1.1785669188946486,-0.01224723335035378,0.0003,4090,0.01642805,0.3933921456336975,0.2,0.4959282875061035,,
,,,,,840000,0.181640625,1.8129550340119749,-1.1966955456882715,-0.016420576052041724,0.0003,4100,0.021636007,0.0958910882472992,0.2,0.4109073877334595,271.2,2.0
229,3674,342.94,11.2,411,841728,,,,,,,,,,,,
229,3683,331.38,9.7,412,843776,0.15947265625,2.7601038951426746,-1.133186211809516,-0.016145529766799883,0.0003,4110,0.026788715,0.1709919273853302,0.2,0.35085201263427734,,
229,3692,344.47,11.1,413,845824,0.151220703125,2.365409295447171,-1.20203963406384,-0.013020246452651919,0.0003,4120,0.015230061,0.343397855758667,0.2,0.44096308946609497,,
229,3701,332.88,9.8,414,847872,0.180712890625,1.2906944355694576,-1.0799196012318135,-0.017283026268705724,0.0003,4130,0.017812543,0.0735793188214302,0.2,0.6004912853240967,,
229,3710,338.56,10.2,415,849920,0.183740234375,1.5327440020395442,-1.1292505461722613,-0.013846588460728526,0.0003,4140,0.01995933,0.3319903016090393,0.2,0.3898463845252991,,
,,,,,850000,0.182421875,2.118887600209564,-1.1866229236125947,-0.0165693885210203,0.0003,4150,0.02063172,0.06583544611930847,0.2,0.16776657104492188,352.4,16.0
228,3724,326.58,8.9,416,851968,,,,,,,,,,,,
228,3733,321.09,8.2,417,854016,0.18994140625,2.121480868314393,-1.1528568301349877,-0.015037356625543907,0.0003,4160,0.019325297,0.1942058950662613,0.2,-0.10504496097564697,,
228,3743,323.17,8.0,418,856064,0.19091796875,1.488858742779121,-1.1745343200862408,-0.01777497601142386,0.0003,4170,0.024929255,0.10405723750591278,0.2,0.23020029067993164,,
228,3751,321.68,7.6,419,858112,0.179150390625,1.4765436372952536,-1.1294812073931098,-0.01732957380299922,0.0003,4180,0.019010387,0.14214345812797546,0.2,0.000716865062713623,,
,,,,,860000,0.2037109375,1.9833169900346548,-1.279315198212862,-0.01645237360498868,0.0003,4190,0.025485784,0.06358043849468231,0.2,0.08445471525192261,366.8,10.0
228,3767,327.6,8.3,420,860160,,,,,,,,,,,,
228,3776,328.19,8.1,421,862208,0.18662109375,1.7400339914485812,-1.2174052242189646,-0.0169815935427323,0.0003,4200,0.020610735,0.0760178342461586,0.2,0.397877037525177,,
228,3784,320.92,7.1,422,864256,0.182958984375,1.7686948322225362,-1.0739811545237898,-0.018447029060916977,0.0003,4210,0.02449157,0.14593985676765442,0.2,0.236483633518219,,
228,3793,320.22,6.7,423,866304,0.2013671875,1.7039006371982395,-1.1413697101175786,-0.014404464456310962,0.0003,4220,0.02173791,0.05013787001371384,0.2,0.25503575801849365,,
228,3802,331.73,7.5,424,868352,0.187158203125,1.1058090747101232,-1.102535234950483,-0.016390203434275462,0.0003,4230,0.02609853,0.05768798291683197,0.2,0.2831405997276306,,
,,,,,870000,0.16494140625,1.9503624938661233,-1.0892337415367366,-0.012414930234081112,0.0003,4240,0.019308655,0.0694943368434906,0.2,0.13653767108917236,223.6,-6.0
228,3815,331.51,7.4,425,870400,,,,,,,,,,,,
228,3823,325.98,6.7,426,872448,0.19580078125,1.3964950049761682,-1.1813431806862353,-0.019049214996630325,0.0003,4250,0.020405065,0.1297215223312378,0.2,0.2840244174003601,,
228,3831,323.66,6.3,427,874496,0.177490234375,1.7367471498437226,-1.1977562576532363,-0.019852910743793473,0.0003,4260,0.016987953,0.05185656249523163,0.2,0.10520482063293457,,
228,3841,332.13,7.1,428,876544,0.168994140625,1.505767583148554,-1.1528694741427898,-0.01813103893509833,0.0003,4270,0.020494947,0.04940440505743027,0.2,0.3167598247528076,,
228,3850,324.08,6.2,429,878592,0.173974609375,2.57292995355092,-1.0250486681237816,-0.015688520565163344,0.0003,4280,0.016673569,0.18737149238586426,0.2,-0.09823286533355713,,
,,,,,880000,0.2369140625,1.162495821772609,-1.1356348153203726,-0.021346135405474344,0.0003,4290,0.022706328,0.03861459717154503,0.2,0.5751283764839172,403.0,14.0
227,3865,333.09,6.8,430,880640,,,,,,,,,,,,
227,3874,343.2,8.0,431,882688,0.1693359375,1.7368712019175292,-1.1986782900989055,-0.02112575572973583,0.0003,4300,0.018453818,0.09888538718223572,0.2,0.3655797243118286,,
227,3882,340.82,7.9,432,884736,0.225244140625,1.1961143459193408,-1.2398849796503781,-0.019486523867817594,0.0003,4310,0.026624449,0.02922479808330536,0.2,0.3124316930770874,,
227,3890,349.06,8.8,433,886784,0.189306640625,1.8575113781029358,-0.975713149830699,-0.019118674451601692,0.0003,4320,0.017646378,0.09254293143749237,0.2,0.33523690700531006,,
227,3898,346.86,9.1,434,888832,0.163232421875,2.2686754737980666,-1.2101542118936777,-0.015033770377340262,0.0003,4330,0.016541071,0.14851024746894836,0.2,-0.041778564453125,,
,,,,,890000,0.175244140625,3.0046281401533634,-1.1482771959155798,-0.013374187611043453,0.0003,4340,0.0217953,0.12863188982009888,0.2,0.02532351016998291,251.4,-4.0
227,3910,343.43,9.1,435,890880,,,,,,,,,,,,
227,3919,346.85,9.6,436,892928,0.174169921875,1.721774092875421,-1.1555229049175977,-0.0119795914972201,0.0003,4350,0.01856491,0.10162565112113953,0.2,0.2898043394088745,,
227,3928,339.64,8.9,437,894976,0.18623046875,0.9951749709667638,-1.1611737366765738,-0.01577505352179287,0.0003,4360,0.022256617,0.1357816755771637,0.2,0.5342729091644287,,
227,3936,337.84,9.0,438,897024,0.178369140625,1.2191472803009673,-1.235426089540124,-0.015441264084074646,0.0003,4370,0.021909896,0.0467069074511528,0.2,0.6053951978683472,,
227,3945,343.3,10.0,439,899072,0.1841796875,1.1892540296306833,-1.048083291016519,-0.017855568311642856,0.0003,4380,0.023460016,0.05217047035694122,0.2,0.5069729685783386,,
,,,,,900000,0.155224609375,1.4125328020891175,-0.9751654570922256,-0.01339624033716973,0.0003,4390,0.016606841,0.08782298117876053,0.2,0.14405876398086548,336.2,6.0
227,3959,339.5,9.5,440,901120,,,,,,,,,,,,
227,3967,335.25,9.2,441,903168,0.111279296875,2.1552017642417924,-0.848266732133925,-0.013572713182657025,0.0003,4400,0.013532248,0.16211161017417908,0.2,-0.1421135663986206,,
227,3977,334.09,9.6,442,905216,0.211474609375,1.8822263970505446,-1.1910240568220616,-0.01968927945708856,0.0003,4410,0.02168012,0.08763960748910904,0.2,0.3151663541793823,,
227,3985,338.53,10.1,443,907264,0.204931640625,1.083006852841936,-1.2396953817456962,-0.016188943208544516,0.0003,4420,0.024534684,0.0664391815662384,0.2,0.4329637289047241,,
227,3994,333.41,9.6,444,909312,0.1408203125,1.9832447013584897,-0.9133697805926204,-0.01052830116241239,0.0003,4430,0.017642532,0.18483418226242065,0.2,0.05828976631164551,,
,,,,,910000,0.135107421875,2.0765657106880098,-1.0079725177958607,-0.014134212346107233,0.0003,4440,0.016953915,0.12360305339097977,0.2,0.224917471408844,263.0,2.0
227,4008,337.26,10.0,445,911360,,,,,,,,,,,,
227,4018,335.25,10.0,446,913408,0.165087890625,1.6301067411201076,-1.1388178028166294,-0.01474348601186648,0.0003,4450,0.018498689,0.3748852610588074,0.2,0.21554279327392578,,
227,4027,329.29,8.9,447,915456,0.174755859375,1.1653237454476766,-1.1370600629597902,-0.018809326671180314,0.0003,4460,0.016505096,-0.009027229622006416,0.2,0.2499251365661621,,
227,4036,336.04,9.4,448,917504,0.162646484375,2.5139116312377157,-1.0825891327112913,-0.0171864679956343,0.0003,4470,0.017189845,0.4614192545413971,0.2,-0.11888957023620605,,
227,4046,341.01,10.1,449,919552,0.10712890625,2.8666115921922026,-0.914870111644268,-0.011620799850788899,0.0003,4480,0.010637222,1.2845473289489746,0.2,0.29848629236221313,,
,,,,,920000,0.175,1.6536013410659507,-1.1098371239379048,-0.017558792859199458,0.0003,4490,0.02335973,0.04779313504695892,0.2,0.02542942762374878,410.8,14.0
226,4063,342.72,10.0,450,921600,,,,,,,,,,,,
226,4072,336.64,9.1,451,923648,0.173583984375,1.8257379787042738,-1.0735592046752571,-0.015303815886727534,0.0003,4500,0.01787887,0.2551361322402954,0.2,0.06632816791534424,,
226,4081,331.92,8.5,452,925696,0.17197265625,1.6203555010259152,-1.0236196577548982,-0.013668552713352256,0.0003,4510,0.019805275,0.06283309310674667,0.2,0.31262969970703125,,
226,4090,320.47,8.4,453,927744,0.2001953125,1.5786922472529112,-1.0051301185041666,-0.020721038919873536,0.0003,4520,0.027430952,0.04453614726662636,0.2,0.24589085578918457,,
226,4099,323.74,8.4,454,929792,0.15048828125,2.791811131965369,-1.1496084913611413,-0.014282413350883871,0.0003,4530,0.019090248,0.505488932132721,0.2,0.19311493635177612,,
,,,,,930000,0.21015625,1.3624375057406723,-1.2588301192969085,-0.016731657017953695,0.0003,4540,0.023174295,0.07141732424497604,0.2,0.38253122568130493,226.8,0.0
226,4113,334.12,9.5,455,931840,,,,,,,,,,,,
226,4124,347.18,10.0,456,933888,0.19541015625,2.2440037983702497,-1.1857767023146153,-0.01770062521973159,0.0003,4550,0.02233913,0.24398496747016907,0.2,0.06255197525024414,,
226,4135,347.94,10.3,457,935936,0.160595703125,1.5713269790634512,-1.0464882280677557,-0.020560190005926415,0.0003,4560,0.019038681,0.08519300073385239,0.2,0.3689788579940796,,
226,4145,345.63,10.1,458,937984,0.185595703125,2.4817164139822125,-1.170266156643629,-0.017608230898622422,0.0003,4570,0.020130057,0.927720844745636,0.2,0.2589966058731079,,
,,,,,940000,0.18818359375,1.7417207634076477,-1.078579609654844,-0.015408765057509299,0.0003,4580,0.017711066,0.11322712153196335,0.2,0.015006780624389648,424.6,14.0
225,4164,343.89,9.9,459,940032,,,,,,,,,,,,
225,4176,354.89,10.6,460,942080,0.201123046875,1.9511777902953327,-1.1651281423866748,-0.01898641341831535,0.0003,4590,0.021313522,0.16276907920837402,0.2,0.10163843631744385,,
225,4186,355.06,11.0,461,944128,0.181982421875,1.26816308402922,-1.1912798393517732,-0.009591713169356808,0.0003,4600,0.021793209,0.08245112001895905,0.2,0.46549004316329956,,
225,4195,345.12,9.5,462,946176,0.17392578125,1.8157594281248748,-1.1918973602354526,-0.01585106652637478,0.0003,4610,0.023720587,0.11267717182636261,0.2,0.29589301347732544,,
225,4205,339.75,9.1,463,948224,0.18564453125,1.6822071104077623,-0.9668399848043918,-0.015394437103532254,0.0003,4620,0.023280816,0.10432711988687515,0.2,-0.13309228420257568,,
