time/fps,time/iterations,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,train/explained_variance,train/loss,train/approx_kl,train/value_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
589,626,163.6786,1282048,518.2,2174,0.3282095193862915,11.79834270477295,0.0066975662,29.83560285270214,0.0003,0.2,0.03955078125,6250,-0.003951342788059265,-0.09980561119737104,,
589,627,164.0728,1284096,524.03,2177,0.3895491361618042,7.774967193603516,0.007021917,22.80790559053421,0.0003,0.2,0.039306640625,6260,-0.00011030200694222003,-0.11085635696072131,,
589,628,162.9829,1286144,522.22,2180,0.19256508350372314,14.550335884094238,0.004854026,35.16136047542095,0.0003,0.2,0.0349609375,6270,-0.0028327406849712133,-0.09342544908868149,,
589,629,161.2012,1288192,519.72,2183,0.37788617610931396,19.338775634765625,0.0070055006,33.08911080360413,0.0003,0.2,0.03408203125,6280,-0.003626771960989572,-0.09087908918736502,,
,,,1290000,,,0.24284780025482178,8.823740005493164,0.003962228,28.124987283349036,0.0003,0.2,0.032470703125,6290,-0.0014174047362757846,-0.09953079638071358,314.6,76.424
589,630,164.6384,1290240,527.32,2187,,,,,,,,,,,,
589,631,165.90919999999997,1292288,527.36,2190,0.3586094379425049,8.376834869384766,0.0039804727,30.38106099963188,0.0003,0.2,0.0375,6300,-0.0027509573788847773,-0.09652107092551887,,
590,632,159.6868,1294336,507.02,2193,0.361441969871521,12.582223892211914,0.002911659,23.507802399992944,0.0003,0.2,0.03525390625,6310,-0.004083807529241312,-0.09235680538695305,,
590,633,153.1995,1296384,490.25,2196,0.27942734956741333,22.603439331054688,0.004608429,41.40229293704033,0.0003,0.2,0.03349609375,6320,-0.002185909524268936,-0.10480141267180443,,
590,634,158.71480000000003,1298432,507.72,2199,0.2986844778060913,8.325366973876953,0.005147334,25.28674995303154,0.0003,0.2,0.031591796875,6330,-0.002383680056664161,-0.07859900402836502,,
,,,1300000,,,0.3091186285018921,18.194049835205078,0.0033188406,26.560568475723265,0.0003,0.2,0.034765625,6340,-0.0017827752773882822,-0.09208794601727277,472.0,154.07999999999998
590,635,160.9468,1300480,518.12,2203,,,,,,,,,,,,
590,636,163.3492,1302528,523.7,2206,0.39338451623916626,11.406615257263184,0.0055918894,28.35052061975002,0.0003,0.2,0.028857421875,6350,-0.003126930905273184,-0.10168598691234365,,
590,637,162.47979999999998,1304576,517.96,2209,0.21354073286056519,7.201164245605469,0.004168423,28.298320090770723,0.0003,0.2,0.03046875,6360,-0.0013507975614629685,-0.10183688449906185,,
590,638,169.19879999999998,1306624,533.09,2212,0.28813594579696655,12.097562789916992,0.002294337,34.8437287658453,0.0003,0.2,0.025048828125,6370,-0.002228025865042582,-0.08305227140081115,,
590,639,167.61000000000004,1308672,521.21,2215,0.2738981246948242,11.149676322937012,0.0059108823,32.2783416390419,0.0003,0.2,0.03935546875,6380,-0.0022219006539671684,-0.09850352504290641,,
,,,1310000,,,0.3344855308532715,16.199907302856445,0.020513834,33.61521168351173,0.0003,0.2,0.037890625,6390,-0.006154699652688578,-0.09379995163762941,1381.4,129.714
589,640,169.90439999999998,1310720,530.79,2222,,,,,,,,,,,,
589,641,171.7972,1312768,537.89,2225,0.20375418663024902,8.62134838104248,0.008346785,16.90134597569704,0.0003,0.2,0.053662109375,6400,-0.004007615578302648,-0.1271299186279066,,
589,642,176.7601,1314816,558.57,2228,0.35908228158950806,10.813970565795898,0.005386063,26.603742045164108,0.0003,0.2,0.0453125,6410,-0.005005661072209478,-0.11593138152966276,,
590,643,178.3328,1316864,569.34,2231,0.2806333303451538,7.75922966003418,0.004828323,23.66621888279915,0.0003,0.2,0.040869140625,6420,-0.0019333519507199527,-0.11434530045371502,,
590,644,177.54640000000003,1318912,566.71,2234,0.3861772418022156,8.084097862243652,0.0039710226,21.01120791435242,0.0003,0.2,0.03837890625,6430,-0.0009108043450396508,-0.10723541101906449,,
,,,1320000,,,0.2906509041786194,12.080534934997559,0.0027398744,30.259729334712027,0.0003,0.2,0.03876953125,6440,-0.0009590605841367505,-0.10585040021687746,810.4,135.64399999999998
589,645,178.9235,1320960,573.42,2240,,,,,,,,,,,,
589,646,180.92899999999997,1323008,577.56,2242,0.25217151641845703,22.929264068603516,0.0024587477,34.34393337965012,0.0003,0.2,0.024609375,6450,-0.002207713965617586,-0.08986728732706979,,
590,647,179.93549999999996,1325056,560.51,2245,0.42046403884887695,15.139803886413574,0.0024084703,27.976379457116128,0.0003,0.2,0.02724609375,6460,-0.0026447816111613066,-0.0912147716153413,,
590,648,183.27079999999998,1327104,571.59,2248,0.36487728357315063,14.436062812805176,0.0045917146,35.41171108186245,0.0003,0.2,0.025,6470,-0.0024006428735447115,-0.08777964024338872,,
590,649,181.80140000000003,1329152,564.59,2251,0.38586193323135376,12.178055763244629,0.0074602147,26.75177670121193,0.0003,0.2,0.03837890625,6480,-0.0019690587956574745,-0.10246464652009309,,
,,,1330000,,,0.41038286685943604,5.532855033874512,0.003665186,20.866510576009752,0.0003,0.2,0.024267578125,6490,-0.0026581006255582905,-0.07026715451502241,800.6,124.252
589,650,177.429,1331200,555.22,2257,,,,,,,,,,,,
589,651,175.5717,1333248,556.09,2259,0.2903985381126404,17.990467071533203,0.0030428444,29.330339416861534,0.0003,0.2,0.02919921875,6500,-0.0021719645475968717,-0.08646162730874493,,
590,652,174.8481,1335296,555.0,2263,0.3978692293167114,16.00567054748535,0.00446509,28.30956353545189,0.0003,0.2,0.03251953125,6510,-0.0028003598097711803,-0.10648655707482249,,
590,653,172.41269999999997,1337344,540.7,2265,0.28689539432525635,10.67800521850586,0.002530986,40.09905936717987,0.0003,0.2,0.025634765625,6520,-0.002663507699617185,-0.09522658215137199,,
590,654,174.08289999999997,1339392,547.01,2269,0.2136073112487793,13.695818901062012,0.002542331,36.49056741297245,0.0003,0.2,0.02548828125,6530,-0.00222822250216268,-0.07731821007910185,,
,,,1340000,,,0.3779931664466858,14.036629676818848,0.0049596066,29.706069272756576,0.0003,0.2,0.034326171875,6540,-0.0020255897266906685,-0.08759847896872089,884.8,291.97799999999995
589,655,173.51399999999998,1341440,543.95,2274,,,,,,,,,,,,
589,656,175.0989,1343488,549.11,2277,0.22754043340682983,11.402027130126953,0.0030777021,36.43245071172714,0.0003,0.2,0.029541015625,6550,-0.0016875030967639759,-0.08623032029718161,,
589,657,177.59479999999996,1345536,553.65,2280,0.21791350841522217,7.829339027404785,0.0045602117,24.75240663588047,0.0003,0.2,0.0408203125,6560,-0.0019417955889366567,-0.0971258339821361,,
590,658,178.13930000000005,1347584,555.16,2283,0.2890694737434387,16.128816604614258,0.0041689547,30.45180530846119,0.0003,0.2,0.023876953125,6570,-0.0013747203687671573,-0.0806479616323486,,
590,659,182.17050000000006,1349632,565.81,2286,0.33741331100463867,10.28104019165039,0.0047790585,25.741130006313323,0.0003,0.2,0.026025390625,6580,-0.002869130962062627,-0.08661845535389148,,
,,,1350000,,,0.3752051591873169,11.90947437286377,0.00260956,24.60117104053497,0.0003,0.2,0.033544921875,6590,-0.002495301974704489,-0.08487222832627594,842.4,79.374
589,660,187.3598,1351680,575.26,2292,,,,,,,,,,,,
589,661,186.63010000000003,1353728,581.07,2295,0.1919681429862976,21.956932067871094,0.0037258023,30.811905694007873,0.0003,0.2,0.029833984375,6600,-0.0024315089831361547,-0.07701287467498333,,
589,662,184.97560000000001,1355776,575.67,2298,0.23840194940567017,45.69565200805664,0.002335689,32.92302602827549,0.0003,0.2,0.034228515625,6610,-0.0019508791243424638,-0.08937262740219012,,
590,663,190.71360000000004,1357824,586.01,2300,0.34417396783828735,11.781634330749512,0.005853886,20.106481856107713,0.0003,0.2,0.030126953125,6620,-0.00031863523763604463,-0.08330315847415477,,
590,664,191.3025,1359872,587.67,2303,0.42188775539398193,7.293854236602783,0.0038774593,19.34242177903652,0.0003,0.2,0.03720703125,6630,-0.004080136270204093,-0.08761428665020503,,
,,,1360000,,,0.35638999938964844,7.186237335205078,0.0039171204,24.027241212129592,0.0003,0.2,0.031298828125,6640,-0.0026057443203171713,-0.08934514129068702,528.8,70.64
590,665,191.49740000000003,1361920,589.69,2308,,,,,,,,,,,,
590,666,195.61219999999997,1363968,603.59,2311,0.18370425701141357,33.94911575317383,0.016647669,40.26899640262127,0.0003,0.2,0.04375,6650,-0.003045777704392094,-0.0947089615277946,,
590,667,193.54590000000005,1366016,599.92,2314,0.17200148105621338,9.133710861206055,0.009236115,23.86436421573162,0.0003,0.2,0.046044921875,6660,-0.004089729630504735,-0.09728798434371129,,
590,668,196.9845,1368064,612.57,2317,0.3192126154899597,12.594630241394043,0.0034346844,30.270812606811525,0.0003,0.2,0.027099609375,6670,-0.0018667725031264125,-0.08737811212195083,,
,,,1370000,,,0.3876773715019226,10.234724998474121,0.00523665,27.934027692675592,0.0003,0.2,0.043896484375,6680,-0.004269633976218756,-0.09920901391888037,1904.8,295.61600000000004
589,669,198.64950000000002,1370112,621.02,2325,,,,,,,,,,,,
589,670,200.2618,1372160,639.05,2328,0.2862536907196045,4.831269264221191,0.0059775403,19.384798631072044,0.0003,0.2,0.0419921875,6690,-0.003384984451986384,-0.0940384447807446,,
589,671,203.3282,1374208,643.29,2331,0.20520180463790894,9.644984245300293,0.0028236434,28.581208395957947,0.0003,0.2,0.03095703125,6700,-0.0018114763515768573,-0.1084085455397144,,
589,672,205.6207,1376256,648.15,2334,0.3778820037841797,10.813709259033203,0.0046794564,26.54506773352623,0.0003,0.2,0.0328125,6710,-0.00356942039943533,-0.0909198984503746,,
589,673,196.36090000000002,1378304,617.67,2337,0.5158413648605347,10.008915901184082,0.00990358,17.66482050716877,0.0003,0.2,0.0439453125,6720,-0.003272353581269272,-0.10602224336471408,,
,,,1380000,,,0.29589569568634033,11.187650680541992,0.004789384,35.24548697173596,0.0003,0.2,0.035546875,6730,-0.004768755007535219,-0.09408718429040164,996.8,190.69
589,674,203.29200000000003,1380352,631.71,2343,,,,,,,,,,,,
589,675,204.08680000000004,1382400,629.9,2346,0.36617958545684814,10.153403282165527,0.0037334508,26.72184167802334,0.0003,0.2,0.0287109375,6740,-0.0030747483076993378,-0.09481132220244035,,
589,676,204.6929,1384448,632.66,2348,0.4953896403312683,9.42763614654541,0.004352121,19.47302764058113,0.0003,0.2,0.034912109375,6750,-0.0019353352661710232,-0.091549069841858,,
589,677,206.02110000000005,1386496,644.76,2351,0.2919108271598816,9.939227104187012,0.0029135593,26.139497217535972,0.0003,0.2,0.030810546875,6760,-0.003697739707422443,-0.08553405666025356,,
589,678,210.0789,1388544,656.95,2355,0.28660547733306885,10.722386360168457,0.010340476,33.53653031289578,0.0003,0.2,0.03134765625,6770,-0.0050630857193027625,-0.07879169271327555,,
,,,1390000,,,0.2920730710029602,17.815065383911133,0.0032351806,22.03304556906223,0.0003,0.2,0.028662109375,6780,-0.0020518852863460777,-0.089486312167719,829.4,308.63
589,679,212.58099999999996,1390592,668.07,2360,,,,,,,,,,,,
589,680,209.7417,1392640,658.04,2363,0.28953951597213745,10.335306167602539,0.0037646568,28.51136964559555,0.0003,0.2,0.029736328125,6790,-0.002491007682692725,-0.09097760944860056,,
589,681,210.68379999999996,1394688,662.02,2366,0.29302507638931274,17.0226993560791,0.0064087706,31.125318348407745,0.0003,0.2,0.033935546875,6800,-0.00280007819092134,-0.08660352198639884,,
589,682,213.9345,1396736,673.15,2369,0.35847795009613037,10.202582359313965,0.0037115542,24.788908088207243,0.0003,0.2,0.026318359375,6810,-0.00023419505450874566,-0.09122598014073446,,
589,683,215.13140000000004,1398784,677.67,2372,0.393832266330719,11.078561782836914,0.0033101037,23.913464361429213,0.0003,0.2,0.02802734375,6820,-0.0005808099347632378,-0.08501321603544057,,
,,,1400000,,,0.37920039892196655,10.022919654846191,0.0029548241,28.592593678832053,0.0003,0.2,0.031103515625,6830,-0.0023395627315039745,-0.08971302529098465,1291.4,257.166
588,684,214.89800000000002,1400832,672.78,2379,,,,,,,,,,,,
588,685,216.96920000000003,1402880,678.05,2382,0.19861775636672974,26.037973403930664,0.008341319,41.95999481081962,0.0003,0.2,0.02666015625,6840,-0.0017472881765570492,-0.0639247840445023,,
589,686,219.342,1404928,691.39,2385,0.4470418691635132,6.3157219886779785,0.007299414,23.971144005656242,0.0003,0.2,0.04013671875,6850,-0.0038103558734292166,-0.0875590133247897,,
589,687,225.24489999999997,1406976,712.14,2388,0.4426405429840088,20.88217544555664,0.0075186663,24.94764892756939,0.0003,0.2,0.0462890625,6860,-0.003158067031472456,-0.11005412931554019,,
589,688,225.6626,1409024,711.11,2391,0.38390296697616577,5.947046756744385,0.009282889,18.047244337201118,0.0003,0.2,0.033935546875,6870,-0.0017989673295232933,-0.09738511436153204,,
,,,1410000,,,0.2600604295730591,18.940332412719727,0.0056285327,25.07004060149193,0.0003,0.2,0.02939453125,6880,-0.0014761460843146779,-0.08234269903041422,376.4,108.63600000000001
589,689,231.4255,1411072,727.05,2395,,,,,,,,,,,,
589,690,230.56069999999997,1413120,729.67,2398,0.36244338750839233,7.038766384124756,0.0063691763,22.589158290624617,0.0003,0.2,0.031103515625,6890,-0.0011311603884678334,-0.08265244194772095,,
589,691,223.7891,1415168,709.21,2401,0.2884666323661804,15.14008617401123,0.005026789,30.553293967247008,0.0003,0.2,0.026123046875,6900,-0.0015573462529573589,-0.08681382359936833,,
589,692,221.70010000000002,1417216,708.72,2404,0.3220564126968384,21.165401458740234,0.0034934327,40.04242352247238,0.0003,0.2,0.031005859375,6910,-0.0023468920422601513,-0.08929320327006281,,
589,693,223.04969999999997,1419264,710.28,2407,0.44173920154571533,20.880020141601562,0.004039815,29.394899347424506,0.0003,0.2,0.032421875,6920,-0.0038203380623599513,-0.09908059614244849,,
,,,1420000,,,0.41068774461746216,11.84531307220459,0.0061922977,24.656779599189758,0.0003,0.2,0.0287109375,6930,-0.0025208468185155654,-0.08637974974699318,429.0,85.55
589,694,221.86460000000002,1421312,708.18,2411,,,,,,,,,,,,
589,695,222.9366,1423360,711.68,2414,0.2596582770347595,18.23328399658203,0.00477631,32.57541348338127,0.0003,0.2,0.03271484375,6940,-0.0033654212165856734,-0.0810338886687532,,
589,696,225.7739,1425408,734.92,2417,0.22863352298736572,8.477958679199219,0.004284192,24.492838671803476,0.0003,0.2,0.03525390625,6950,-0.0013352834270335735,-0.09623370514018462,,
589,697,231.6967,1427456,753.78,2420,0.44143807888031006,7.84617805480957,0.0063849045,17.941852727532385,0.0003,0.2,0.0447265625,6960,-0.001687838666839525,-0.11340342005714774,,
589,698,226.0106,1429504,732.56,2423,0.43609875440597534,9.107837677001953,0.0061460687,19.525254091620447,0.0003,0.2,0.043017578125,6970,-0.004052176180994138,-0.09077952231746167,,
,,,1430000,,,0.2576703429222107,13.117817878723145,0.003270727,29.76021876335144,0.0003,0.2,0.0267578125,6980,-0.0018846984778065235,-0.07405144925578497,436.2,141.108
589,699,222.26329999999996,1431552,729.04,2427,,,,,,,,,,,,
589,700,219.5847,1433600,732.07,2430,0.2524481415748596,7.945051670074463,0.0065421583,18.823476797342302,0.0003,0.2,0.03798828125,6990,-0.0007509499759180471,-0.09174259399296716,,
589,701,217.93130000000005,1435648,727.66,2433,0.2668612003326416,15.70706844329834,0.0044925977,26.91646920144558,0.0003,0.2,0.0408203125,7000,-0.001471100389608182,-0.09237957363948227,,
589,702,221.60260000000002,1437696,732.77,2436,0.2816820740699768,6.132663726806641,0.0023133731,26.47755523324013,0.0003,0.2,0.026904296875,7010,-0.0015238334832247346,-0.08859098807442933,,
590,703,224.0605,1439744,739.11,2439,0.3474771976470947,15.257303237915039,0.004519974,25.58175308406353,0.0003,0.2,0.0294921875,7020,-0.0031657667699619197,-0.09026239013765007,,
,,,1440000,,,0.3014112710952759,25.860736846923828,0.0021347962,30.434621733427047,0.0003,0.2,0.032763671875,7030,-0.0019583254790632052,-0.0868118966696784,787.6,257.442
589,704,222.18659999999997,1441792,746.04,2445,,,,,,,,,,,,
589,705,219.7495,1443840,723.63,2448,0.14145690202713013,3.785956382751465,0.005358802,15.043592782318592,0.0003,0.2,0.037939453125,7040,0.0004748662584461272,-0.08614010603632778,,
589,706,216.76159999999996,1445888,723.05,2451,0.29898935556411743,25.809282302856445,0.0023219811,30.697328275442125,0.0003,0.2,0.023193359375,7050,-0.0012446333363186567,-0.08852491007419303,,
589,707,217.17519999999996,1447936,718.71,2454,0.35844457149505615,9.91858959197998,0.005837957,28.137793520092963,0.0003,0.2,0.03583984375,7060,-0.004858750029234216,-0.08377107601845638,,
590,708,216.66289999999998,1449984,717.6,2457,0.3213232755661011,10.99403190612793,0.0042201914,19.35012905597687,0.0003,0.2,0.031396484375,7070,-0.0013475795713020489,-0.08665854220744222,,
,,,1450000,,,0.312406063079834,8.62929916381836,0.0024717168,27.690223625302316,0.0003,0.2,0.023193359375,7080,-0.0008585519666667096,-0.07717374576022848,609.0,219.852
589,709,209.11790000000005,1452032,700.39,2461,,,,,,,,,,,,
589,710,209.54720000000006,1454080,707.2,2464,0.2690298557281494,13.281005859375,0.0026397847,34.656424856185915,0.0003,0.2,0.02998046875,7090,-0.001835693250177428,-0.07745680719381198,,
590,711,209.29420000000002,1456128,701.67,2467,0.32208043336868286,12.207860946655273,0.0038137846,22.07096031010151,0.0003,0.2,0.036181640625,7100,-0.0008007636235561222,-0.11040099418023601,,
590,712,215.0206,1458176,718.36,2471,0.35165542364120483,18.566923141479492,0.0033790295,29.46201748549938,0.0003,0.2,0.029833984375,7110,-0.0031445118234842083,-0.08731819468084723,,
,,,1460000,,,0.3299521207809448,13.432517051696777,0.0053337784,26.262955486774445,0.0003,0.2,0.04091796875,7120,-0.0028321901365416123,-0.10403846157714725,702.2,121.574
589,713,215.81140000000002,1460224,722.16,2476,,,,,,,,,,,,
589,714,220.32049999999998,1462272,729.96,2479,0.3557758331298828,8.77046012878418,0.0043639014,20.582481807470323,0.0003,0.2,0.03662109375,7130,-0.0010218379145953804,-0.09318023979431019,,
589,715,221.93970000000002,1464320,734.79,2482,0.4225577116012573,6.459683895111084,0.008076413,18.702701963484287,0.0003,0.2,0.041650390625,7140,-0.004359798296354711,-0.09525649750139564,,
590,716,226.1992,1466368,747.13,2485,0.31866663694381714,22.25312042236328,0.003461769,25.60244112312794,0.0003,0.2,0.02607421875,7150,-0.0016095375249278732,-0.07152958186925389,,
590,717,224.93509999999998,1468416,753.74,2488,0.3778541088104248,11.16073226928711,0.0031764447,30.013012605905534,0.0003,0.2,0.02998046875,7160,-0.003458364907419309,-0.08054963848553598,,
,,,1470000,,,0.3121929168701172,9.078092575073242,0.004021812,26.542329162359238,0.0003,0.2,0.023876953125,7170,-0.0011105370242148638,-0.08366628708317876,483.2,122.85999999999999
589,718,221.63859999999997,1470464,741.39,2492,,,,,,,,,,,,
590,719,225.7961,1472512,752.72,2495,0.32035279273986816,22.47206687927246,0.0074054203,31.823477694392203,0.0003,0.2,0.033251953125,7180,-0.0027221686730626972,-0.08893801152007655,,
