rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/iterations,train/learning_rate,train/explained_variance,train/clip_range,train/n_updates,train/loss,train/approx_kl,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss,train/value_loss,eval/mean_ep_length,eval/mean_reward
110.22099999999999,587,487.92,865,507904,248,0.0003,0.272882342338562,0.2,2470,9.86061954498291,0.007995712,0.096875,-0.010983714190660975,-0.6715987265110016,28.46825729608536,,
107.96660000000001,587,470.38,868,509952,249,0.0003,0.22394102811813354,0.2,2480,19.073659896850586,0.005719252,0.071435546875,-0.008518883908982389,-0.6971758911386132,42.94594389796257,,
,,,,510000,,0.0003,0.23315340280532837,0.2,2490,14.566396713256836,0.006522403,0.080859375,-0.011076324101304635,-0.6859781997278332,40.92257212400436,1397.8,220.58
105.07920000000001,584,449.42,875,512000,250,,,,,,,,,,,,
104.23340000000002,585,441.61,878,514048,251,0.0003,0.2820175290107727,0.2,2500,23.228796005249023,0.010471936,0.110205078125,-0.011722607506089843,-0.6998353276401759,35.93267247378826,,
104.14759999999998,585,445.9,881,516096,252,0.0003,0.26156896352767944,0.2,2510,12.45890998840332,0.006617753,0.06416015625,-0.007135625186492689,-0.6924639821052552,32.337438595294955,,
102.81600000000002,585,437.33,884,518144,253,0.0003,0.23459011316299438,0.2,2520,12.664567947387695,0.008771457,0.09482421875,-0.009371011715848,-0.7537465119734407,31.656988766789436,,
,,,,520000,,0.0003,0.13265764713287354,0.2,2530,15.567407608032227,0.008165487,0.079052734375,-0.00854535505786771,-0.6885661505162716,32.34132550060749,1617.4,154.06399999999996
106.62340000000002,582,452.37,892,520192,254,,,,,,,,,,,,
106.24360000000003,583,446.31,895,522240,255,0.0003,0.3080251216888428,0.2,2540,9.911141395568848,0.008017639,0.11953125,-0.013169180785189383,-0.7381881233304739,30.322375586628915,,
105.8884,583,449.04,898,524288,256,0.0003,0.24622505903244019,0.2,2550,23.115493774414062,0.008649975,0.08095703125,-0.007006626547081396,-0.7099519504234195,33.69895305633545,,
99.96619999999999,583,429.52,901,526336,257,0.0003,0.3010868430137634,0.2,2560,20.205028533935547,0.007439431,0.085498046875,-0.006435938263894059,-0.7255547074601054,23.192096042633057,,
101.50959999999999,584,432.51,904,528384,258,0.0003,0.2109673023223877,0.2,2570,18.66123390197754,0.0070416164,0.079931640625,-0.008129251628997736,-0.7428158774971962,37.32164205312729,,
,,,,530000,,0.0003,0.24407678842544556,0.2,2580,5.086490631103516,0.0062499633,0.061328125,-0.006562806424335576,-0.6914993390440941,29.530414178967476,1053.6,215.44
104.82499999999999,582,442.09,910,530432,259,,,,,,,,,,,,
99.13839999999999,583,420.81,913,532480,260,0.0003,0.23067373037338257,0.2,2590,20.97606658935547,0.0069401963,0.0708984375,-0.01078546159551479,-0.7160623569041491,36.68792254030704,,
104.84659999999998,583,441.01,916,534528,261,0.0003,0.17695403099060059,0.2,2600,11.346758842468262,0.007866077,0.099072265625,-0.011312135844491422,-0.7496271295472979,29.84007132649422,,
105.08600000000003,583,444.07,919,536576,262,0.0003,0.3404046297073364,0.2,2610,9.998159408569336,0.0064884666,0.05595703125,-0.006772567989537492,-0.670788937062025,26.77826116979122,,
104.4404,583,436.27,922,538624,263,0.0003,0.3229970932006836,0.2,2620,6.169800281524658,0.009248451,0.10068359375,-0.011511017000884749,-0.6694816431030631,23.41713342666626,,
,,,,540000,,0.0003,0.19221431016921997,0.2,2630,11.879694938659668,0.005697163,0.06240234375,-0.004529803991317749,-0.7061461249366403,30.795001474022865,1920.8,250.2
106.42019999999998,580,442.49,930,540672,264,,,,,,,,,,,,
100.59339999999999,581,423.21,933,542720,265,0.0003,0.2993183732032776,0.2,2640,8.249587059020996,0.008126284,0.093896484375,-0.00858659153309418,-0.6804880959913134,25.34336525797844,,
99.84899999999999,581,420.35,936,544768,266,0.0003,0.2517056465148926,0.2,2650,13.714972496032715,0.0053492556,0.04404296875,-0.006158260101801716,-0.6622737925499678,34.69454346001148,,
93.3144,581,401.39,939,546816,267,0.0003,0.2959773540496826,0.2,2660,25.449478149414062,0.006650487,0.09248046875,-0.009807788737816736,-0.6869552718475461,29.708437544107436,,
95.7626,582,404.23,942,548864,268,0.0003,0.2123621702194214,0.2,2670,24.905517578125,0.005574112,0.070166015625,-0.008816727765952237,-0.6844625668600202,45.36311539411545,,
,,,,550000,,0.0003,0.24032068252563477,0.2,2680,18.61403465270996,0.008937282,0.092138671875,-0.009676417168520857,-0.6503518356010318,32.887460488080976,2051.2,171.44
95.30699999999999,578,406.97,951,550912,269,,,,,,,,,,,,
98.6832,579,413.51,954,552960,270,0.0003,0.13656938076019287,0.2,2690,10.60531234741211,0.006032877,0.06455078125,-0.008509341458557173,-0.705970554612577,36.682981836795804,,
102.39260000000004,579,428.44,957,555008,271,0.0003,0.1774558424949646,0.2,2700,19.30094337463379,0.009965291,0.0841796875,-0.005941389070358127,-0.6624172681942582,32.79162068068981,,
101.5248,580,426.74,960,557056,272,0.0003,0.20999926328659058,0.2,2710,7.0891242027282715,0.0076222615,0.083447265625,-0.0074464768287725745,-0.6690556447952986,22.302753806114197,,
103.17040000000001,580,434.64,963,559104,273,0.0003,0.2613508105278015,0.2,2720,17.685218811035156,0.008684717,0.10380859375,-0.007919803078402765,-0.686134922131896,32.60522776842117,,
,,,,560000,,0.0003,0.2548331022262573,0.2,2730,6.714605331420898,0.005921065,0.080615234375,-0.00685115608794149,-0.6850133763626218,25.023457276821137,944.4,157.50400000000002
105.40340000000002,579,438.22,969,561152,274,,,,,,,,,,,,
108.20900000000002,579,443.23,972,563200,275,0.0003,0.22581052780151367,0.2,2740,13.483734130859375,0.0077134324,0.077978515625,-0.00908809716347605,-0.6473852526396513,34.46331645548344,,
112.51639999999998,579,453.31,975,565248,276,0.0003,0.3033090829849243,0.2,2750,11.582769393920898,0.007909309,0.08935546875,-0.009352006189874373,-0.6332470853812993,28.152864012122155,,
108.61859999999999,579,437.78,978,567296,277,0.0003,0.28666168451309204,0.2,2760,17.419931411743164,0.008317202,0.070458984375,-0.004417205971549265,-0.6315328426659107,26.866057801246644,,
107.93679999999999,580,436.8,981,569344,278,0.0003,0.2986030578613281,0.2,2770,14.279387474060059,0.006547287,0.080419921875,-0.007802014709159266,-0.6555861800909042,33.88880210518837,,
,,,,570000,,0.0003,0.21699810028076172,0.2,2780,12.360518455505371,0.0067485846,0.07373046875,-0.006503971427446231,-0.669765398837626,21.150796177983285,1285.6,288.956
106.65360000000001,578,430.82,987,571392,279,,,,,,,,,,,,
107.46340000000001,578,430.41,990,573440,280,0.0003,0.22413140535354614,0.2,2790,20.368667602539062,0.008487626,0.089208984375,-0.01119047412648797,-0.6717057906091213,47.39183046221733,,
110.69420000000002,579,439.21,993,575488,281,0.0003,0.23225486278533936,0.2,2800,13.178324699401855,0.005733406,0.051611328125,-0.006256593407306355,-0.659515506029129,28.84848344922066,,
106.404,579,423.26,996,577536,282,0.0003,0.2470913529396057,0.2,2810,15.394355773925781,0.0089047095,0.117578125,-0.009322074940428138,-0.689321442693472,33.63048169016838,,
106.719,579,417.53,999,579584,283,0.0003,0.19768524169921875,0.2,2820,7.916491985321045,0.006525116,0.06005859375,-0.005357074781204574,-0.6669379774481058,31.38058320879936,,
,,,,580000,,0.0003,0.2283240556716919,0.2,2830,18.841903686523438,0.00550537,0.062451171875,-0.007545030451728963,-0.6630939850583673,37.7556792140007,531.0,133.708
103.8308,579,411.64,1003,581632,284,,,,,,,,,,,,
106.539,579,421.52,1006,583680,285,0.0003,0.2728157639503479,0.2,2840,13.56766128540039,0.008339959,0.103125,-0.011577656635199673,-0.6984292272478342,28.45003972053528,,
104.5514,580,410.68,1009,585728,286,0.0003,0.32330501079559326,0.2,2850,22.556562423706055,0.005900883,0.080908203125,-0.006767684417718555,-0.6850441919639707,23.250984588265418,,
108.6058,580,423.39,1012,587776,287,0.0003,0.25576162338256836,0.2,2860,16.565881729125977,0.006168639,0.080419921875,-0.00686573083512485,-0.6729817189276218,40.22002539336681,,
109.63860000000001,580,426.86,1015,589824,288,0.0003,0.3501718044281006,0.2,2870,17.376605987548828,0.011580678,0.13828125,-0.015524361628922633,-0.692294886149466,36.03842167556286,,
,,,,590000,,0.0003,0.2122269868850708,0.2,2880,25.740678787231445,0.0065994803,0.055810546875,-0.0068803133995970715,-0.6792651355266571,42.016528910398485,1087.0,240.82399999999998
109.62459999999999,579,427.56,1021,591872,289,,,,,,,,,,,,
113.85840000000002,579,436.31,1024,593920,290,0.0003,0.2451092004776001,0.2,2890,10.077312469482422,0.007383678,0.084716796875,-0.00953766338643618,-0.6669541513547301,34.820474344491956,,
115.04560000000001,579,442.08,1028,595968,291,0.0003,0.3389351963996887,0.2,2900,11.939971923828125,0.007839221,0.08583984375,-0.007961574275395834,-0.6659453261643649,33.42327184081078,,
111.17700000000002,580,430.1,1030,598016,292,0.0003,0.27490872144699097,0.2,2910,13.519518852233887,0.0064819236,0.09072265625,-0.008924026921158656,-0.6738625220954418,29.141247940063476,,
,,,,600000,,0.0003,0.23659801483154297,0.2,2920,12.844430923461914,0.008302363,0.09814453125,-0.00975567253481131,-0.655444897338748,25.156482756137848,1591.0,228.74
110.6266,577,432.57,1038,600064,293,,,,,,,,,,,,
111.973,578,440.4,1041,602112,294,0.0003,0.25104403495788574,0.2,2930,18.15947914123535,0.008473265,0.084716796875,-0.007918071741005405,-0.7200846707448363,31.578556367754935,,
107.56960000000002,578,430.11,1044,604160,295,0.0003,0.3225208520889282,0.2,2940,29.081741333007812,0.008351035,0.11201171875,-0.007593206237652339,-0.7311923110857605,20.412463504076005,,
99.89500000000002,578,413.04,1047,606208,296,0.0003,0.19889014959335327,0.2,2950,18.844226837158203,0.007251633,0.079736328125,-0.00607206900313031,-0.7529699942097068,37.51643448174,,
101.95859999999999,579,425.09,1050,608256,297,0.0003,0.31872838735580444,0.2,2960,10.171170234680176,0.0087489225,0.0828125,-0.007879485469311475,-0.6791335651651025,21.261237221956254,,
,,,,610000,,0.0003,0.33407169580459595,0.2,2970,6.661153316497803,0.006634458,0.0828125,-0.008695620002981741,-0.6915711557492614,20.192986953258515,1708.4,196.33199999999997
102.9272,576,426.76,1058,610304,298,,,,,,,,,,,,
104.6972,577,433.45,1061,612352,299,0.0003,0.3154836893081665,0.2,2980,15.833799362182617,0.003443224,0.05712890625,-0.006025294349819887,-0.6550478795543313,30.07839854359627,,
107.6706,577,445.1,1064,614400,300,0.0003,0.3065180778503418,0.2,2990,9.230533599853516,0.0079896245,0.076806640625,-0.0064093604072695595,-0.672880251891911,23.08158298432827,,
111.19640000000003,577,454.18,1067,616448,301,0.0003,0.2845739722251892,0.2,3000,13.63864803314209,0.0076849763,0.072900390625,-0.007382568006869405,-0.6654731826856732,30.603437387943266,,
111.4726,578,455.4,1070,618496,302,0.0003,0.41141951084136963,0.2,3010,8.842336654663086,0.0064197164,0.058544921875,-0.005512214393820614,-0.6311648847535253,18.796613320708275,,
,,,,620000,,0.0003,0.17108649015426636,0.2,3020,17.989953994750977,0.008568701,0.083544921875,-0.00826435973867774,-0.6770026387646795,34.342776203155516,924.8,201.984
112.90699999999998,576,453.82,1075,620544,303,,,,,,,,,,,,
114.89800000000001,577,464.49,1078,622592,304,0.0003,0.2763214111328125,0.2,3030,17.767940521240234,0.0064212214,0.07041015625,-0.008631722460268065,-0.6250686302781105,38.21035853922367,,
114.05079999999998,577,461.76,1081,624640,305,0.0003,0.1641198992729187,0.2,3040,13.627099990844727,0.0076471195,0.079345703125,-0.005022916929738131,-0.7546682745218277,19.072203622758387,,
116.00059999999999,578,469.48,1084,626688,306,0.0003,0.19797706604003906,0.2,3050,24.130598068237305,0.006044323,0.04912109375,-0.0077972473693080245,-0.6460268789902329,48.84782913923264,,
117.641,578,472.63,1087,628736,307,0.0003,0.2892161011695862,0.2,3060,8.495287895202637,0.005070286,0.06591796875,-0.004294046066934243,-0.6818156860768795,26.738227239251138,,
,,,,630000,,0.0003,0.2282291054725647,0.2,3070,11.229921340942383,0.0073518287,0.086669921875,-0.009714539640117436,-0.6626648003235459,29.352718418836595,845.2,231.63199999999998
119.93879999999999,577,477.98,1092,630784,308,,,,,,,,,,,,
118.9638,577,476.63,1095,632832,309,0.0003,0.22626954317092896,0.2,3080,6.5411272048950195,0.005171838,0.05771484375,-0.007573974007391371,-0.6291403759270906,25.38716117441654,,
117.76240000000001,577,471.57,1098,634880,310,0.0003,0.251434326171875,0.2,3090,11.454557418823242,0.008338692,0.076611328125,-0.007351836052839645,-0.6912080163136125,31.931625160574914,,
116.87819999999999,578,470.69,1101,636928,311,0.0003,0.21486997604370117,0.2,3100,18.347579956054688,0.0059353556,0.066650390625,-0.007060098124202341,-0.6717203570529818,31.423661476373674,,
118.77640000000001,578,475.98,1104,638976,312,0.0003,0.19807785749435425,0.2,3110,19.654844284057617,0.008177822,0.1107421875,-0.010918640252202749,-0.6740366937592626,30.48687413930893,,
,,,,640000,,0.0003,0.2985345721244812,0.2,3120,15.053365707397461,0.007806536,0.084130859375,-0.009261072377557866,-0.6489760290831328,35.21392375528812,962.0,249.336
122.1558,577,487.37,1110,641024,313,,,,,,,,,,,,
119.54259999999998,577,477.75,1113,643072,314,0.0003,0.3702269196510315,0.2,3130,7.271565914154053,0.007475522,0.103173828125,-0.011361944285454229,-0.6402229018509388,21.06881904900074,,
116.4642,577,461.33,1116,645120,315,0.0003,0.2257888913154602,0.2,3140,19.106109619140625,0.006940515,0.078125,-0.008539266214938834,-0.6753101143985987,37.299264127016066,,
117.63679999999998,578,457.81,1119,647168,316,0.0003,0.2208927869796753,0.2,3150,14.866230010986328,0.007252101,0.071484375,-0.00988342790515162,-0.6844304950907827,49.78204194903374,,
119.9332,578,458.22,1122,649216,317,0.0003,0.3222707509994507,0.2,3160,8.004014015197754,0.0074176444,0.098388671875,-0.0085824537120061,-0.6330711435526609,25.051366898417474,,
,,,,650000,,0.0003,0.29784631729125977,0.2,3170,8.287323951721191,0.006167729,0.057861328125,-0.006965672882506624,-0.6214803372509777,26.322608056664468,1871.4,152.99200000000002
124.56080000000001,576,467.32,1130,651264,318,,,,,,,,,,,,
124.28740000000002,576,465.96,1133,653312,319,0.0003,0.2474987506866455,0.2,3180,27.646053314208984,0.007503613,0.081103515625,-0.010966917035693769,-0.6261434134095907,37.86331385672092,,
120.904,576,449.76,1136,655360,320,0.0003,0.2486758828163147,0.2,3190,15.26596736907959,0.00779316,0.07255859375,-0.007952683744952083,-0.6453780489042401,26.113586407899856,,
124.67040000000001,576,461.84,1139,657408,321,0.0003,0.22469931840896606,0.2,3200,22.485248565673828,0.008545499,0.091748046875,-0.007164729884243571,-0.6623001543805003,39.864041936397555,,
121.46520000000001,577,451.76,1142,659456,322,0.0003,0.3003866672515869,0.2,3210,4.993959426879883,0.008605685,0.0810546875,-0.006820131826680153,-0.6628235859796405,18.317161375284194,,
,,,,660000,,0.0003,0.23712408542633057,0.2,3220,8.876948356628418,0.006462334,0.09013671875,-0.006758966603956651,-0.7456851050257682,32.45241463184357,1054.8,117.22
114.98539999999998,575,440.08,1148,661504,323,,,,,,,,,,,,
115.27539999999999,576,445.62,1151,663552,324,0.0003,0.26642686128616333,0.2,3230,9.704882621765137,0.0077442136,0.11083984375,-0.007352250465191901,-0.8050819460302592,34.30681439936161,,
118.73320000000001,576,458.1,1154,665600,325,0.0003,0.31575286388397217,0.2,3240,16.995037078857422,0.006049488,0.06923828125,-0.006041902683500666,-0.7261973338201642,32.71073777675629,,
119.071,576,466.26,1157,667648,326,0.0003,0.33901363611221313,0.2,3250,8.802865028381348,0.004672682,0.052294921875,-0.006221781083149835,-0.6838168079033494,27.939009299874307,,
119.40799999999999,577,464.44,1160,669696,327,0.0003,0.37238675355911255,0.2,3260,8.800435066223145,0.0066167694,0.082080078125,-0.00814422578259837,-0.6985803261399269,22.784648621082304,,
,,,,670000,,0.0003,0.26404738426208496,0.2,3270,14.31074333190918,0.0061347755,0.0716796875,-0.006941001341328956,-0.7290311101824045,31.778836706280707,840.6,187.636
115.12579999999998,575,453.1,1166,671744,328,,,,,,,,,,,,
105.20780000000002,576,417.94,1169,673792,329,0.0003,0.2655802369117737,0.2,3280,16.702987670898438,0.008425512,0.086572265625,-0.01170412256178679,-0.6667887218296528,48.036712390184405,,
104.57979999999998,576,419.28,1172,675840,330,0.0003,0.25496989488601685,0.2,3290,24.48270606994629,0.0072601708,0.090283203125,-0.012713381728099193,-0.6875347148627042,42.3548691034317,,
107.36840000000001,576,425.14,1175,677888,331,0.0003,0.19599050283432007,0.2,3300,22.255151748657227,0.006280622,0.0826171875,-0.007483699017029721,-0.7019104460254312,31.98746324777603,,
110.04399999999998,577,436.65,1178,679936,332,0.0003,0.18874800205230713,0.2,3310,7.712338447570801,0.00606673,0.071435546875,-0.007857903106196319,-0.6535409150645137,28.210707411170006,,
,,,,680000,,0.0003,0.30041074752807617,0.2,3320,10.741767883300781,0.007670571,0.120068359375,-0.014040949993068352,-0.677578391507268,30.27989568412304,1329.8,175.848
103.73899999999999,575,421.24,1185,681984,333,,,,,,,,,,,,
100.7624,575,409.75,1187,684032,334,0.0003,0.33022481203079224,0.2,3330,14.254629135131836,0.009271699,0.124853515625,-0.013253813848132267,-0.7034271527081728,35.468831753730775,,
100.91939999999998,576,411.92,1190,686080,335,0.0003,0.18565809726715088,0.2,3340,13.604828834533691,0.0064512626,0.076123046875,-0.0051001200525206515,-0.6551439333707094,30.85616672039032,,
