time/iterations,rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,train/loss,train/clip_fraction,train/entropy_loss,train/value_loss,train/approx_kl,train/learning_rate,train/explained_variance,train/n_updates,train/clip_range,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
431,545.28,222,882688,3968,18.7,0.19971942901611328,0.094580078125,-0.7176151137799025,1.4089447451755404,0.011253727,0.0003,0.33883923292160034,4300,0.2,-0.009989019499334973,,
432,551.58,222,884736,3978,18.7,0.7843344807624817,0.060986328125,-0.891153952665627,4.268989111483097,0.007248389,0.0003,0.25139880180358887,4310,0.2,-0.008270782706676982,,
433,541.73,222,886784,3987,18.8,0.5461501479148865,0.09736328125,-0.889595845900476,1.912533859256655,0.009672456,0.0003,0.4260239005088806,4320,0.2,-0.01140687441074988,,
434,553.07,222,888832,3997,20.3,0.8213360905647278,0.068408203125,-0.9905192354694009,3.7554504187777638,0.0067454055,0.0003,0.4033215045928955,4330,0.2,-0.009054467550595292,,
,,,890000,,,0.3130817115306854,0.070068359375,-0.9281289145350456,2.6964339540340005,0.009060999,0.0003,0.4018486738204956,4340,0.2,-0.007534214176121168,4.0,406.6
435,526.15,222,890880,4012,19.9,,,,,,,,,,,,
436,521.99,222,892928,4022,19.5,2.3377630710601807,0.062353515625,-1.0095969177782536,5.089961192011833,0.0074118925,0.0003,0.29725033044815063,4350,0.2,-0.00833380341064185,,
437,519.29,221,894976,4031,19.4,0.9206753969192505,0.097412109375,-1.0151851857081056,3.581203328631818,0.008598946,0.0003,0.5660170912742615,4360,0.2,-0.010021764405246358,,
438,509.81,222,897024,4040,18.5,0.9899563193321228,0.0962890625,-1.0928828444331884,3.20356225296855,0.009380198,0.0003,0.3391258716583252,4370,0.2,-0.010631202346121426,,
439,513.96,222,899072,4048,18.6,1.3873764276504517,0.0693359375,-1.002105844207108,4.632252816110849,0.006718469,0.0003,0.46742260456085205,4380,0.2,-0.007746763881004881,,
,,,900000,,,0.7890902757644653,0.066357421875,-0.9718073155730963,4.094795416668058,0.00659833,0.0003,0.5264120101928711,4390,0.2,-0.01014837161055766,20.0,439.8
440,512.13,221,901120,4064,18.1,,,,,,,,,,,,
441,491.25,221,903168,4073,16.2,1.9488515853881836,0.047412109375,-0.9997704135254025,6.597638056986034,0.0055486914,0.0003,0.3841714859008789,4400,0.2,-0.005259374355955515,,
442,489.5,221,905216,4082,16.4,0.4470059871673584,0.0849609375,-0.8992628458887338,3.2719608096405866,0.008672226,0.0003,0.27654820680618286,4410,0.2,-0.008654130663489922,,
443,495.4,221,907264,4090,17.1,0.78779536485672,0.065087890625,-1.044052300043404,4.635335234366357,0.006125996,0.0003,0.40824460983276367,4420,0.2,-0.0051389462387305684,,
444,496.74,221,909312,4098,17.3,0.6143633127212524,0.072509765625,-0.9986918579787016,6.28785385414958,0.00879308,0.0003,0.25851869583129883,4430,0.2,-0.010379606888454873,,
,,,910000,,,0.7076663970947266,0.094140625,-0.9880742400884628,3.7269084606319667,0.008882218,0.0003,0.21059900522232056,4440,0.2,-0.010175039287423715,24.0,443.0
445,494.56,221,911360,4115,16.9,,,,,,,,,,,,
446,493.39,221,913408,4124,16.8,1.237882375717163,0.079248046875,-1.0465986877679825,2.5707801660522818,0.009397823,0.0003,0.5625161528587341,4450,0.2,-0.00973996082029771,,
447,488.72,221,915456,4133,16.0,0.45926162600517273,0.0681640625,-0.9852760242298245,4.164380315132439,0.008652263,0.0003,0.10094636678695679,4460,0.2,-0.009620760520920157,,
448,476.64,221,917504,4143,15.0,1.139721155166626,0.1060546875,-1.0798001520335674,3.622516917809844,0.011204595,0.0003,0.36562401056289673,4470,0.2,-0.0132347413818934,,
449,470.39,221,919552,4152,14.4,1.2147613763809204,0.091015625,-1.0235524917021395,4.451859550736844,0.00980358,0.0003,0.12099230289459229,4480,0.2,-0.010097301547648384,,
,,,920000,,,1.402553915977478,0.0904296875,-1.0240629298612476,5.12733773458749,0.010411934,0.0003,0.17202430963516235,4490,0.2,-0.010719996727857506,-2.0,287.8
450,457.86,221,921600,4166,13.6,,,,,,,,,,,,
451,454.85,221,923648,4174,13.1,0.7119818329811096,0.108349609375,-1.0194583769887686,3.044699955359101,0.010071017,0.0003,0.023584604263305664,4500,0.2,-0.01270650994265452,,
452,414.58,221,925696,4183,11.9,1.7156996726989746,0.09228515625,-1.0234755475074053,4.359232836216688,0.008805934,0.0003,0.44520217180252075,4510,0.2,-0.009082211580243893,,
453,417.53,221,927744,4192,12.2,2.2383906841278076,0.1017578125,-1.0913831982761621,4.617800948396325,0.008518148,0.0003,0.13141465187072754,4520,0.2,-0.012360510075814091,,
454,402.43,221,929792,4201,11.3,1.6726009845733643,0.0974609375,-1.0253690503537656,4.5418253326788545,0.011319195,0.0003,-0.07310402393341064,4530,0.2,-0.010702961118659005,,
,,,930000,,,2.458108425140381,0.054736328125,-1.0475553875789045,7.349864314869047,0.008306993,0.0003,-0.0503697395324707,4540,0.2,-0.010059660699334927,2.0,356.4
455,403.36,221,931840,4215,11.3,,,,,,,,,,,,
456,400.44,221,933888,4225,10.8,1.386998176574707,0.04501953125,-0.9503570977598429,4.897932473942637,0.006018618,0.0003,0.23043841123580933,4550,0.2,-0.008367447796626949,,
457,402.07,221,935936,4234,10.9,0.2476799190044403,0.12109375,-1.0476845989003778,2.169124337937683,0.01287987,0.0003,0.3483848571777344,4560,0.2,-0.011935639439616352,,
458,396.41,221,937984,4242,10.1,1.880614995956421,0.08623046875,-1.0617444071918727,4.214102158881724,0.010341527,0.0003,0.2236890196800232,4570,0.2,-0.008225086805759929,,
,,,940000,,,0.652948796749115,0.089599609375,-1.1235622830688954,3.5892836902290584,0.010210272,0.0003,0.3348451852798462,4580,0.2,-0.00901761465065647,16.0,348.8
459,393.08,220,940032,4255,10.0,,,,,,,,,,,,
460,390.19,220,942080,4264,10.1,0.9209555983543396,0.085888671875,-1.1129390604794025,3.6839342122897505,0.008447557,0.0003,0.4996129870414734,4590,0.2,-0.011077601913711987,,
461,397.87,220,944128,4273,10.9,1.4028218984603882,0.068310546875,-1.013721793331206,3.3684565775096416,0.006885403,0.0003,0.6940044164657593,4600,0.2,-0.009157313540345057,,
462,390.29,220,946176,4281,9.9,1.8462591171264648,0.0896484375,-1.0851302174851298,3.857188737485558,0.00861047,0.0003,0.49264323711395264,4610,0.2,-0.011198663544200826,,
463,379.61,221,948224,4290,9.5,2.5280582904815674,0.08427734375,-1.0518815552815795,4.6634960297495125,0.008883449,0.0003,-0.062448978424072266,4620,0.2,-0.010368373038363642,,
,,,950000,,,1.0527653694152832,0.101708984375,-0.9715451069176197,4.330151165835559,0.008791858,0.0003,0.3262748718261719,4630,0.2,-0.011508262908319012,16.0,422.4
464,373.44,220,950272,4306,9.3,,,,,,,,,,,,
465,358.5,220,952320,4315,7.9,0.6855775713920593,0.086474609375,-1.0741802051663398,5.779142884165049,0.009187026,0.0003,0.0646013617515564,4640,0.2,-0.01296403021842707,,
466,373.57,220,954368,4325,9.5,0.25474515557289124,0.1134765625,-1.0461789948865772,4.348898699879646,0.0097536,0.0003,0.35213589668273926,4650,0.2,-0.012027000953094103,,
467,377.64,220,956416,4335,9.8,0.844364583492279,0.085693359375,-1.0209167825058103,3.9999952524900437,0.00947655,0.0003,0.4208527207374573,4660,0.2,-0.011472800397314131,,
468,379.02,220,958464,4344,10.1,0.392152339220047,0.042626953125,-1.1148468943312764,4.624626425281167,0.005027211,0.0003,0.3523831367492676,4670,0.2,-0.005079027278407011,,
,,,960000,,,1.3948830366134644,0.085205078125,-0.9471536461263895,3.726553767453879,0.010138315,0.0003,0.341372549533844,4680,0.2,-0.012099058652529493,10.0,342.0
469,390.47,220,960512,4361,10.6,,,,,,,,,,,,
470,385.19,220,962560,4369,10.4,0.4230329096317291,0.068994140625,-0.9476517833769321,3.25680822879076,0.008890579,0.0003,-0.13409173488616943,4690,0.2,-0.01004055795056047,,
471,391.15,220,964608,4378,10.9,2.4103267192840576,0.060791015625,-0.9428526626899838,6.825823986157775,0.008334184,0.0003,0.1997724175453186,4700,0.2,-0.010461203320301139,,
472,389.22,220,966656,4387,9.9,1.7334983348846436,0.078466796875,-1.0156770342960955,4.166988407447934,0.008762572,0.0003,0.02792942523956299,4710,0.2,-0.008749751030700281,,
473,391.37,220,968704,4397,9.7,0.8857413530349731,0.10771484375,-1.0284306451678276,2.6977395911701025,0.012668148,0.0003,0.3078761100769043,4720,0.2,-0.015510598098626361,,
,,,970000,,,0.8949731588363647,0.07158203125,-1.17274402230978,5.122066945582628,0.007497243,0.0003,0.26236873865127563,4730,0.2,-0.008733414387097582,24.0,461.2
474,376.9,219,970752,4414,8.8,,,,,,,,,,,,
475,374.87,219,972800,4423,8.9,1.797132134437561,0.07861328125,-1.050751692056656,4.445396828651428,0.009231894,0.0003,0.07154589891433716,4740,0.2,-0.011469846099498682,,
476,382.04,219,974848,4433,9.3,1.1123594045639038,0.081884765625,-1.004299926944077,4.384906698949635,0.009773312,0.0003,0.16446858644485474,4750,0.2,-0.009987785437260754,,
477,384.61,219,976896,4442,9.2,1.0578316450119019,0.11318359375,-1.128260555677116,2.429708659462631,0.009658717,0.0003,0.25776469707489014,4760,0.2,-0.013557506891083903,,
478,379.84,219,978944,4450,8.6,0.19619138538837433,0.126953125,-1.1597748588770629,2.247242704592645,0.012594561,0.0003,0.6006909012794495,4770,0.2,-0.014686273009283468,,
,,,980000,,,0.679358184337616,0.066748046875,-1.1061520554125308,2.9223183443769813,0.010038885,0.0003,0.14205533266067505,4780,0.2,-0.007131747817038558,0.0,268.4
479,374.91,219,980992,4465,7.7,,,,,,,,,,,,
480,378.28,219,983040,4474,7.7,0.9667348265647888,0.061962890625,-1.1475610315799714,3.1601486208848657,0.0072405394,0.0003,0.19064265489578247,4790,0.2,-0.008115779708896298,,
481,374.49,219,985088,4483,7.3,0.8982239961624146,0.0974609375,-1.0806267641484737,2.8052400004118683,0.009481328,0.0003,0.05740034580230713,4800,0.2,-0.007840666033735033,,
482,389.22,219,987136,4493,8.1,0.783766508102417,0.0572265625,-1.1038893576711417,4.0867747779935595,0.0065156836,0.0003,0.26471245288848877,4810,0.2,-0.008261178138491232,,
483,389.45,219,989184,4502,8.2,0.5139291882514954,0.079248046875,-1.1274059344083072,2.2875238108448683,0.009219974,0.0003,0.590290904045105,4820,0.2,-0.011686596649815329,,
,,,990000,,,0.5523141622543335,0.071142578125,-1.1809799063950777,3.9415033107623456,0.007586247,0.0003,0.3511865735054016,4830,0.2,-0.010742163240502122,8.0,358.8
484,390.67,219,991232,4517,8.4,,,,,,,,,,,,
485,387.48,219,993280,4527,7.7,0.964907169342041,0.07060546875,-1.0967028010636568,4.721235284395516,0.0076898006,0.0003,0.24720579385757446,4840,0.2,-0.010478781718120445,,
486,384.67,219,995328,4537,7.3,0.6765060424804688,0.1119140625,-1.1421818643808366,3.4622803742066024,0.011347544,0.0003,0.6053086519241333,4850,0.2,-0.015276897299918346,,
487,385.71,219,997376,4545,7.4,0.7494524717330933,0.08828125,-1.0879749085754156,3.5717126654461024,0.010614987,0.0003,0.337682843208313,4860,0.2,-0.010643837560201064,,
488,378.56,219,999424,4555,7.1,0.9725052118301392,0.0828125,-1.1159389013424517,4.526252738386392,0.008209007,0.0003,0.03111356496810913,4870,0.2,-0.00993242786207702,,
,,,1000000,,,0.8757470846176147,0.133056640625,-1.283488405123353,3.479832605365664,0.012265375,0.0003,0.12480103969573975,4880,0.2,-0.013862858728680294,14.0,430.0
489,383.51,219,1001472,4571,7.7,,,,,,,,,,,,
490,378.68,219,1003520,4580,7.6,1.7530994415283203,0.09833984375,-1.125353316962719,4.294156443886459,0.0111380555,0.0003,0.32832491397857666,4890,0.2,-0.012129117184667849,,
491,378.26,219,1005568,4590,7.8,0.6229170560836792,0.0875,-1.1330522134900094,3.9182982010766865,0.009215573,0.0003,0.25240594148635864,4900,0.2,-0.008950049238046631,,
492,380.42,219,1007616,4599,7.4,0.927551805973053,0.0935546875,-1.0873816035687924,3.381068753451109,0.010056219,0.0003,0.3846818208694458,4910,0.2,-0.01045422408496961,,
493,391.57,219,1009664,4610,8.3,0.8541194796562195,0.113525390625,-1.1051672073081136,4.074586246907711,0.009493927,0.0003,0.16034096479415894,4920,0.2,-0.0135405736946268,,
,,,1010000,,,0.7663395404815674,0.12275390625,-1.1912881422787904,3.1658801334910094,0.011216858,0.0003,0.2940763235092163,4930,0.2,-0.013353964959969744,18.0,458.6
494,387.38,218,1011712,4627,8.1,,,,,,,,,,,,
495,387.94,218,1013760,4636,8.4,2.119736909866333,0.1056640625,-1.1191261574625968,5.239911005273461,0.011099679,0.0003,0.3334919214248657,4940,0.2,-0.011888985670520925,,
496,394.94,218,1015808,4646,8.5,2.7154245376586914,0.0611328125,-1.0806242665275931,4.162822517286986,0.0069582625,0.0003,0.12900280952453613,4950,0.2,-0.01005457928404212,,
497,395.87,218,1017856,4654,8.8,0.3782587945461273,0.087451171875,-1.0693006427958607,2.7747287530452014,0.008968804,0.0003,0.2218235731124878,4960,0.2,-0.012974023177230265,,
498,397.61,218,1019904,4663,9.2,0.8034878969192505,0.113330078125,-1.1127355644479393,4.059868444595486,0.01223932,0.0003,0.30139869451522827,4970,0.2,-0.014225923366029746,,
,,,1020000,,,0.6046525835990906,0.115869140625,-1.1451863003894687,2.4286179414018987,0.01185759,0.0003,0.4671071767807007,4980,0.2,-0.011645806844171602,4.0,258.6
499,405.92,218,1021952,4677,9.9,,,,,,,,,,,,
500,407.86,218,1024000,4686,10.3,1.0705201625823975,0.13115234375,-1.1127629354596138,3.68751465510577,0.012180189,0.0003,0.4041869640350342,4990,0.2,-0.015098167312680743,,
501,408.82,218,1026048,4694,10.1,0.5583725571632385,0.082275390625,-1.1697151135653256,3.8868333345279096,0.009993755,0.0003,0.3530014157295227,5000,0.2,-0.010285303829004989,,
502,402.99,218,1028096,4703,10.4,1.538769006729126,0.06162109375,-1.2059878163039683,2.7621639483608305,0.008014912,0.0003,0.5414847731590271,5010,0.2,-0.007902072738215794,,
,,,1030000,,,3.295591354370117,0.0876953125,-1.0792631169781088,5.986704626306891,0.008405522,0.0003,0.4152889847755432,5020,0.2,-0.010814275927259587,6.0,289.4
503,397.33,218,1030144,4717,9.8,,,,,,,,,,,,
504,390.9,218,1032192,4726,9.2,0.47040238976478577,0.074658203125,-1.0423061233013868,4.698347808606923,0.0097675,0.0003,0.3370152711868286,5030,0.2,-0.01241622216621181,,
505,394.47,218,1034240,4735,9.4,0.6885016560554504,0.1107421875,-1.0492053600028157,2.9966007106006147,0.010903677,0.0003,0.414257287979126,5040,0.2,-0.012875369458924979,,
506,393.36,218,1036288,4743,9.3,0.6739550232887268,0.077978515625,-1.054939574189484,3.9706706950441,0.008820429,0.0003,0.13241314888000488,5050,0.2,-0.010503547699772752,,
507,399.29,218,1038336,4753,9.3,0.21542994678020477,0.0896484375,-1.1719754114747047,4.295550610590726,0.00886886,0.0003,0.3225364089012146,5060,0.2,-0.011930026847403496,,
,,,1040000,,,1.1201698780059814,0.122021484375,-1.111353413015604,2.9439901459030806,0.010714271,0.0003,0.0977330207824707,5070,0.2,-0.016077669759397395,10.0,435.8
508,409.46,218,1040384,4770,10.1,,,,,,,,,,,,
509,405.34,218,1042432,4779,9.4,0.9332405924797058,0.062060546875,-1.021620624512434,3.9196263454854487,0.009399743,0.0003,-0.28065037727355957,5080,0.2,-0.008327668614219874,,
510,419.62,218,1044480,4788,10.5,1.396593451499939,0.121044921875,-1.0909710224717855,3.7603491388261316,0.012246512,0.0003,0.3631291389465332,5090,0.2,-0.014134344703052193,,
511,420.2,218,1046528,4796,10.3,0.737766683101654,0.063671875,-1.1054092064499854,4.435486837662756,0.010465714,0.0003,0.14326220750808716,5100,0.2,-0.009211563275312074,,
512,423.86,218,1048576,4806,10.7,0.847174346446991,0.119091796875,-1.1023326119408012,2.61922852108255,0.009660808,0.0003,0.39420533180236816,5110,0.2,-0.01249805006373208,,
,,,1050000,,,0.3132539391517639,0.092822265625,-1.050484811514616,2.1895626614801587,0.012601582,0.0003,0.5255101323127747,5120,0.2,-0.012070764586678707,-2.0,258.0
513,435.75,217,1050624,4820,12.0,,,,,,,,,,,,
514,424.98,217,1052672,4829,11.3,0.6260209083557129,0.142578125,-1.1824375852942466,2.0037418523803354,0.01668029,0.0003,0.5142093896865845,5130,0.2,-0.015297003282466904,,
515,421.39,217,1054720,4839,11.0,2.1560795307159424,0.105126953125,-1.0753474976867436,4.354697441495955,0.010334058,0.0003,0.13307029008865356,5140,0.2,-0.010911336910794489,,
516,409.9,217,1056768,4848,10.7,1.1169724464416504,0.09267578125,-1.03015120588243,4.252806016430259,0.012933468,0.0003,0.12805426120758057,5150,0.2,-0.01349802092590835,,
517,403.47,217,1058816,4858,9.7,1.6007699966430664,0.10234375,-1.1466640520840883,5.859948728233576,0.010434165,0.0003,0.27659815549850464,5160,0.2,-0.010212969801796135,,
,,,1060000,,,0.7314860820770264,0.118994140625,-1.0586949579417706,4.614512642845511,0.012193043,0.0003,-0.3552507162094116,5170,0.2,-0.013525528621539707,6.0,261.4
518,398.62,217,1060864,4873,9.6,,,,,,,,,,,,
519,389.46,217,1062912,4883,8.5,1.7230194807052612,0.096484375,-1.0686281908303499,4.000048081669957,0.009908944,0.0003,0.026118457317352295,5180,0.2,-0.011729416796879378,,
520,388.6,217,1064960,4893,8.3,0.5509139895439148,0.080322265625,-1.0371941182762385,3.1445948771201073,0.010226605,0.0003,0.06998813152313232,5190,0.2,-0.01241923671332188,,
521,381.53,217,1067008,4902,7.2,1.7310682535171509,0.08388671875,-1.0398933827877044,1.7831325209699571,0.008368481,0.0003,0.42179781198501587,5200,0.2,-0.011528245121007785,,
522,378.22,217,1069056,4911,6.8,0.8756923079490662,0.083544921875,-1.0780367001891136,3.6019493881613016,0.00908273,0.0003,0.05364501476287842,5210,0.2,-0.013272796222008765,,
,,,1070000,,,1.6706645488739014,0.1005859375,-1.1575480464845895,4.061865070834756,0.01056316,0.0003,0.03165924549102783,5220,0.2,-0.011264470155583694,10.0,364.4
523,382.81,217,1071104,4927,7.2,,,,,,,,,,,,
524,379.8,217,1073152,4937,7.0,1.047555685043335,0.096484375,-1.0624770103022456,3.7292194072157145,0.009300943,0.0003,0.4411954879760742,5230,0.2,-0.01162227861059364,,
525,382.17,217,1075200,4947,7.8,1.0074818134307861,0.098193359375,-1.0274404151365162,2.2625590418465436,0.010060217,0.0003,0.30176353454589844,5240,0.2,-0.013412610461818986,,
526,376.39,217,1077248,4957,7.8,1.0669267177581787,0.072021484375,-1.1323794648051262,5.005727970227599,0.008675149,0.0003,0.3847169280052185,5250,0.2,-0.008775165805127471,,
527,373.29,217,1079296,4967,7.4,0.7528465390205383,0.107275390625,-1.0786593744531274,4.595579859986901,0.010754856,0.0003,0.1311347484588623,5260,0.2,-0.013343092244758737,,
,,,1080000,,,0.3996817171573639,0.084765625,-1.0442754635587335,4.133467311318964,0.008770432,0.0003,0.39514362812042236,5270,0.2,-0.009572391568508466,6.0,377.4
528,378.78,216,1081344,4984,8.0,,,,,,,,,,,,
529,375.74,216,1083392,4992,7.8,1.3057750463485718,0.0609375,-1.0098331393674016,4.162019943166524,0.006865085,0.0003,0.3690670132637024,5280,0.2,-0.008010810139239766,,
530,380.01,217,1085440,5002,8.7,3.126344919204712,0.08701171875,-1.060619593039155,3.9105830546468496,0.009793127,0.0003,0.18528366088867188,5290,0.2,-0.014051394842681475,,
531,365.09,217,1087488,5011,7.2,1.0303667783737183,0.0857421875,-1.0443040579557419,4.197527902573347,0.009381451,0.0003,0.48699694871902466,5300,0.2,-0.01122430625546258,,
532,375.86,217,1089536,5019,8.1,0.4579506516456604,0.0865234375,-1.0915574733167888,2.5013699575327335,0.009374785,0.0003,0.31336092948913574,5310,0.2,-0.008611925342120231,,
,,,1090000,,,0.4431123733520508,0.080859375,-1.1326210137456656,3.7663015358150007,0.008921232,0.0003,0.2540399432182312,5320,0.2,-0.008885579684283584,10.0,304.0
533,378.75,216,1091584,5033,7.4,,,,,,,,,,,,
534,382.94,216,1093632,5042,8.3,0.7300485372543335,0.14404296875,-1.0525604467839003,3.896224268525839,0.013228624,0.0003,-0.294583797454834,5330,0.2,-0.014993602759204805,,
535,386.46,216,1095680,5052,8.5,2.5773184299468994,0.088525390625,-1.175379253923893,4.753694886527955,0.009266708,0.0003,0.35925281047821045,5340,0.2,-0.010175152763258666,,
536,388.2,216,1097728,5061,8.8,1.412390947341919,0.085791015625,-1.038731729798019,4.071272557787597,0.007002014,0.0003,0.2470981478691101,5350,0.2,-0.009952800351311453,,
537,396.32,216,1099776,5071,9.4,0.724143385887146,0.073681640625,-0.9247787788510322,4.548619394563138,0.009937568,0.0003,-0.20208489894866943,5360,0.2,-0.01073581462551374,,
,,,1100000,,,0.6213473081588745,0.0751953125,-1.0089900240302085,4.209737484902144,0.0096917655,0.0003,-0.03990805149078369,5370,0.2,-0.009383549416088498,12.0,424.8
538,394.34,216,1101824,5089,9.3,,,,,,,,,,,,
539,393.81,216,1103872,5098,9.6,2.27349591255188,0.079541015625,-1.0066389689221977,4.266652552783489,0.007740212,0.0003,-0.10800683498382568,5380,0.2,-0.009367850847775116,,
540,400.03,216,1105920,5109,10.6,0.3799059987068176,0.081298828125,-1.0329287683591246,2.945290599949658,0.008941739,0.0003,0.2463282346725464,5390,0.2,-0.009810280057718047,,
541,398.57,216,1107968,5117,10.2,2.733386993408203,0.086767578125,-1.0229954443871976,5.446289261989295,0.009857986,0.0003,0.058947086334228516,5400,0.2,-0.011637904949020594,,
,,,1110000,,,0.28693336248397827,0.10546875,-1.091194967739284,3.19221567036584,0.009729566,0.0003,0.07636833190917969,5410,0.2,-0.010109774686134188,8.0,326.2
542,405.51,216,1110016,5133,10.8,,,,,,,,,,,,
543,401.69,216,1112064,5142,10.3,0.6793895959854126,0.094091796875,-1.0316377121955156,2.9241287587210536,0.0088918945,0.0003,0.35454362630844116,5420,0.2,-0.012312405358534307,,
544,413.76,216,1114112,5152,11.1,0.3232263922691345,0.0794921875,-1.0765243373811244,2.4201587822288273,0.007714494,0.0003,0.22979271411895752,5430,0.2,-0.009567393694305792,,
545,419.27,216,1116160,5162,10.7,0.7157453298568726,0.086572265625,-1.0427031174302102,4.244144490361213,0.011480596,0.0003,-0.19171619415283203,5440,0.2,-0.011593658788478933,,
546,409.95,216,1118208,5172,10.3,0.33911386132240295,0.10703125,-1.0513881862163543,2.864209452085197,0.010555653,0.0003,0.1876329779624939,5450,0.2,-0.011318860201572533,,
,,,1120000,,,0.3868354558944702,0.106689453125,-0.9370182629674673,2.3533014356158675,0.012826295,0.0003,0.3556888699531555,5460,0.2,-0.016365322392084637,2.0,384.2
547,423.04,215,1120256,5191,11.6,,,,,,,,,,,,
548,425.62,215,1122304,5200,11.6,1.5237879753112793,0.08369140625,-0.9827290991321206,4.096438815630973,0.010388549,0.0003,0.34604477882385254,5470,0.2,-0.009937112953048199,,
549,427.93,215,1124352,5211,11.7,1.8672373294830322,0.10322265625,-1.0182446338236333,3.651486966013908,0.0106778685,0.0003,0.3767979145050049,5480,0.2,-0.014168744755443186,,
550,422.76,215,1126400,5223,11.1,1.319522738456726,0.079296875,-1.013127969764173,3.8690496288239955,0.0088659385,0.0003,0.3061484098434448,5490,0.2,-0.009746567602269352,,
551,423.21,215,1128448,5233,10.9,1.3516560792922974,0.069921875,-0.9430385703220964,4.535407928563655,0.0090439245,0.0003,-0.03835415840148926,5500,0.2,-0.009962510764307809,,
,,,1130000,,,2.7077369689941406,0.069873046875,-0.94353450499475,5.987938240170479,0.0073649352,0.0003,0.09290653467178345,5510,0.2,-0.00976978109247284,12.0,378.4
552,425.84,215,1130496,5251,11.2,,,,,,,,,,,,
553,429.63,215,1132544,5261,11.5,0.968234121799469,0.107666015625,-0.9240204887464643,2.482451337017119,0.0109462775,0.0003,0.3356167674064636,5520,0.2,-0.011692763876635582,,
554,434.28,215,1134592,5272,12.2,0.5810838341712952,0.071826171875,-1.0038675347343087,3.5802492050454022,0.007595034,0.0003,0.18575960397720337,5530,0.2,-0.009987049622577616,,
555,429.87,215,1136640,5283,11.5,1.615012526512146,0.093408203125,-1.019285725057125,5.134357651695609,0.007785387,0.0003,0.14026391506195068,5540,0.2,-0.012418603885453194,,
556,425.01,215,1138688,5292,11.2,1.2198407649993896,0.094384765625,-0.9772687174379826,4.184899405017495,0.013521369,0.0003,0.2419581413269043,5550,0.2,-0.012814159225672483,,
,,,1140000,,,1.6903992891311646,0.091650390625,-1.0525225894525647,4.690215515717864,0.011698555,0.0003,0.31065285205841064,5560,0.2,-0.01147227374749491,18.0,406.8
557,436.99,214,1140736,5310,12.0,,,,,,,,,,,,
558,433.94,214,1142784,5320,11.4,0.2785607874393463,0.098193359375,-0.9669134104624391,2.5615888737142085,0.010494519,0.0003,0.33261221647262573,5570,0.2,-0.011671441234648227,,
559,436.08,214,1144832,5330,12.4,0.8841625452041626,0.089697265625,-0.9975532395765185,3.1640493787825106,0.009859495,0.0003,0.3566243052482605,5580,0.2,-0.011422016035066918,,
560,446.98,214,1146880,5339,13.4,0.481133371591568,0.084912109375,-1.1010254081338644,4.0909237520769235,0.009445738,0.0003,0.4527820944786072,5590,0.2,-0.009493970123003237,,
561,447.71,214,1148928,5349,13.3,0.6838696599006653,0.086328125,-0.9607152469456196,4.324476708285511,0.0094935475,0.0003,0.3340766429901123,5600,0.2,-0.012170337654242757,,
,,,1150000,,,1.3035789728164673,0.0771484375,-1.0030645418912172,5.113530846126378,0.009748997,0.0003,0.32478415966033936,5610,0.2,-0.011541373815271072,18.0,484.2
562,453.35,214,1150976,5368,13.4,,,,,,,,,,,,
563,456.01,214,1153024,5379,13.7,0.854637861251831,0.11005859375,-1.0778516389429569,2.697251333296299,0.010463337,0.0003,0.10182291269302368,5620,0.2,-0.011212908179732039,,
564,455.47,214,1155072,5389,13.1,1.5949758291244507,0.08515625,-1.0376993665471672,3.6654491079971194,0.007672705,0.0003,0.07619911432266235,5630,0.2,-0.010945245195762255,,
565,460.98,214,1157120,5400,13.8,0.645346462726593,0.1025390625,-1.0340478153899313,3.9551721911877395,0.010753354,0.0003,0.23897266387939453,5640,0.2,-0.012728298977890518,,
566,450.99,214,1159168,5409,13.5,1.178778052330017,0.07900390625,-1.0405416697263719,5.063645853288472,0.011673752,0.0003,0.10097318887710571,5650,0.2,-0.011707445900538006,,
,,,1160000,,,1.4858258962631226,0.09365234375,-1.0594303205609321,5.576899568364024,0.0091406405,0.0003,0.22836893796920776,5660,0.2,-0.011859060474671423,-2.0,280.4
567,449.76,214,1161216,5424,14.0,,,,,,,,,,,,
568,447.79,214,1163264,5434,13.8,0.593909740447998,0.078173828125,-0.954783776961267,5.418298863619566,0.00734157,0.0003,0.2528783082962036,5670,0.2,-0.01010749422130175,,
569,433.77,214,1165312,5444,12.2,1.292970895767212,0.096435546875,-1.0765707729384304,5.453850893303752,0.009864436,0.0003,0.42106324434280396,5680,0.2,-0.011989223858108744,,
570,418.51,213,1167360,5455,11.1,2.835357189178467,0.0791015625,-0.9902342449873686,4.769004155136645,0.009534007,0.0003,0.1428903341293335,5690,0.2,-0.009353835339425132,,
571,421.47,213,1169408,5465,11.4,1.4376083612442017,0.077490234375,-0.9315984368324279,3.398990273103118,0.008574081,0.0003,0.3759769797325134,5700,0.2,-0.01036992741865106,,
,,,1170000,,,1.2512861490249634,0.08876953125,-0.9476007949560881,4.5716468039900064,0.0093853865,0.0003,0.40596437454223633,5710,0.2,-0.01348221323278267,16.0,394.0
572,413.31,213,1171456,5483,10.4,,,,,,,,,,,,
