time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,train/clip_range,train/loss,train/value_loss,train/learning_rate,train/clip_fraction,train/n_updates,train/approx_kl,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
180,1573,284672,6.2349,139,379.45,0.2,0.03325055167078972,1.4525839760666712,0.0003,0.16376953125,1380,0.017345175,0.2250499725341797,-1.161894759722054,-0.007593592861667275,,
181,1583,286720,6.892799999999999,140,383.73,0.2,0.30806082487106323,2.3863761686719953,0.0003,0.124609375,1390,0.012558375,0.06590849161148071,-1.1533689841628074,-0.012134794497978874,,
181,1593,288768,5.7542,141,377.47,0.2,0.12951116263866425,1.506087362160906,0.0003,0.13359375,1400,0.016124016,0.10494738817214966,-1.053555751591921,-0.011295727628748864,,
,,290000,,,,0.2,0.027752626687288284,0.9903480008943006,0.0003,0.191845703125,1410,0.026944716,0.2630058526992798,-1.13307699598372,-0.014065195503644646,266.2,-0.6400000000000003
180,1608,290816,6.853899999999999,142,387.62,,,,,,,,,,,,
180,1618,292864,6.6777999999999995,143,385.21,0.2,0.047006551176309586,1.6929192992392927,0.0003,0.20322265625,1420,0.024204677,0.03204631805419922,-1.1403882026672363,-0.01667578126362059,,
181,1628,294912,7.1358,144,389.44,0.2,0.104731984436512,1.8557468107901514,0.0003,0.165771484375,1430,0.01587879,0.10817158222198486,-1.2817918442189693,-0.009100782785390038,,
181,1638,296960,7.651199999999999,145,397.96,0.2,0.062230970710515976,1.2418158848537133,0.0003,0.198681640625,1440,0.018223757,0.4439046382904053,-1.2695720564574002,-0.014531610047561117,,
181,1650,299008,7.5093000000000005,146,402.14,0.2,0.06979915499687195,1.340597082558088,0.0003,0.1818359375,1450,0.02030471,0.3761482238769531,-1.2359484627842903,-0.013597351667704061,,
,,300000,,,,0.2,-0.013837415724992752,0.7880817612051032,0.0003,0.227783203125,1460,0.022564461,0.3103408217430115,-1.1898379014804958,-0.0114675145217916,242.4,-6.4079999999999995
180,1663,301056,5.935999999999999,147,389.3,,,,,,,,,,,,
181,1673,303104,5.560500000000001,148,386.81,0.2,0.009741822257637978,1.063736466038972,0.0003,0.221044921875,1470,0.022652568,0.39017021656036377,-1.2397784024477005,-0.007991429753019474,,
181,1684,305152,5.2114,149,391.71,0.2,0.47474774718284607,1.7837025787681342,0.0003,0.164794921875,1480,0.018353524,-0.10422384738922119,-1.2934602908790112,-0.011735438203322702,,
181,1694,307200,3.7084999999999995,150,381.86,0.2,0.1345442235469818,0.8208493098034524,0.0003,0.1869140625,1490,0.01755444,0.4511492848396301,-1.1139677787199616,-0.01070712721266318,,
181,1704,309248,3.2674999999999996,151,375.91,0.2,0.011677250266075134,0.953060963563621,0.0003,0.193115234375,1500,0.020657245,0.343658447265625,-1.1780577678233386,-0.010770650449558161,,
,,310000,,,,0.2,0.12850336730480194,1.4806970802368595,0.0003,0.148046875,1510,0.01481355,-0.164686918258667,-1.2469869777560234,-0.010190273961052298,351.2,2.5140000000000002
181,1719,311296,3.4685999999999995,152,375.82,,,,,,,,,,,,
181,1729,313344,2.8470000000000004,153,367.91,0.2,0.07121337950229645,1.1283053846564144,0.0003,0.17685546875,1520,0.018449765,0.3247925639152527,-1.1405958781018852,-0.01240414879284799,,
181,1741,315392,2.9136999999999995,154,371.25,0.2,0.03380834311246872,1.2263833601260559,0.0003,0.1982421875,1530,0.03513753,0.2958020567893982,-1.03238620813936,-0.022806399007095024,,
181,1750,317440,2.6232000000000006,155,360.26,0.2,0.05929968133568764,0.7160590556915849,0.0003,0.173779296875,1540,0.01977047,0.19914186000823975,-1.1845557201653718,-0.008063294287421741,,
181,1762,319488,2.7672999999999996,156,365.85,0.2,0.04509007930755615,1.1922464536502957,0.0003,0.133056640625,1550,0.017393727,-0.030049562454223633,-1.11967222224921,-0.012691139633534475,,
,,320000,,,,0.2,0.319963663816452,1.4190373707562685,0.0003,0.134619140625,1560,0.014110173,0.015490412712097168,-1.1418293064460159,-0.008919859887100756,300.8,1.0160000000000002
180,1776,321536,1.4984,157,352.6,,,,,,,,,,,,
181,1787,323584,1.5013999999999994,158,352.3,0.2,0.05635637789964676,1.2604085840517656,0.0003,0.137158203125,1570,0.016408302,-0.31831490993499756,-1.2060400236397981,-0.009375101246405393,,
181,1797,325632,0.3978,159,342.54,0.2,0.10969804227352142,1.244677175860852,0.0003,0.127880859375,1580,0.014972001,-0.06091797351837158,-1.0292825143784285,-0.010069877740170341,,
181,1808,327680,-0.025199999999999983,160,334.79,0.2,0.07066314667463303,1.085334172763396,0.0003,0.171923828125,1590,0.025424734,0.33183735609054565,-1.0438532043248414,-0.012754406160092912,,
181,1818,329728,-0.49979999999999974,161,332.22,0.2,0.032082803547382355,0.8140371039509773,0.0003,0.15517578125,1600,0.018443923,0.12245422601699829,-1.0844958573579788,-0.006116353868856094,,
,,330000,,,,0.2,-0.009415891021490097,1.0850488091120496,0.0003,0.18203125,1610,0.022738174,-0.2514314651489258,-1.1116380602121354,-0.010426698069204576,358.0,2.446
180,1834,331776,-0.8634999999999998,162,318.52,,,,,,,,,,,,
181,1844,333824,-1.3495000000000001,163,317.07,0.2,0.15064862370491028,1.6541449536336585,0.0003,0.1609375,1620,0.016268782,-0.2475907802581787,-1.0896137163043023,-0.011442146832996514,,
181,1854,335872,-1.9396000000000004,164,306.01,0.2,0.01891142502427101,0.8313245059456676,0.0003,0.15947265625,1630,0.0177865,0.11193376779556274,-1.0528303464874624,-0.010097006907744798,,
181,1865,337920,-2.1332000000000004,165,305.35,0.2,0.06991458684206009,0.9722629418596626,0.0003,0.1533203125,1640,0.016577136,0.2235603928565979,-1.1487372515723109,-0.0072615091863553975,,
181,1876,339968,-1.9823000000000002,166,310.28,0.2,0.11631319671869278,0.791177594626788,0.0003,0.1744140625,1650,0.036909193,0.555511474609375,-0.935673801228404,-0.00939744168863399,,
,,340000,,,,0.2,0.6782760620117188,1.3223854614421726,0.0003,0.151171875,1660,0.014247953,0.30567508935928345,-1.1334003945812583,-0.010433186277805363,326.2,0.7620000000000005
180,1894,342016,-1.4747,167,319.6,,,,,,,,,,,,
180,1906,344064,-2.2952,168,311.56,0.2,0.09558013826608658,0.9519741495139897,0.0003,0.18232421875,1670,0.015092658,0.4326196312904358,-1.1750052712857724,-0.011066080527962185,,
180,1919,346112,-2.0444,169,316.51,0.2,0.22259406745433807,1.300164569914341,0.0003,0.15693359375,1680,0.014761724,0.4715889096260071,-1.0258002191781999,-0.014619896089425311,,
180,1931,348160,-1.1254000000000002,170,324.69,0.2,0.07112772762775421,1.3060604639351368,0.0003,0.1603515625,1690,0.015114191,0.14430958032608032,-1.1619798259809613,-0.011076632756157778,,
,,350000,,,,0.2,0.04747837409377098,0.8717848976841196,0.0003,0.2017578125,1700,0.022129215,0.4122961759567261,-1.0042070554569364,-0.01275717098324094,248.8,-6.4719999999999995
179,1947,350208,-0.9130000000000001,171,333.48,,,,,,,,,,,,
179,1958,352256,-1.0645,172,328.63,0.2,0.06844823062419891,1.4685801253421231,0.0003,0.1376953125,1710,0.013946158,0.2345573902130127,-0.9638443661853671,-0.0116786372003844,,
179,1969,354304,-0.9828000000000003,173,330.47,0.2,0.08516187965869904,1.5808061569929124,0.0003,0.144580078125,1720,0.018236302,0.13261687755584717,-1.1570352530106902,-0.010585770834586583,,
180,1979,356352,-0.3215000000000002,174,334.39,0.2,0.009571626782417297,0.9422039512312039,0.0003,0.16044921875,1730,0.017796097,0.4152584671974182,-0.989462829194963,-0.00906228889070917,,
180,1989,358400,-0.5125999999999998,175,333.48,0.2,0.016324754804372787,0.9570218099746853,0.0003,0.161572265625,1740,0.020573083,0.5345814824104309,-1.0251852139830588,-0.01628827335953247,,
,,360000,,,,0.2,0.14273005723953247,1.1750271247467026,0.0003,0.20068359375,1750,0.031005446,0.19426172971725464,-1.1493687866255642,-0.014189863910723943,213.4,-8.120000000000001
179,2003,360448,-0.3543999999999997,176,337.68,,,,,,,,,,,,
179,2014,362496,-0.3471000000000001,177,336.95,0.2,0.01866210624575615,1.1227787762880326,0.0003,0.1771484375,1760,0.0195741,0.191999614238739,-1.0561035986989737,-0.013313979413942434,,
180,2024,364544,0.6585000000000001,178,346.5,0.2,0.04436859115958214,1.232143046776764,0.0003,0.187890625,1770,0.020056676,0.10449492931365967,-1.0328556191176177,-0.011415833176579326,,
180,2034,366592,1.4313999999999998,179,359.32,0.2,0.3338407278060913,1.4831230553099886,0.0003,0.165087890625,1780,0.019854767,0.13424336910247803,-1.1225931312888862,-0.012434686307096854,,
180,2044,368640,1.3190999999999997,180,360.54,0.2,0.060359030961990356,1.4920435115229338,0.0003,0.151611328125,1790,0.017005378,0.22977757453918457,-1.089713217318058,-0.011378559691365808,,
,,370000,,,,0.2,0.17686498165130615,1.0022430406766945,0.0003,0.1671875,1800,0.015798181,0.07683366537094116,-1.047769676335156,-0.016302139835897834,279.2,-2.7720000000000002
179,2061,370688,1.6158000000000001,181,370.91,,,,,,,,,,,,
180,2070,372736,2.055,182,367.01,0.2,0.07818398624658585,1.0566215426195413,0.0003,0.149658203125,1810,0.017646883,0.12388366460800171,-1.082197426445782,-0.009933571419969667,,
180,2079,374784,1.8328,183,359.18,0.2,0.03236986696720123,1.3039582223398611,0.0003,0.16728515625,1820,0.028063077,0.262148380279541,-1.0110465014353394,-0.01439588914217893,,
180,2089,376832,0.5960999999999999,184,342.71,0.2,0.00750427320599556,0.7238185351947323,0.0003,0.15751953125,1830,0.015861906,0.31621772050857544,-0.9506996968761087,-0.015426232601748779,,
180,2099,378880,0.2680000000000002,185,335.48,0.2,0.05798409506678581,1.2256054549245163,0.0003,0.1380859375,1840,0.019449063,0.2704535126686096,-0.8737053290009499,-0.010433889635896776,,
,,380000,,,,0.2,0.010948188602924347,0.7586482354672626,0.0003,0.163134765625,1850,0.016381167,0.3475032448768616,-0.968530248850584,-0.013398968995898031,301.2,5.016
180,2116,380928,-0.3241000000000003,186,324.64,,,,,,,,,,,,
180,2126,382976,-0.08080000000000011,187,330.34,0.2,0.027248293161392212,1.058861178997904,0.0003,0.148681640625,1860,0.015681788,0.22079479694366455,-1.0973524453118444,-0.010711352890939451,,
180,2136,385024,-0.6908000000000001,188,331.28,0.2,0.03386146202683449,0.874558216042351,0.0003,0.169140625,1870,0.021925576,0.42874687910079956,-0.9230196746066213,-0.012987914588302374,,
180,2145,387072,-1.7325000000000004,189,315.33,0.2,0.04931490868330002,0.7669996839016676,0.0003,0.14521484375,1880,0.014805634,0.4412286877632141,-1.0469955768436194,-0.009447191108483822,,
180,2156,389120,-2.3845,190,310.48,0.2,0.04987207427620888,0.9547419840586372,0.0003,0.1673828125,1890,0.019033145,0.4266306161880493,-1.0516895826905965,-0.011796277572284453,,
,,390000,,,,0.2,0.07103179395198822,0.6984334569890052,0.0003,0.147119140625,1900,0.020788025,0.003766477108001709,-1.0330788094550372,-0.00971823713334743,259.2,-2.572
180,2171,391168,-2.5044999999999997,191,302.46,,,,,,,,,,,,
180,2180,393216,-2.9313000000000007,192,295.09,0.2,0.056756969541311264,0.6897194249555468,0.0003,0.17490234375,1910,0.024137806,0.43854624032974243,-1.0815626617521048,-0.013175880620838142,,
180,2190,395264,-4.3774,193,279.54,0.2,0.05215277895331383,0.9334429402137175,0.0003,0.1677734375,1920,0.021316819,0.17339354753494263,-1.1497203305363655,-0.010630894760834054,,
180,2200,397312,-4.1963,194,271.44,0.2,0.030775032937526703,0.805940781510435,0.0003,0.171484375,1930,0.027170883,0.28890562057495117,-0.8310910303145647,-0.01613282009930117,,
180,2211,399360,-3.5781,195,279.69,0.2,0.01989920437335968,1.1008838224690407,0.0003,0.1826171875,1940,0.018899871,0.12338089942932129,-1.1535971349105238,-0.012547281132719945,,
,,400000,,,,0.2,0.025799788534641266,0.7959356324281543,0.0003,0.1630859375,1950,0.029809305,0.41645288467407227,-0.815469148941338,-0.008749086757597979,227.4,-6.258
180,2226,401408,-4.266000000000001,196,278.43,,,,,,,,,,,,
180,2237,403456,-3.6828000000000003,197,290.2,0.2,0.009598508477210999,1.571375356661156,0.0003,0.131787109375,1960,0.014584541,-0.083931565284729,-1.0965316507965326,-0.007981328292225953,,
180,2247,405504,-3.2423000000000006,198,296.2,0.2,0.018643762916326523,1.0592987811542116,0.0003,0.15693359375,1970,0.022601135,0.22826015949249268,-0.8954093787819147,-0.013015507953241467,,
180,2258,407552,-3.1414,199,296.1,0.2,0.04466977342963219,0.9941842870088294,0.0003,0.1548828125,1980,0.016801348,-0.08320581912994385,-1.0182362228631974,-0.010625390116183553,,
180,2269,409600,-2.7500999999999998,200,307.02,0.2,0.0628964900970459,0.9971822289284319,0.0003,0.1646484375,1990,0.017933529,0.1961824893951416,-1.0252964731305838,-0.012435176698636497,,
,,410000,,,,0.2,0.02051384001970291,0.8327594436937943,0.0003,0.167333984375,2000,0.016345628,0.142278790473938,-1.0285344891250134,-0.010925980574393179,313.6,-1.114
179,2287,411648,-2.9482,201,306.81,,,,,,,,,,,,
180,2297,413696,-2.7338,202,305.39,0.2,0.1293664574623108,1.1970061987289227,0.0003,0.162548828125,2010,0.019536803,-0.1958848237991333,-1.0196051148697733,-0.008370289715821854,,
180,2306,415744,-1.6942,203,311.54,0.2,0.10060423612594604,1.059242012561299,0.0003,0.170751953125,2020,0.023041219,0.3218047022819519,-1.1220072280615567,-0.010787391966732684,,
180,2315,417792,-0.9379999999999994,204,316.0,0.2,0.2292671948671341,1.6749627628363668,0.0003,0.161376953125,2030,0.025669448,-0.052666425704956055,-1.1135168006643652,-0.01388711155159399,,
180,2327,419840,-0.20739999999999995,205,323.0,0.2,0.129447340965271,1.9336712679825723,0.0003,0.1537109375,2040,0.015035244,-0.0096207857131958,-1.1159816952422261,-0.011192435855627991,,
,,420000,,,,0.2,0.10707022249698639,0.7255418013897724,0.0003,0.177392578125,2050,0.018919028,0.4527684450149536,-1.0428325280547142,-0.005840050226834137,357.2,4.456
180,2343,421888,0.12199999999999984,206,330.1,,,,,,,,,,,,
180,2353,423936,1.2413999999999996,207,338.28,0.2,0.07200215756893158,1.1747317116474734,0.0003,0.19482421875,2060,0.019657623,0.5025342702865601,-1.133756391145289,-0.012465232514659873,,
180,2362,425984,1.4094999999999995,208,341.49,0.2,0.14091189205646515,1.585424604965374,0.0003,0.15322265625,2070,0.015794799,0.29100167751312256,-1.0696999203413724,-0.011048617865890264,,
180,2372,428032,2.4349,209,349.04,0.2,-0.0075475312769412994,1.5863920777104794,0.0003,0.159375,2080,0.028722424,0.2682674527168274,-1.1675907772034406,-0.014049380383221432,,
,,430000,,,,0.2,0.09133656322956085,2.4511722123250363,0.0003,0.1197265625,2090,0.013544866,-0.1968080997467041,-1.0114938432350755,-0.011016375903273002,325.2,2.774
180,2387,430080,3.3627,210,356.36,,,,,,,,,,,,
180,2398,432128,4.808599999999999,211,371.93,0.2,0.21015304327011108,1.67725722535979,0.0003,0.15712890625,2100,0.01689184,0.3303334712982178,-1.1000394953414798,-0.009225050362874753,,
180,2408,434176,4.9357,212,369.23,0.2,0.16709274053573608,0.9957094273995608,0.0003,0.182373046875,2110,0.021585181,0.5986217260360718,-1.0667191857472063,-0.017372167453868315,,
180,2419,436224,5.698699999999999,213,373.01,0.2,0.1995246410369873,1.758568980358541,0.0003,0.173046875,2120,0.017899258,0.28263694047927856,-1.0519109789282084,-0.014219732536002994,,
180,2429,438272,6.319299999999999,214,381.02,0.2,0.23048385977745056,1.5484318162081763,0.0003,0.13515625,2130,0.013285853,0.19447284936904907,-1.0250667436048388,-0.009700152135337703,,
,,440000,,,,0.2,0.14377988874912262,1.2562759935855865,0.0003,0.153173828125,2140,0.01649053,0.3725341558456421,-1.0505142753943801,-0.0077258372126379985,355.2,8.48
179,2447,440320,7.440999999999999,215,388.95,,,,,,,,,,,,
179,2458,442368,7.2871000000000015,216,384.32,0.2,0.05237478390336037,1.35991051052697,0.0003,0.16943359375,2150,0.016366659,0.46493977308273315,-1.1178459806367755,-0.01564775097940583,,
180,2468,444416,7.418600000000001,217,391.19,0.2,0.1316831409931183,1.6516299926210194,0.0003,0.21669921875,2160,0.026245892,-0.01959371566772461,-1.154704507999122,-0.01582050958822947,,
180,2478,446464,7.662100000000001,218,396.89,0.2,0.4155334234237671,1.1753283737925813,0.0003,0.218505859375,2170,0.019637436,0.24743473529815674,-1.1260590912774204,-0.01480080028559314,,
180,2488,448512,8.3751,219,405.67,0.2,0.8545775413513184,2.0757071321364493,0.0003,0.150390625,2180,0.015532238,0.2687317132949829,-1.1325701983645557,-0.009950220497557893,,
,,450000,,,,0.2,0.013396702706813812,0.6128437309060246,0.0003,0.191064453125,2190,0.025531322,0.6268951296806335,-1.1027220744639634,-0.015338204958243295,381.0,8.217999999999998
179,2506,450560,7.971699999999999,220,395.96,,,,,,,,,,,,
179,2516,452608,7.5873,221,384.33,0.2,0.10786770284175873,1.1429351837257855,0.0003,0.166650390625,2200,0.016383557,0.4068313241004944,-1.1287869177758694,-0.012159344654355664,,
179,2527,454656,7.913700000000001,222,391.73,0.2,0.07602272927761078,1.2164363672374747,0.0003,0.176318359375,2210,0.016790755,0.34322214126586914,-1.1796772338449955,-0.01521179479022976,,
179,2537,456704,6.881000000000001,223,384.91,0.2,0.07917331159114838,1.2450465141329914,0.0003,0.1677734375,2220,0.020170366,0.2142285704612732,-1.0729925515130163,-0.01597154628543649,,
180,2547,458752,5.666399999999999,224,366.23,0.2,0.08146325498819351,1.1238305689767003,0.0003,0.1671875,2230,0.016984412,0.1479736566543579,-0.9830530416220427,-0.01200948794867145,,
,,460000,,,,0.2,0.17633534967899323,1.2360359334154054,0.0003,0.17626953125,2240,0.016161202,0.10179787874221802,-1.1163017001003026,-0.009234788725734688,267.0,-0.6480000000000001
179,2563,460800,6.131500000000001,225,369.75,,,,,,,,,,,,
179,2575,462848,6.2913,226,373.79,0.2,0.05733887106180191,0.9850985588389449,0.0003,0.21435546875,2250,0.020431416,0.4142809510231018,-1.0824063893407583,-0.011169366343528964,,
179,2586,464896,6.2434,227,378.6,0.2,0.06781509518623352,1.1848644494544716,0.0003,0.154931640625,2260,0.015075737,0.38176554441452026,-1.1185592226684093,-0.012091151319327764,,
179,2596,466944,4.4884,228,363.91,0.2,0.07876225560903549,1.1993436665739865,0.0003,0.177197265625,2270,0.01868765,0.4445109963417053,-1.1516996819525958,-0.012609665768104605,,
179,2606,468992,5.0035,229,372.46,0.2,0.2617776691913605,2.1524864037986844,0.0003,0.151318359375,2280,0.015280046,0.12124484777450562,-1.0220803363248705,-0.012965819329838268,,
,,470000,,,,0.2,0.002471309155225754,1.0459800386568532,0.0003,0.158544921875,2290,0.017134834,0.3940768241882324,-0.9623831242322922,-0.01394188521662727,307.2,-1.05
179,2622,471040,5.213100000000001,230,371.52,,,,,,,,,,,,
179,2631,473088,3.4760000000000004,231,355.04,0.2,0.17734532058238983,1.4232834633206948,0.0003,0.17978515625,2300,0.020366216,0.39148181676864624,-1.0742281161248683,-0.01626888880127808,,
179,2640,475136,2.5926,232,343.28,0.2,0.10432486981153488,1.055083018867299,0.0003,0.173974609375,2310,0.016531425,0.5347331166267395,-1.1038260564208031,-0.010100649524247274,,
180,2649,477184,2.9962999999999997,233,342.93,0.2,0.16467797756195068,1.4061179110780357,0.0003,0.1365234375,2320,0.017283155,0.17042994499206543,-1.0204866910353303,-0.00779037023166893,,
