rollout/ep_rew_mean,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/iterations,train/n_updates,train/approx_kl,train/entropy_loss,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/learning_rate,train/loss,eval/mean_ep_length,eval/mean_reward
216.45500000000004,578,1521664,2632,957.86,743,,,,,,,,,,,,
218.90700000000004,578,1523712,2634,960.44,744,7430,0.007306066,-0.1204710723599419,0.2,0.041357421875,-0.0005399681540438905,0.14627701044082642,11.219018647447228,0.0003,3.5322232246398926,,
218.10900000000004,578,1525760,2637,967.67,745,7440,0.001322889,-0.09844025245402008,0.2,0.017578125,-0.0018853598478017375,0.27250850200653076,18.41767512857914,0.0003,11.032383918762207,,
210.678,578,1527808,2640,931.81,746,7450,0.0037407493,-0.11533146685687826,0.2,0.02998046875,-0.0025647967879194765,0.4315205216407776,15.212531466782092,0.0003,4.14840030670166,,
212.97799999999998,578,1529856,2643,941.19,747,7460,0.001182939,-0.09703439727891236,0.2,0.014306640625,-0.000978144124383107,0.3752160668373108,20.53867349624634,0.0003,7.262902736663818,,
,,1530000,,,,7470,0.0017681825,-0.09639669767348095,0.2,0.0177734375,-0.0013360093711526134,0.2693632245063782,18.912686416506766,0.0003,12.459013938903809,1039.6,108.52000000000001
214.204,578,1531904,2648,948.72,748,,,,,,,,,,,,
217.755,578,1533952,2651,957.45,749,7480,0.0027058085,-0.10160271978238597,0.2,0.0248046875,-0.0014583559590391816,0.35976457595825195,16.037215815484522,0.0003,5.366227149963379,,
226.058,578,1536000,2654,984.62,750,7490,0.0026154693,-0.08233802650356666,0.2,0.023974609375,-0.0009748632408445701,0.3492153286933899,17.654044580459594,0.0003,8.256450653076172,,
230.877,578,1538048,2657,997.12,751,7500,0.0016370029,-0.10371809906791896,0.2,0.01884765625,-0.0009518450038740412,0.34390002489089966,17.485195703804493,0.0003,7.025981903076172,,
,,1540000,,,,7510,0.004737406,-0.0901857327669859,0.2,0.024951171875,0.0006042103748768568,0.35268646478652954,14.325116613507271,0.0003,5.794396877288818,2069.2,207.18
229.90600000000003,577,1540096,2666,998.77,752,,,,,,,,,,,,
227.23600000000002,577,1542144,2669,996.7,753,7520,0.002321504,-0.09474448948167265,0.2,0.023876953125,-0.0007921986078144982,0.26369863748550415,25.182869708538057,0.0003,13.10960578918457,,
226.38600000000002,577,1544192,2672,984.18,754,7530,0.0017257757,-0.09965894058113918,0.2,0.024951171875,-0.0010545150347752497,0.40626221895217896,13.19594556093216,0.0003,5.302141189575195,,
225.299,577,1546240,2675,975.47,755,7540,0.003674639,-0.08944430493284017,0.2,0.026318359375,-0.0017902226114529184,0.38000035285949707,22.00465148985386,0.0003,8.553291320800781,,
225.34900000000002,578,1548288,2678,988.56,756,7550,0.003054523,-0.08009174990002066,0.2,0.0228515625,-0.0022246742766583337,0.19918042421340942,26.016329616308212,0.0003,9.383816719055176,,
,,1550000,,,,7560,0.0023327593,-0.10628324812278152,0.2,0.02763671875,0.0005391607817728072,0.27106350660324097,16.80738270431757,0.0003,4.75922966003418,3471.0,370.6
228.67999999999995,576,1550336,2691,993.67,757,,,,,,,,,,,,
228.609,576,1552384,2694,985.81,758,7570,0.002186038,-0.0841750177438371,0.2,0.019189453125,-0.0007929922197945416,0.31477224826812744,23.34261188805103,0.0003,21.65667152404785,,
232.93600000000004,576,1554432,2697,999.4,759,7580,0.0015956629,-0.08869056904222816,0.2,0.017626953125,-0.0002404526894679293,0.4172804355621338,23.15139730870724,0.0003,8.514647483825684,,
232.22100000000003,576,1556480,2700,992.59,760,7590,0.007091489,-0.09093301027314737,0.2,0.0357421875,-0.0016100930297398008,0.21358263492584229,18.036887603998185,0.0003,7.315842151641846,,
232.253,576,1558528,2703,988.18,761,7600,0.003739365,-0.08772121194051578,0.2,0.030712890625,-0.0037970455508911983,0.25485479831695557,26.41924549639225,0.0003,16.586572647094727,,
,,1560000,,,,7610,0.0037208684,-0.08426220421679317,0.2,0.0203125,-0.0008548996003810317,0.34326469898223877,26.234536999464034,0.0003,15.786454200744629,1282.2,283.5
228.043,575,1560576,2709,973.46,762,,,,,,,,,,,,
228.043,575,1562624,2712,973.46,763,7620,0.0038518752,-0.09007222607033327,0.2,0.02978515625,-0.0010511698812479154,0.2817128896713257,20.032082572579384,0.0003,6.654013633728027,,
229.828,576,1564672,2715,995.07,764,7630,0.022870492,-0.16746065856423228,0.2,0.100537109375,-0.005017417442286387,-0.13972711563110352,3.9403220849111675,0.0003,1.3394876718521118,,
231.93600000000004,576,1566720,2718,978.95,765,7640,0.007543564,-0.17125998421106486,0.2,0.075048828125,-0.004495468742970843,0.313346803188324,7.40886495821178,0.0003,2.2597320079803467,,
233.16600000000003,576,1568768,2721,981.88,766,7650,0.0023539036,-0.11454729358665645,0.2,0.02099609375,-0.0017293069293373264,0.20352572202682495,21.893933609128,0.0003,12.85183334350586,,
,,1570000,,,,7660,0.0043230113,-0.1414635455235839,0.2,0.03193359375,-0.0018051506049232557,0.296853244304657,16.808505593240262,0.0003,3.263664484024048,889.4,81.14000000000001
235.643,575,1570816,2727,998.45,767,,,,,,,,,,,,
238.32400000000004,576,1572864,2730,1005.62,768,7670,0.0029067048,-0.09446698257233947,0.2,0.020068359375,-0.0012610547550139018,0.28587281703948975,29.594709038734436,0.0003,13.78281021118164,,
237.28400000000002,576,1574912,2733,1011.78,769,7680,0.0034179348,-0.1094312928034924,0.2,0.033740234375,-0.003060091336374171,0.37327349185943604,23.128745976090432,0.0003,13.823354721069336,,
238.995,576,1576960,2736,1033.2,770,7690,0.0031521115,-0.12381601383676752,0.2,0.034521484375,-0.0006832003666204401,0.2915716767311096,22.083556035161017,0.0003,8.389043807983398,,
238.995,576,1579008,2739,1033.2,771,7700,0.006660003,-0.14966240350622684,0.2,0.06162109375,-0.0014127813832601533,0.49251091480255127,7.476001400128007,0.0003,2.7011830806732178,,
,,1580000,,,,7710,0.005172251,-0.15443907536100596,0.2,0.0591796875,0.001035026161116548,0.4399285316467285,7.54957563970238,0.0003,7.923837184906006,1306.2,176.08
233.26899999999998,575,1581056,2746,1040.43,772,,,,,,,,,,,,
232.53099999999995,575,1583104,2749,1034.83,773,7720,0.0036953269,-0.12931983796879648,0.2,0.0392578125,-0.004687437039683573,0.32438570261001587,23.691431990265848,0.0003,21.870912551879883,,
226.97299999999996,575,1585152,2752,1014.96,774,7730,0.0019122646,-0.1215739045292139,0.2,0.023291015625,-0.0025459585565840827,0.25368303060531616,29.59005978703499,0.0003,10.26859188079834,,
228.004,576,1587200,2755,1026.07,775,7740,0.004077037,-0.1310786583693698,0.2,0.042529296875,-0.0036747426900547,0.39531564712524414,21.618798118829726,0.0003,10.502559661865234,,
226.16100000000003,576,1589248,2758,1029.26,776,7750,0.0025910162,-0.13002339900704102,0.2,0.023681640625,-0.0010801719166920521,0.4041820168495178,22.778967234492303,0.0003,11.864100456237793,,
,,1590000,,,,7760,0.0027806687,-0.13385462263831868,0.2,0.021533203125,-0.0004626878464478068,0.38439691066741943,24.2163192152977,0.0003,10.280689239501953,1050.4,101.3
229.90900000000005,575,1591296,2764,1038.1,777,,,,,,,,,,,,
228.62499999999997,575,1593344,2767,1012.78,778,7770,0.003082119,-0.11043664775788783,0.2,0.021923828125,-0.0004902357992250473,0.12662023305892944,20.950395020842553,0.0003,5.919722557067871,,
223.39800000000002,575,1595392,2770,978.99,779,7780,0.0063748215,-0.1274363581556827,0.2,0.034130859375,-0.0015510739292949438,0.2817767858505249,24.163063852488996,0.0003,17.6129093170166,,
225.899,575,1597440,2773,995.45,780,7790,0.003423167,-0.10851495815441012,0.2,0.03828125,-0.001275380328297615,0.39641159772872925,16.24956646710634,0.0003,6.6472601890563965,,
219.091,576,1599488,2776,951.76,781,7800,0.002918454,-0.11763748780358582,0.2,0.022998046875,-0.00018089757504640146,0.2938253879547119,21.324265083670618,0.0003,10.889034271240234,,
,,1600000,,,,7810,0.0034634462,-0.12481087135383859,0.2,0.026953125,-0.0015636551601346583,0.424497127532959,23.06889283657074,0.0003,16.00013542175293,1225.4,201.78000000000003
221.082,575,1601536,2782,957.82,782,,,,,,,,,,,,
218.83099999999996,575,1603584,2785,946.73,783,7820,0.0028788396,-0.10199970091925933,0.2,0.03232421875,-0.0013002336985664443,0.12825506925582886,20.533576083183288,0.0003,10.197710037231445,,
218.74699999999996,575,1605632,2788,947.5,784,7830,0.0051174527,-0.10352323912084102,0.2,0.0349609375,-0.0019637540477560832,0.3395177721977234,15.702221637964248,0.0003,11.522951126098633,,
222.42199999999997,575,1607680,2791,965.33,785,7840,0.0055918274,-0.11844118280569091,0.2,0.038720703125,-0.0017881226172903552,0.3483353853225708,15.906911762058735,0.0003,5.787858486175537,,
223.56299999999996,576,1609728,2794,977.34,786,7850,0.002343324,-0.13567203918937593,0.2,0.024365234375,0.000372750595852267,0.3122933506965637,16.755583781003953,0.0003,5.7827229499816895,,
,,1610000,,,,7860,0.0057686735,-0.14291791548021138,0.2,0.0466796875,-0.003316710154467728,0.37128305435180664,17.597195123136043,0.0003,7.1083903312683105,828.4,83.85999999999999
223.56299999999996,575,1611776,2799,977.34,787,,,,,,,,,,,,
222.10599999999994,575,1613824,2802,990.76,788,7870,0.08220796,-0.189803200494498,0.2,0.10146484375,-0.004562807946058456,-3.2937841415405273,0.846015602350235,0.0003,0.04495354741811752,,
215.666,575,1615872,2805,977.54,789,7880,0.00685465,-0.1737622651271522,0.2,0.0345703125,-0.0032445706659927965,0.3770490288734436,20.159213474392892,0.0003,8.99960994720459,,
215.666,576,1617920,2808,977.54,790,7890,0.005590056,-0.20778635346796365,0.2,0.04736328125,-0.0017629488138481975,0.40602004528045654,12.784040097892284,0.0003,5.667514801025391,,
216.48999999999995,576,1619968,2811,981.15,791,7900,0.01733204,-0.20195949599146842,0.2,0.069970703125,-0.004131480015348643,0.44233018159866333,6.067227708548307,0.0003,1.6302028894424438,,
,,1620000,,,,7910,0.0023058392,-0.1779679677449167,0.2,0.03623046875,-0.0033038246823707596,0.40330469608306885,14.460598687827588,0.0003,5.449793815612793,1160.2,75.98
216.48999999999995,575,1622016,2818,981.15,792,,,,,,,,,,,,
221.75400000000002,575,1624064,2821,1019.68,793,7920,0.0025245235,-0.17432880320120603,0.2,0.03359375,-0.002479946956736967,0.4019976854324341,7.744415637105703,0.0003,2.5787158012390137,,
218.15,575,1626112,2824,1001.76,794,7930,0.0022474546,-0.15715837294701487,0.2,0.02666015625,-0.002429718099301681,0.3330601453781128,18.74771263897419,0.0003,12.932012557983398,,
214.98700000000005,575,1628160,2827,994.65,795,7940,0.0031360886,-0.15573257694486528,0.2,0.021142578125,-0.00347140399098862,0.27239900827407837,26.233720070123674,0.0003,10.529204368591309,,
,,1630000,,,,7950,0.0044184187,-0.18564410593826325,0.2,0.03173828125,-0.0028806445508962495,0.3404475450515747,17.406725458800793,0.0003,11.449285507202148,1493.0,190.64000000000001
213.961,575,1630208,2834,1004.09,796,,,,,,,,,,,,
198.44,575,1632256,2837,959.35,797,7960,0.004123697,-0.18595031653530897,0.2,0.036083984375,-0.0019208327605156228,0.3542560935020447,22.55347989499569,0.0003,7.911583423614502,,
195.37400000000002,575,1634304,2841,952.15,798,7970,0.0036674656,-0.1694647991564125,0.2,0.041552734375,-0.003721917499206029,0.44365376234054565,19.179271399974823,0.0003,12.496237754821777,,
195.09700000000004,575,1636352,2844,943.96,799,7980,0.003257145,-0.14151649193372579,0.2,0.030224609375,-0.001978249583044089,0.4330289363861084,23.511300283670426,0.0003,9.277114868164062,,
190.05399999999997,575,1638400,2847,939.42,800,7990,0.0038460784,-0.14635398224927484,0.2,0.0337890625,-0.00105183586711064,0.38249915838241577,18.229309764504432,0.0003,8.394474029541016,,
,,1640000,,,,8000,0.00224932,-0.15379224973730743,0.2,0.02060546875,-0.0008318173277075402,0.2560241222381592,21.57864578664303,0.0003,6.189820766448975,1534.8,145.1
190.20800000000003,574,1640448,2854,924.02,801,,,,,,,,,,,,
187.85500000000005,574,1642496,2857,915.76,802,8010,0.0039654854,-0.12480426537804305,0.2,0.03544921875,-0.0015309295762563125,0.3222290277481079,20.63116361796856,0.0003,7.429152965545654,,
189.64900000000006,574,1644544,2860,947.84,803,8020,0.005004516,-0.13843665046151726,0.2,0.02744140625,0.0003137308347504586,0.3770334720611572,14.20293697565794,0.0003,7.697668075561523,,
189.04600000000005,575,1646592,2863,946.78,804,8030,0.0028178312,-0.16068059857934713,0.2,0.033740234375,-0.0014723845801199787,0.45054954290390015,13.974044033139943,0.0003,4.773517608642578,,
183.23,575,1648640,2866,934.5,805,8040,0.006000836,-0.1326675098389387,0.2,0.04091796875,-0.0029735676740529015,0.1530132293701172,22.20068754553795,0.0003,8.158859252929688,,
,,1650000,,,,8050,0.0027996046,-0.1247616206179373,0.2,0.023193359375,4.327244241721928e-05,0.298325777053833,23.09198679924011,0.0003,10.8146390914917,2668.6,195.1
185.48399999999998,573,1650688,2877,946.22,806,,,,,,,,,,,,
186.021,573,1652736,2880,957.47,807,8060,0.0022706348,-0.12052286345278844,0.2,0.026416015625,-2.7404105640016497e-05,0.277996301651001,24.519165843725204,0.0003,12.633713722229004,,
186.36699999999996,573,1654784,2883,962.19,808,8070,0.0042471895,-0.14186048600822687,0.2,0.041259765625,7.727875927230344e-05,0.4102007746696472,12.69929330945015,0.0003,7.569057464599609,,
186.36699999999996,574,1656832,2886,962.19,809,8080,0.0026564915,-0.12251317796763032,0.2,0.029833984375,-0.001523862054455094,0.32387775182724,22.403343334794044,0.0003,9.43332576751709,,
189.15199999999996,574,1658880,2889,1003.43,810,8090,0.0053463,-0.15731000232044606,0.2,0.040966796875,0.0007390884915366769,0.4199896454811096,11.779114772379398,0.0003,7.0721025466918945,,
,,1660000,,,,8100,0.016207315,-0.18913611983880402,0.2,0.1,-0.0009394865715876222,0.03655266761779785,2.9235690427944063,0.0003,3.024683713912964,1100.4,130.26
184.393,573,1660928,2895,952.96,811,,,,,,,,,,,,
185.96200000000002,573,1662976,2898,964.93,812,8110,0.0014774024,-0.15128613256383688,0.2,0.023046875,-0.0016404968613642269,0.3479298949241638,30.394222491979598,0.0003,13.090885162353516,,
186.89299999999994,573,1665024,2901,958.4,813,8120,0.0037370403,-0.15539638502523304,0.2,0.025390625,-0.0019904017361113803,0.33931565284729004,15.353367084264756,0.0003,6.238367080688477,,
186.89299999999994,573,1667072,2904,958.4,814,8130,0.0039567477,-0.14993311825674027,0.2,0.028466796875,-0.0028837842852226458,0.3528367280960083,21.98456478714943,0.0003,7.831759929656982,,
183.79799999999994,574,1669120,2907,982.41,815,8140,0.003382302,-0.18066291918512434,0.2,0.035009765625,-0.0003710968041559681,0.4581185579299927,8.444497275352479,0.0003,2.955275058746338,,
,,1670000,,,,8150,0.008929608,-0.18482803823426366,0.2,0.067138671875,-0.003019345144275576,0.3486349582672119,12.509688651934265,0.0003,6.277568340301514,1272.4,88.66
183.79799999999994,573,1671168,2914,982.41,816,,,,,,,,,,,,
183.79799999999994,573,1673216,2917,982.41,817,8160,0.002337845,-0.17391544640995563,0.2,0.02900390625,-0.0006687480679829604,0.5026119351387024,13.930060018599033,0.0003,9.88068675994873,,
186.52100000000002,573,1675264,2920,1027.83,818,8170,0.061099477,-0.2222877795342356,0.2,0.141259765625,-0.009388705776655116,-3.01287841796875,0.43343710966873916,0.0003,0.01221272349357605,,
187.261,573,1677312,2923,1033.75,819,8180,0.0016605547,-0.1739167886786163,0.2,0.018505859375,-0.0017707299222820439,0.28751111030578613,23.843933075666428,0.0003,13.569458961486816,,
194.842,573,1679360,2926,1056.68,820,8190,0.0016799344,-0.16446518299635499,0.2,0.01669921875,-0.0025143554870737717,0.2761000394821167,13.423394045233726,0.0003,3.991248607635498,,
,,1680000,,,,8200,0.0021398254,-0.15541110555641352,0.2,0.018359375,-0.0021145968872588127,0.20962893962860107,16.35909356623888,0.0003,6.9949870109558105,2326.6,186.46
190.924,572,1681408,2936,1017.39,821,,,,,,,,,,,,
190.924,572,1683456,2939,1017.39,822,8210,0.002471137,-0.18803825362119825,0.2,0.02255859375,-0.001968878552725073,0.07489156723022461,16.788700602948666,0.0003,12.111369132995605,,
192.408,572,1685504,2942,1048.19,823,8220,0.0038219157,-0.1888538565253839,0.2,0.0271484375,-0.001802069434779696,0.3645893931388855,11.315228660404681,0.0003,6.501247406005859,,
192.408,572,1687552,2945,1048.19,824,8230,0.0040329187,-0.18585185415577143,0.2,0.029443359375,-0.0019508731202222407,0.4023328423500061,11.904950865358114,0.0003,5.430915355682373,,
190.05700000000004,573,1689600,2948,1068.48,825,8240,0.00747483,-0.1883029852528125,0.2,0.065478515625,-0.004400669121241663,0.41546177864074707,4.79178859256208,0.0003,2.724931478500366,,
,,1690000,,,,8250,0.004367805,-0.18671279354020953,0.2,0.03994140625,-0.00429535674629733,0.27813029289245605,18.36670377999544,0.0003,7.867977142333984,3283.2,242.48000000000002
189.44500000000005,571,1691648,2961,1070.1,826,,,,,,,,,,,,
189.44500000000005,571,1693696,2964,1070.1,827,8260,0.0031761916,-0.1669653692515567,0.2,0.0353515625,-0.0021357793448260054,0.24893206357955933,20.15016655921936,0.0003,9.594319343566895,,
194.83400000000006,571,1695744,2967,1097.17,828,8270,0.013037186,-0.19184268172830343,0.2,0.055078125,-0.0034787027645506894,0.3732219338417053,12.024746087193488,0.0003,4.6505513191223145,,
194.73600000000002,571,1697792,2970,1090.48,829,8280,0.0029075267,-0.17477581261191516,0.2,0.030224609375,-0.002122279242030345,0.3881472945213318,18.705238151550294,0.0003,8.05762767791748,,
195.239,571,1699840,2973,1106.97,830,8290,0.0038190973,-0.18384800727944822,0.2,0.031787109375,-0.0012473032154957763,0.28215789794921875,16.646855196356775,0.0003,10.556849479675293,,
,,1700000,,,,8300,0.0019756015,-0.16613036426715552,0.2,0.031787109375,-0.0011944425787078217,0.2753857970237732,23.55966739654541,0.0003,10.71508502960205,1250.4,66.8
196.67600000000002,571,1701888,2980,1110.65,831,,,,,,,,,,,,
198.20999999999995,571,1703936,2983,1121.62,832,8310,0.005193788,-0.15594369410537184,0.2,0.046875,-0.004145889620122034,0.3092353343963623,14.735212522745133,0.0003,8.113615036010742,,
199.672,571,1705984,2986,1126.55,833,8320,0.0054061706,-0.14698039521463216,0.2,0.0384765625,-0.0018740990752121433,0.36590248346328735,15.114503403007983,0.0003,8.345261573791504,,
200.389,571,1708032,2989,1130.92,834,8330,0.0048791645,-0.12426036067772657,0.2,0.037548828125,-0.0009280390077037737,0.27846747636795044,17.682984015345575,0.0003,8.20391845703125,,
,,1710000,,,,8340,0.0031505877,-0.13577336699236184,0.2,0.037744140625,-0.004285175699624233,0.20105481147766113,26.665756791830063,0.0003,9.89782428741455,882.6,141.78000000000003
202.234,571,1710080,2994,1138.44,835,,,,,,,,,,,,
205.63100000000003,571,1712128,2997,1138.04,836,8350,0.0050120894,-0.13275275451596827,0.2,0.0369140625,-0.002419814100721851,0.2560504674911499,19.597892147302627,0.0003,10.69067096710205,,
209.554,571,1714176,3000,1143.56,837,8360,0.0030826996,-0.12330002496019006,0.2,0.03134765625,-0.0022296012539300136,0.3361514210700989,20.647138813138007,0.0003,12.515228271484375,,
209.787,571,1716224,3003,1146.07,838,8370,0.003946742,-0.12442846884950995,0.2,0.021533203125,-0.0011473764214315451,0.34185510873794556,24.981606343388556,0.0003,12.51880931854248,,
209.792,571,1718272,3006,1154.19,839,8380,0.0039667794,-0.12543674833141266,0.2,0.03857421875,-0.0022882709570694717,0.23210686445236206,15.341126626729965,0.0003,11.183042526245117,,
,,1720000,,,,8390,0.0077242833,-0.13582913465797902,0.2,0.039599609375,-0.0023864807008067146,0.3038191795349121,16.823123295605182,0.0003,8.493988990783691,790.4,152.64
213.58699999999996,571,1720320,3012,1166.14,840,,,,,,,,,,,,
214.25,571,1722368,3015,1167.85,841,8400,0.0060643675,-0.11271688994020224,0.2,0.03740234375,-0.003022967529250309,0.38162022829055786,15.605325472354888,0.0003,8.704870223999023,,
212.46599999999998,571,1724416,3018,1159.16,842,8410,0.0049730097,-0.10918959847185761,0.2,0.041748046875,-0.0018316546033020132,0.34404128789901733,14.567619141936301,0.0003,4.94694709777832,,
210.31599999999997,571,1726464,3021,1124.79,843,8420,0.002660289,-0.12356287613511086,0.2,0.02822265625,-0.0017790688361856155,0.3110674023628235,17.366518260538577,0.0003,5.342528343200684,,
209.31699999999998,571,1728512,3024,1113.07,844,8430,0.0022375057,-0.11845922048669308,0.2,0.02548828125,-0.0003422436653636396,0.3495219349861145,22.826964895427228,0.0003,20.98520278930664,,
,,1730000,,,,8440,0.008291554,-0.12845602927263827,0.2,0.05,-0.0023602277331519874,0.3437908887863159,21.061207300424577,0.0003,11.301850318908691,1816.6,119.72
209.31699999999998,570,1730560,3032,1113.07,845,,,,,,,,,,,,
205.592,570,1732608,3035,1089.51,846,8450,0.08933599,-0.14632284755352884,0.2,0.11650390625,-0.004658882040530443,-0.7108433246612549,0.7241075412835926,0.0003,0.05876658856868744,,
203.71700000000004,570,1734656,3038,1084.91,847,8460,0.0030722986,-0.14603715313132853,0.2,0.0318359375,-0.0007445051480317489,0.3664613366127014,12.233258460462093,0.0003,8.581548690795898,,
205.57199999999997,571,1736704,3041,1115.01,848,8470,0.0016526262,-0.125403968594037,0.2,0.021435546875,-0.001403561476035975,0.4530274271965027,13.543980610370635,0.0003,5.856135845184326,,
209.01000000000005,571,1738752,3044,1119.86,849,8480,0.0046254937,-0.1560013493290171,0.2,0.02744140625,0.00020556036615744234,0.49140316247940063,9.788692238181829,0.0003,2.996885299682617,,
,,1740000,,,,8490,0.0014164012,-0.10879242772934958,0.2,0.016064453125,-0.001705498676165007,0.26502811908721924,20.237074825167657,0.0003,8.449013710021973,310.2,58.5
210.69099999999997,571,1740800,3048,1109.05,850,,,,,,,,,,,,
202.949,571,1742848,3051,1080.76,851,8500,0.0015770976,-0.10344385675853118,0.2,0.021484375,-0.0031571784449624827,0.2495790719985962,24.331623831391333,0.0003,9.472308158874512,,
204.39900000000006,571,1744896,3054,1084.73,852,8510,0.0029426594,-0.11984644598560408,0.2,0.017724609375,-0.0007883038531872443,0.3319743871688843,21.624380749464034,0.0003,15.030437469482422,,
204.39900000000006,571,1746944,3057,1084.73,853,8520,0.0020759648,-0.11249712579883635,0.2,0.019091796875,-0.0015502939044381493,0.41508036851882935,21.205885750055312,0.0003,6.087459087371826,,
204.39900000000006,571,1748992,3060,1084.73,854,8530,0.029292993,-0.17523352578282356,0.2,0.124072265625,-0.0044189185689901935,-0.17923390865325928,0.5929773922543973,0.0003,0.02962244302034378,,
,,1750000,,,,8540,0.0032791821,-0.17606414922047406,0.2,0.032470703125,-0.0025152131216600536,0.3153350353240967,4.66236121468246,0.0003,2.4633848667144775,1834.6,225.88000000000002
204.39900000000006,570,1751040,3069,1084.73,855,,,,,,,,,,,,
208.03600000000003,570,1753088,3072,1164.24,856,8550,0.006725558,-0.1878711499273777,0.2,0.061669921875,-0.0015517757361521944,0.44907546043395996,1.9050006371922792,0.0003,0.45861345529556274,,
206.145,570,1755136,3075,1163.7,857,8560,0.0031506838,-0.17065244873519986,0.2,0.03349609375,-0.0035814727569231765,0.4250583052635193,13.229194452613593,0.0003,5.751259803771973,,
206.87600000000003,570,1757184,3078,1185.41,858,8570,0.0015167925,-0.15398005535826087,0.2,0.023681640625,-0.0022750920499674974,0.2827939987182617,12.106039188802242,0.0003,7.309830665588379,,
206.87600000000003,570,1759232,3081,1185.41,859,8580,0.005681482,-0.18099214737303554,0.2,0.033935546875,-0.0032068612374132497,0.5200695991516113,5.879691690020263,0.0003,3.8321774005889893,,
,,1760000,,,,8590,0.0028426389,-0.18301096411887557,0.2,0.023681640625,-0.0009153563325526193,0.49926257133483887,8.681881675869226,0.0003,3.125577926635742,1404.6,334.06
205.40000000000003,570,1761280,3088,1198.63,860,,,,,,,,,,,,
205.40000000000003,570,1763328,3091,1198.63,861,8600,0.0025768336,-0.15865525936242192,0.2,0.025048828125,-0.003084984348970465,0.3324095606803894,22.95668525993824,0.0003,13.855324745178223,,
205.40000000000003,570,1765376,3094,1198.63,862,8610,0.0038328038,-0.16609833005350083,0.2,0.0384765625,-0.0016742224848712794,0.3539036512374878,14.761280542612075,0.0003,9.76502799987793,,
207.80100000000004,570,1767424,3097,1231.08,863,8620,0.009265487,-0.19489293086808174,0.2,0.089892578125,-0.0012908474483992905,-0.826340913772583,1.2009589343797415,0.0003,0.12076134979724884,,
206.63100000000003,570,1769472,3100,1217.55,864,8630,0.0027730337,-0.19708093018271028,0.2,0.036181640625,-0.0019134543064865284,0.4494422674179077,11.536181376129388,0.0003,9.785235404968262,,
,,1770000,,,,8640,0.0025969802,-0.15275398869998752,0.2,0.02255859375,-0.0031227606479660606,0.05450594425201416,28.669616168737413,0.0003,11.761090278625488,903.2,107.97999999999999
196.076,570,1771520,3106,1185.44,865,,,,,,,,,,,,
201.861,570,1773568,3109,1206.39,866,8650,0.0024325186,-0.15630275611765682,0.2,0.02197265625,-0.0016780000543803908,0.3067954182624817,21.729127207398413,0.0003,11.23996639251709,,
196.64499999999995,570,1775616,3112,1157.43,867,8660,0.002825974,-0.16648449760396034,0.2,0.02763671875,-0.003012525019585155,0.3688387870788574,18.29841259121895,0.0003,7.497779369354248,,
196.581,570,1777664,3115,1164.6,868,8670,0.0014717749,-0.13848107459489256,0.2,0.013525390625,-0.001363484948524274,0.3289276957511902,22.21519009768963,0.0003,10.865245819091797,,
199.08399999999995,570,1779712,3118,1183.48,869,8680,0.0033737454,-0.17693191161379218,0.2,0.02587890625,-5.816407210659236e-05,0.37393832206726074,13.24205215126276,0.0003,4.9864606857299805,,
,,1780000,,,,8690,0.003670865,-0.14338182548526673,0.2,0.020751953125,-0.002712697986862622,0.24940568208694458,18.427667352557183,0.0003,9.452006340026855,1164.6,190.33999999999997
198.73200000000006,570,1781760,3124,1182.77,870,,,,,,,,,,,,
197.07800000000006,570,1783808,3127,1147.88,871,8700,0.0027759338,-0.16121828597970306,0.2,0.031298828125,-0.0029892233840655537,0.4108603596687317,22.52103855907917,0.0003,6.494554042816162,,
199.32200000000003,570,1785856,3130,1151.38,872,8710,0.0018116637,-0.1386585401603952,0.2,0.02255859375,-0.001232100705965422,0.34973710775375366,15.544308307766915,0.0003,5.8233256340026855,,
200.06599999999997,570,1787904,3133,1124.91,873,8720,0.003762167,-0.15378527909051626,0.2,0.029296875,-0.0025979623518651352,0.38997238874435425,16.365790429711343,0.0003,6.5403547286987305,,
194.28799999999998,570,1789952,3136,1098.16,874,8730,0.0025877191,-0.1366355294478126,0.2,0.02998046875,-0.0021356569428462534,0.21257853507995605,19.241016143560408,0.0003,7.998967170715332,,
,,1790000,,,,8740,0.0038078986,-0.14768444471992553,0.2,0.029638671875,-0.000855991747812368,0.19245010614395142,23.734699520468713,0.0003,10.069957733154297,1109.6,84.2
195.789,570,1792000,3141,1093.02,875,,,,,,,,,,,,
194.21300000000002,570,1794048,3144,1049.3,876,8750,0.0037483107,-0.14110391463618727,0.2,0.038037109375,-0.0017174894164782017,0.3955445885658264,14.623825055360793,0.0003,6.793210029602051,,
200.16100000000006,570,1796096,3147,1060.82,877,8760,0.0024933566,-0.12779291735496373,0.2,0.02265625,-0.00012395281810313464,0.3498201370239258,21.04103009402752,0.0003,8.418889045715332,,
199.26100000000002,570,1798144,3150,1061.14,878,8770,0.0026741626,-0.11349629140459001,0.2,0.026611328125,-0.004350286192493513,0.319064199924469,26.400710514187814,0.0003,8.966336250305176,,
,,1800000,,,,8780,0.0024152128,-0.11387634631246328,0.2,0.023828125,-0.0016243863996351139,0.2896292805671692,20.959950065612794,0.0003,9.956563949584961,1187.8,175.38
197.42500000000004,570,1800192,3155,1036.16,879,,,,,,,,,,,,
